Date,Regroupement,Croisement,Nom,vac_quo_1_n,vac_quo_2_n,vac_cum_1_n,vac_cum_2_n,vac_quo_tot_n,vac_cum_tot_n,cvac_cum_tot_1_p,cvac_cum_tot_2_p
2020-12-16,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,9,87,0.0113555,0
2020-12-16,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,1,328,0.068564089,0
2020-12-16,Groupe d'âge 1,TOT,Total,,,,,948,2405,0.0278148,0
2020-12-16,Sexe,FEM,Féminin,,,,,671,1685,,
2020-12-16,Sexe,INC,Inconnu,,,,,3,3,,
2020-12-16,Sexe,MASC,Masculin,,,,,274,717,,
2020-12-16,Sexe,TOT,Total,,,,,948,2405,,
2020-12-16,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,9,15,,
2020-12-16,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,1,461,,
2020-12-16,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,0,0,,
2020-12-16,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,0,3,,
2020-12-16,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,938,1926,,
2020-12-16,Groupe prioritaire,TOT,Total,,,,,948,2405,,
2020-12-17,Région,RSS00,Inconnue,,,,,76,271,0.089925258,0
2020-12-17,Région,RSS01,01 - Bas-Saint-Laurent,,,,,2,3,0.00152544,0
2020-12-17,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,1,5,0.00182245,0
2020-12-17,Région,RSS03,03 - Capitale-Nationale,,,,,442,1665,0.227209838,0
2020-12-17,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,6,14,0.00271051,0
2020-12-17,Région,RSS05,05 - Estrie,,,,,1,2,0.000407808,0
2020-12-17,Région,RSS06,06 - Montréal,,,,,267,1013,0.0547414,0
2020-12-17,Région,RSS07,07 - Outaouais,,,,,2,2,0.000528296,0
2020-12-17,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,0,1,0.000685725,0
2020-12-17,Région,RSS09,09 - Côte-Nord,,,,,0,2,0.00111832,0
2020-12-17,Région,RSS10,10 - Nord-du-Québec,,,,,0,0,0,0
2020-12-17,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,0,0,0,0
2020-12-17,Région,RSS12,12 - Chaudière-Appalaches,,,,,34,124,0.0290769,0
2020-12-17,Région,RSS13,13 - Laval,,,,,16,57,0.0134493,0
2020-12-17,Région,RSS14,14 - Lanaudière,,,,,6,10,0.0019216,0
2020-12-17,Région,RSS15,15 - Laurentides,,,,,6,19,0.0030617,0
2020-12-17,Région,RSS16,16 - Montérégie,,,,,40,116,0.0082834,0
2020-12-17,Région,RSS17,17 - Nunavik,,,,,0,0,0,0
2020-12-17,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,0,0,0,0
2020-12-17,Région,RSS98,Hors Québec,,,,,0,0,0,0
2020-12-17,Région,RSS99,Ensemble du Québec,,,,,899,3304,0.0384419,0
2020-12-17,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,1,0,0
2020-12-17,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,807,2569,0.054026,0
2020-12-17,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,79,306,0.0285281,0
2020-12-17,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,8,95,0.0124118,0
2020-12-17,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,5,333,0.069771204,0
2020-12-17,Groupe d'âge 1,TOT,Total,,,,,899,3304,0.0384419,0
2020-12-17,Sexe,FEM,Féminin,,,,,634,2319,,
2020-12-17,Sexe,INC,Inconnu,,,,,1,4,,
2020-12-17,Sexe,MASC,Masculin,,,,,264,981,,
2020-12-17,Sexe,TOT,Total,,,,,899,3304,,
2020-12-17,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,1,16,,
2020-12-17,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,6,467,,
2020-12-17,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,0,0,,
2020-12-17,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,0,3,,
2020-12-17,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,892,2818,,
2020-12-17,Groupe prioritaire,TOT,Total,,,,,899,3304,,
2020-12-18,Région,RSS00,Inconnue,,,,,41,312,0.103759913,0
2020-12-18,Région,RSS01,01 - Bas-Saint-Laurent,,,,,0,3,0.00152544,0
2020-12-18,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,0,5,0.00182245,0
2020-12-18,Région,RSS03,03 - Capitale-Nationale,,,,,466,2131,0.292007748,0
2020-12-18,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,3,17,0.00329133,0
2020-12-18,Région,RSS05,05 - Estrie,,,,,0,2,0.000407808,0
2020-12-18,Région,RSS06,06 - Montréal,,,,,137,1150,0.0622111,0
2020-12-18,Région,RSS07,07 - Outaouais,,,,,0,2,0.000528296,0
2020-12-18,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,0,1,0.000685725,0
2020-12-18,Région,RSS09,09 - Côte-Nord,,,,,0,2,0.00111832,0
2020-12-18,Région,RSS10,10 - Nord-du-Québec,,,,,0,0,0,0
2020-12-18,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,0,0,0,0
2020-12-18,Région,RSS12,12 - Chaudière-Appalaches,,,,,33,157,0.0368151,0
2020-12-18,Région,RSS13,13 - Laval,,,,,15,72,0.0169886,0
2020-12-18,Région,RSS14,14 - Lanaudière,,,,,1,11,0.00211375,0
2020-12-18,Région,RSS15,15 - Laurentides,,,,,2,21,0.00338398,0
2020-12-18,Région,RSS16,16 - Montérégie,,,,,20,136,0.0097115,0
2020-12-18,Région,RSS17,17 - Nunavik,,,,,0,0,0,0
2020-12-18,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,0,0,0,0
2020-12-18,Région,RSS98,Hors Québec,,,,,0,0,0,0
2020-12-18,Région,RSS99,Ensemble du Québec,,,,,718,4022,0.0469176,0
2020-12-18,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,1,0,0
2020-12-18,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,660,3229,0.06790329,0
2020-12-18,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,52,358,0.0336256,0
2020-12-18,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,3,98,0.0128079,0
2020-12-18,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,3,336,0.070254049,0
2020-12-18,Groupe d'âge 1,TOT,Total,,,,,718,4022,0.0469176,0
2020-12-18,Sexe,FEM,Féminin,,,,,524,2843,,
2020-12-18,Sexe,INC,Inconnu,,,,,2,6,,
2020-12-18,Sexe,MASC,Masculin,,,,,192,1173,,
2020-12-18,Sexe,TOT,Total,,,,,718,4022,,
2020-12-18,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,3,19,,
2020-12-18,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,2,469,,
2020-12-18,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,1,1,,
2020-12-18,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,0,3,,
2020-12-18,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,712,3530,,
2020-12-18,Groupe prioritaire,TOT,Total,,,,,718,4022,,
2020-12-19,Région,RSS00,Inconnue,,,,,44,356,0.118978034,0
2020-12-19,Région,RSS01,01 - Bas-Saint-Laurent,,,,,2,5,0.00254241,0
2020-12-19,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,1,6,0.00218694,0
2020-12-19,Région,RSS03,03 - Capitale-Nationale,,,,,522,2653,0.364592531,0
2020-12-19,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,5,22,0.00425937,0
2020-12-19,Région,RSS05,05 - Estrie,,,,,3,5,0.00101952,0
2020-12-19,Région,RSS06,06 - Montréal,,,,,79,1229,0.066518472,0
2020-12-19,Région,RSS07,07 - Outaouais,,,,,1,3,0.000792443,0
2020-12-19,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,0,1,0.000685725,0
2020-12-19,Région,RSS09,09 - Côte-Nord,,,,,0,2,0.00111832,0
2020-12-19,Région,RSS10,10 - Nord-du-Québec,,,,,0,0,0,0
2020-12-19,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,0,0,0,0
2020-12-19,Région,RSS12,12 - Chaudière-Appalaches,,,,,39,196,0.0459602,0
2020-12-19,Région,RSS13,13 - Laval,,,,,2,74,0.0174605,0
2020-12-19,Région,RSS14,14 - Lanaudière,,,,,3,14,0.00269023,0
2020-12-19,Région,RSS15,15 - Laurentides,,,,,5,26,0.00418969,0
2020-12-19,Région,RSS16,16 - Montérégie,,,,,13,149,0.0106398,0
2020-12-19,Région,RSS17,17 - Nunavik,,,,,0,0,0,0
2020-12-19,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,0,0,0,0
2020-12-19,Région,RSS98,Hors Québec,,,,,0,0,0,0
2020-12-19,Région,RSS99,Ensemble du Québec,,,,,719,4741,0.0554169,0
2020-12-19,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,1,0,0
2020-12-19,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,637,3866,0.081293268,0
2020-12-19,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,70,428,0.0401539,0
2020-12-19,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,11,109,0.0145244,0
2020-12-19,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,1,337,0.070495472,0
2020-12-19,Groupe d'âge 1,TOT,Total,,,,,719,4741,0.0554169,0
2020-12-19,Sexe,FEM,Féminin,,,,,546,3389,,
2020-12-19,Sexe,INC,Inconnu,,,,,1,7,,
2020-12-19,Sexe,MASC,Masculin,,,,,172,1345,,
2020-12-19,Sexe,TOT,Total,,,,,719,4741,,
2020-12-19,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,5,24,,
2020-12-19,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,0,469,,
2020-12-19,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,0,1,,
2020-12-19,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,2,5,,
2020-12-19,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,712,4242,,
2020-12-19,Groupe prioritaire,TOT,Total,,,,,719,4741,,
2020-12-20,Région,RSS00,Inconnue,,,,,16,372,0.124511896,0
2020-12-20,Région,RSS01,01 - Bas-Saint-Laurent,,,,,0,5,0.00254241,0
2020-12-20,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,0,6,0.00218694,0
2020-12-20,Région,RSS03,03 - Capitale-Nationale,,,,,0,2653,0.364592531,0
2020-12-20,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,0,22,0.00425937,0
2020-12-20,Région,RSS05,05 - Estrie,,,,,1,6,0.00122342,0
2020-12-20,Région,RSS06,06 - Montréal,,,,,78,1307,0.070771293,0
2020-12-20,Région,RSS07,07 - Outaouais,,,,,0,3,0.000792443,0
2020-12-20,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,0,1,0.000685725,0
2020-12-20,Région,RSS09,09 - Côte-Nord,,,,,0,2,0.00111832,0
2020-12-20,Région,RSS10,10 - Nord-du-Québec,,,,,0,0,0,0
2020-12-20,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,1,1,0.0011021,0
2020-12-20,Région,RSS12,12 - Chaudière-Appalaches,,,,,0,196,0.0459602,0
2020-12-20,Région,RSS13,13 - Laval,,,,,7,81,0.0191122,0
2020-12-20,Région,RSS14,14 - Lanaudière,,,,,1,15,0.00288239,0
2020-12-20,Région,RSS15,15 - Laurentides,,,,,1,27,0.00435083,0
2020-12-20,Région,RSS16,16 - Montérégie,,,,,10,159,0.0113539,0
2020-12-20,Région,RSS17,17 - Nunavik,,,,,0,0,0,0
2020-12-20,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,0,0,0,0
2020-12-20,Région,RSS98,Hors Québec,,,,,0,0,0,0
2020-12-20,Région,RSS99,Ensemble du Québec,,,,,115,4856,0.0567763,0
2020-12-20,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,1,0,0
2020-12-20,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,100,3966,0.083390749,0
2020-12-20,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,13,441,0.0414059,0
2020-12-20,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,1,110,0.0146565,0
2020-12-20,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,1,338,0.070736895,0
2020-12-20,Groupe d'âge 1,TOT,Total,,,,,115,4856,0.0567763,0
2020-12-20,Sexe,FEM,Féminin,,,,,71,3460,,
2020-12-20,Sexe,INC,Inconnu,,,,,1,8,,
2020-12-20,Sexe,MASC,Masculin,,,,,43,1388,,
2020-12-20,Sexe,TOT,Total,,,,,115,4856,,
2020-12-20,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,0,24,,
2020-12-20,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,0,469,,
2020-12-20,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,0,1,,
2020-12-20,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,0,5,,
2020-12-20,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,115,4357,,
2020-12-20,Groupe prioritaire,TOT,Total,,,,,115,4856,,
2020-12-21,Région,RSS00,Inconnue,,,,,25,397,0.133158556,0
2020-12-21,Région,RSS01,01 - Bas-Saint-Laurent,,,,,0,5,0.00254241,0
2020-12-21,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,0,6,0.00218694,0
2020-12-21,Région,RSS03,03 - Capitale-Nationale,,,,,0,2653,0.364592531,0
2020-12-21,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,0,22,0.00425937,0
2020-12-21,Région,RSS05,05 - Estrie,,,,,2,8,0.00163123,0
2020-12-21,Région,RSS06,06 - Montréal,,,,,310,1617,0.087564481,0
2020-12-21,Région,RSS07,07 - Outaouais,,,,,93,96,0.0245657,0
2020-12-21,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,1,2,0.00137145,0
2020-12-21,Région,RSS09,09 - Côte-Nord,,,,,0,2,0.00111832,0
2020-12-21,Région,RSS10,10 - Nord-du-Québec,,,,,0,0,0,0
2020-12-21,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,0,1,0.0011021,0
2020-12-21,Région,RSS12,12 - Chaudière-Appalaches,,,,,0,196,0.0459602,0
2020-12-21,Région,RSS13,13 - Laval,,,,,21,102,0.0238312,0
2020-12-21,Région,RSS14,14 - Lanaudière,,,,,7,22,0.00422751,0
2020-12-21,Région,RSS15,15 - Laurentides,,,,,7,34,0.00547883,0
2020-12-21,Région,RSS16,16 - Montérégie,,,,,35,194,0.0138532,0
2020-12-21,Région,RSS17,17 - Nunavik,,,,,0,0,0,0
2020-12-21,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,0,0,0,0
2020-12-21,Région,RSS98,Hors Québec,,,,,1,1,12.5,0
2020-12-21,Région,RSS99,Ensemble du Québec,,,,,502,5358,0.062627667,0
2020-12-21,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,1,0,0
2020-12-21,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,287,4253,0.089428951,0
2020-12-21,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,52,493,0.0460563,0
2020-12-21,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,50,160,0.0209944,0
2020-12-21,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,113,451,0.097293408,0
2020-12-21,Groupe d'âge 1,TOT,Total,,,,,502,5358,0.062627667,0
2020-12-21,Sexe,FEM,Féminin,,,,,371,3831,,
2020-12-21,Sexe,INC,Inconnu,,,,,0,8,,
2020-12-21,Sexe,MASC,Masculin,,,,,131,1519,,
2020-12-21,Sexe,TOT,Total,,,,,502,5358,,
2020-12-21,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,5,29,,
2020-12-21,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,196,665,,
2020-12-21,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,0,1,,
2020-12-21,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,1,6,,
2020-12-21,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,300,4657,,
2020-12-21,Groupe prioritaire,TOT,Total,,,,,502,5358,,
2020-12-22,Région,RSS00,Inconnue,,,,,68,465,0.15563987,0
2020-12-22,Région,RSS01,01 - Bas-Saint-Laurent,,,,,0,5,0.00254241,0
2020-12-22,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,193,199,0.072533497,0
2020-12-22,Région,RSS03,03 - Capitale-Nationale,,,,,161,2814,0.386979792,0
2020-12-22,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,382,404,0.076668706,0
2020-12-22,Région,RSS05,05 - Estrie,,,,,5,13,0.00265075,0
2020-12-22,Région,RSS06,06 - Montréal,,,,,562,2179,0.117715887,0
2020-12-22,Région,RSS07,07 - Outaouais,,,,,317,413,0.106187397,0
2020-12-22,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,1,3,0.00137145,0
2020-12-22,Région,RSS09,09 - Côte-Nord,,,,,2,4,0.00335495,0
2020-12-22,Région,RSS10,10 - Nord-du-Québec,,,,,0,0,0,0
2020-12-22,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,0,1,0.0011021,0
2020-12-22,Région,RSS12,12 - Chaudière-Appalaches,,,,,2,198,0.0464292,0
2020-12-22,Région,RSS13,13 - Laval,,,,,52,154,0.0361007,0
2020-12-22,Région,RSS14,14 - Lanaudière,,,,,148,170,0.0322828,0
2020-12-22,Région,RSS15,15 - Laurentides,,,,,57,91,0.0146639,0
2020-12-22,Région,RSS16,16 - Montérégie,,,,,58,252,0.0179235,0
2020-12-22,Région,RSS17,17 - Nunavik,,,,,0,0,0,0
2020-12-22,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,0,0,0,0
2020-12-22,Région,RSS98,Hors Québec,,,,,8,9,112.5,0
2020-12-22,Région,RSS99,Ensemble du Québec,,,,,2016,7374,0.085985966,0
2020-12-22,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,1,0,0
2020-12-22,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,1032,5285,0.110912239,0
2020-12-22,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,208,701,0.06438937,0
2020-12-22,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,208,368,0.0474025,0
2020-12-22,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,568,1019,0.231765936,0
2020-12-22,Groupe d'âge 1,TOT,Total,,,,,2016,7374,0.085985966,0
2020-12-22,Sexe,FEM,Féminin,,,,,1419,5250,,
2020-12-22,Sexe,INC,Inconnu,,,,,0,8,,
2020-12-22,Sexe,MASC,Masculin,,,,,597,2116,,
