Date,Regroupement,Croisement,Nom,cas_cum_lab_n,cas_cum_epi_n,cas_cum_tot_n,cas_cum_tot_t,cas_quo_lab_n,cas_quo_epi_n,cas_quo_tot_n,act_cum_tot_n,cas_quo_tot_m,ret_cum_tot_n,ret_quo_tot_n,dec_cum_tot_n,dec_cum_tot_t,dec_cum_chs_n,dec_cum_rpa_n,dec_cum_dom_n,dec_cum_aut_n,dec_quo_tot_n,dec_quo_chs_n,dec_quo_rpa_n,dec_quo_dom_n,dec_quo_aut_n,dec_quo_tot_m,hos_cum_reg_n,hos_cum_si_n,hos_cum_tot_n,hos_cum_tot_t,hos_quo_reg_n,hos_quo_si_n,hos_quo_tot_n,hos_quo_tot_m,psi_cum_tes_n,psi_cum_pos_n,psi_cum_inf_n,psi_quo_pos_n,psi_quo_inf_n,psi_quo_tes_n,psi_quo_pos_t
2020-07-22,Groupe d'âge,0_9,0-9 ans,851,1012,1863,208.39,11,0,11,96,       10.86,1711,1,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,36,6,42,4.70,0,0,0,        0.29,47006,728,46278,11,1679,1690,0.65
2020-07-22,Groupe d'âge,10_19,10-19 ans,1943,967,2910,331.30,15,0,15,187,       15.29,2634,21,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,26,6,32,3.64,0,0,0,        0.00,31157,1470,29687,4,828,832,0.48
2020-07-22,Groupe d'âge,20_29,20-29 ans,6874,1025,7899,747.84,75,0,75,601,       54.43,7102,37,3,0.28,0,0,3,0,0,0,0,0,0,        0.00,113,28,141,13.35,2,0,2,        0.57,97522,6160,91362,77,2298,2375,3.24
2020-07-22,Groupe d'âge,30_39,30-39 ans,6779,748,7527,674.52,24,1,25,293,       24.29,7045,25,6,0.54,2,0,4,0,0,0,0,0,0,        0.00,187,59,246,22.04,0,0,0,        0.43,104051,6108,97943,28,2372,2400,1.17
2020-07-22,Groupe d'âge,40_49,40-49 ans,7917,793,8710,791.22,21,1,22,217,       22.00,8286,18,20,1.82,8,1,10,1,0,0,0,0,0,        0.00,317,117,434,39.42,0,0,0,        0.86,97902,7192,90710,17,1640,1657,1.03
2020-07-22,Groupe d'âge,50_59,50-59 ans,7614,735,8349,706.31,15,0,15,163,       17.14,7923,13,105,8.88,63,1,36,5,0,0,0,0,0,        0.00,586,233,819,69.29,2,1,3,        1.00,97256,6998,90258,15,1511,1526,0.98
2020-07-22,Groupe d'âge,60_69,60-69 ans,4702,391,5093,443.77,5,0,5,98,        6.00,4572,8,344,29.97,215,21,88,20,1,0,0,1,0,        0.14,732,320,1052,91.66,1,1,2,        1.14,74894,4374,70520,5,1374,1379,0.36
2020-07-22,Groupe d'âge,70_79,70-79 ans,4227,168,4395,583.12,1,0,1,75,        3.86,3254,2,1017,134.93,677,108,187,45,0,0,0,0,0,        0.29,1188,338,1526,202.47,0,0,0,        1.29,52039,3757,48282,3,1158,1161,0.26
2020-07-22,Groupe d'âge,80_89,80-89 ans,6420,238,6658,2031.89,3,0,3,102,        3.00,4199,3,2287,697.95,1572,416,188,111,0,0,0,0,0,        0.43,1817,148,1965,599.68,3,0,3,        1.57,40790,5686,35104,3,746,749,0.40
2020-07-22,Groupe d'âge,90_,90 ans et plus,4468,204,4672,5651.39,2,1,3,66,        1.00,2714,2,1918,2320.07,1375,394,58,91,2,1,0,1,0,        0.43,963,21,984,1190.27,1,0,1,        1.00,21415,4474,16941,1,318,319,0.31
2020-07-22,Groupe d'âge,INC,Inconnu,34,34,68,         .  ,0,0,0,0,        0.00,68,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,72162,5166,66996,19,1481,1500,1.27
2020-07-22,Groupe d'âge,TOT,Total,51829,6315,58144,680.92,172,3,175,1898,      157.86,49508,130,5700,66.75,3912,941,574,273,3,1,0,2,0,        1.29,5965,1276,7241,84.80,9,2,11,        8.14,736194,52113,684081,183,15405,15588,1.18
2020-07-22,Sexe,MASC,Masculin,20989,3213,24202,567.16,95,2,97,1007,       82.00,20192,66,2563,60.06,1684,406,349,124,2,1,0,1,0,        0.71,2740,804,3544,83.05,5,1,6,        4.43,302913,21013,281900,103,6821,6924,1.49
2020-07-22,Sexe,FEM,Féminin,30756,3101,33857,792.56,77,1,78,886,       75.71,29237,64,3136,73.41,2228,534,225,149,1,0,0,1,0,        0.57,3225,472,3697,86.54,4,1,5,        3.71,431130,30925,400205,79,8508,8587,0.92
2020-07-22,Sexe,INC,Inconnu,84,1,85,         .  ,0,0,0,5,        0.14,79,0,1,         .  ,0,1,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,2151,175,1976,1,76,77,1.30
2020-07-22,Sexe,TOT,Total,51829,6315,58144,680.92,172,3,175,1898,      157.86,49508,130,5700,66.75,3912,941,574,273,3,1,0,2,0,        1.29,5965,1276,7241,84.80,9,2,11,        8.14,736194,52113,684081,183,15405,15588,1.18
2020-07-23,Région,RSS01,Bas-Saint-Laurent,61,2,63,31.97,1,0,1,1,        0.43,60,1,2,1.01,1,0,1,0,0,0,0,0,0,        0.00,8,2,10,5.07,0,0,0,        0.14,11916,63,11853,1,235,236,0.42
2020-07-23,Région,RSS02,Saguenay–Lac-Saint-Jean,266,100,366,131.83,0,0,0,13,        0.43,231,6,26,9.36,21,0,0,5,0,0,0,0,0,        0.00,21,2,23,8.28,0,0,0,        0.29,16686,274,16412,0,310,310,0.00
2020-07-23,Région,RSS03,Capitale-Nationale,1749,181,1930,255.47,8,0,8,70,        5.00,1618,5,193,25.55,149,36,7,1,0,0,0,0,0,        0.00,133,27,160,21.18,0,0,0,        0.00,60319,1737,58582,6,1305,1311,0.46
2020-07-23,Région,RSS04,Mauricie et Centre-du-Québec,1891,177,2068,395.91,1,0,1,14,        2.00,1823,2,211,40.40,128,43,28,12,0,0,0,0,0,        0.00,292,40,332,63.56,0,0,0,        0.14,41023,1912,39111,1,795,796,0.13
2020-07-23,Région,RSS05,Estrie,854,143,997,202.16,3,0,3,24,        5.43,945,3,26,5.27,1,15,7,3,0,0,0,0,0,        0.00,92,24,116,23.52,0,0,0,        0.00,33824,849,32975,3,638,641,0.47
2020-07-23,Région,RSS06,Montréal,25943,2541,28484,1378.93,87,5,92,962,       61.29,23628,38,3465,167.74,2619,419,294,133,0,0,0,0,0,        0.29,3187,651,3838,185.80,1,0,1,        2.43,239936,26262,213674,78,5410,5488,1.42
2020-07-23,Région,RSS07,Outaouais,580,71,651,162.33,4,0,4,13,        3.43,588,4,32,7.98,21,1,3,7,0,0,0,0,0,        0.00,46,20,66,16.46,0,0,0,        0.14,19046,533,18513,3,272,275,1.09
2020-07-23,Région,RSS08,Abitibi-Témiscamingue,144,32,176,119.23,0,0,0,6,        0.86,153,0,4,2.71,0,1,3,0,0,0,0,0,0,        0.00,20,13,33,22.36,0,0,0,        0.00,6554,137,6417,0,84,84,0.00
2020-07-23,Région,RSS09,Côte-Nord,115,12,127,141.06,0,0,0,2,        0.29,112,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,3,2,5,5.55,0,0,0,        0.00,8021,116,7905,0,125,125,0.00
2020-07-23,Région,RSS10,Nord-du-Québec,6,2,8,59.01,0,0,0,0,        0.00,8,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,           .,           .,           .,         .  ,           .,           .,           .,           .,1213,15,1198,0,12,12,0.00
2020-07-23,Région,RSS11,Gaspésie–Îles-de-la-Madeleine,182,13,195,216.67,0,0,0,5,        0.29,176,0,9,10.00,2,5,2,0,0,0,0,0,0,        0.00,12,6,18,20.00,0,0,0,        0.00,7287,183,7104,1,168,169,0.60
2020-07-23,Région,RSS12,Chaudière-Appalaches,409,125,534,124.10,2,0,2,9,        2.29,510,0,8,1.86,1,7,0,0,0,0,0,0,0,        0.00,25,17,42,9.76,0,0,0,        0.14,25623,419,25204,3,541,544,0.55
2020-07-23,Région,RSS13,Laval,4988,956,5944,1342.53,8,0,8,77,       14.00,5128,13,674,152.23,452,121,55,46,0,0,0,0,0,        0.00,537,106,643,145.23,0,0,0,        0.71,45218,4990,40228,9,688,697,1.29
2020-07-23,Région,RSS14,Lanaudière,3783,647,4430,851.77,4,2,6,203,       10.57,3972,3,212,40.76,118,48,41,5,0,0,0,0,0,        0.00,253,65,318,61.14,0,0,0,        0.14,47610,3705,43905,6,1035,1041,0.58
2020-07-23,Région,RSS15,Laurentides,3178,564,3742,596.84,19,0,19,130,       16.86,3303,27,231,36.84,132,46,31,22,1,0,0,1,0,        0.86,420,99,519,82.78,1,0,1,        2.29,50961,3004,47957,16,1119,1135,1.41
2020-07-23,Région,RSS16,Montérégie,7813,754,8567,597.94,45,0,45,404,       36.43,7354,45,608,42.44,267,199,103,39,0,0,0,0,0,        0.00,843,175,1018,71.05,1,0,1,        2.43,125438,7835,117603,35,3494,3529,0.99
2020-07-23,Région,RSS17,Nunavik,15,2,17,119.21,0,0,0,0,        0.00,15,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,1,0,1,7.01,0,0,0,        0.00,1425,16,1409,0,41,41,0.00
2020-07-23,Région,RSS18,Terres-Cries-de-la-Baie-James,10,0,10,54.39,0,0,0,0,        0.00,9,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,2,6,8,43.51,0,0,0,        0.00,915,10,905,0,18,18,0.00
2020-07-23,Région,RSS00,Inconnu,2,0,2,         .  ,0,0,0,0,        0.00,2,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,71,21,92,         .  ,0,0,0,        0.29,2606,103,2503,0,36,36,0.00
2020-07-23,Région,RSS98,Hors Québec,23,0,23,         .  ,1,0,1,3,        0.43,20,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,1953,112,1841,0,56,56,0.00
2020-07-23,Région,RSS99,Ensemble du Québec,52012,6322,58334,683.14,183,7,190,1936,      160.00,49655,147,5701,66.76,3912,941,575,273,1,0,0,1,0,        1.14,5968,1276,7244,84.83,3,0,3,        9.14,747574,52275,695299,162,16382,16544,0.98
2020-07-23,Groupe de région,REG01,Montréal et Laval,30931,3497,34428,1372.51,95,5,100,1039,       75.29,28756,51,4139,165.01,3071,540,349,179,0,0,0,0,0,        0.29,3724,757,4481,178.64,1,0,1,        3.14,285154,31252,253902,87,6098,6185,1.41
2020-07-23,Groupe de région,REG02,Ceinture de Montréal,10180,1500,11680,792.64,47,2,49,467,       42.57,10240,39,764,51.85,433,177,114,40,1,0,0,1,0,        0.86,1051,235,1286,87.27,1,0,1,        3.29,132982,9895,123087,44,3350,3394,1.30
2020-07-23,Groupe de région,REG03,Autres régions,10876,1325,12201,267.74,40,0,40,427,       41.71,10637,57,798,17.51,408,224,112,54,0,0,0,0,0,        0.00,1122,263,1385,30.39,1,0,1,        2.43,324879,10913,313966,31,6842,6873,0.45
2020-07-23,Groupe de région,REG00,Inconnu,2,0,2,         .  ,0,0,0,0,        0.00,2,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,71,21,92,         .  ,0,0,0,        0.29,2606,103,2503,0,36,36,0.00
2020-07-23,Groupe de région,REG98,Hors Québec,23,0,23,         .  ,1,0,1,3,        0.43,20,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,1953,112,1841,0,56,56,0.00
2020-07-23,Groupe d'âge,0_9,0-9 ans,863,1015,1878,210.07,12,3,15,100,       11.00,1722,11,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,37,6,43,4.81,1,0,1,        0.29,48543,740,47803,12,1682,1694,0.71
2020-07-23,Groupe d'âge,10_19,10-19 ans,1964,967,2931,333.69,21,0,21,188,       15.71,2654,20,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,26,6,32,3.64,0,0,0,        0.00,31920,1489,30431,19,891,910,2.09
2020-07-23,Groupe d'âge,20_29,20-29 ans,6948,1027,7975,755.04,74,2,76,635,       54.14,7144,42,3,0.28,0,0,3,0,0,0,0,0,0,        0.00,113,28,141,13.35,0,0,0,        0.57,99438,6217,93221,57,2609,2666,2.14
2020-07-23,Groupe d'âge,30_39,30-39 ans,6805,749,7554,676.94,26,1,27,296,       24.57,7069,24,6,0.54,2,0,4,0,0,0,0,0,0,        0.00,187,59,246,22.04,0,0,0,        0.29,105858,6127,99731,19,2505,2524,0.75
2020-07-23,Groupe d'âge,40_49,40-49 ans,7939,793,8732,793.22,22,0,22,223,       22.71,8301,15,20,1.82,8,1,10,1,0,0,0,0,0,        0.00,317,117,434,39.42,0,0,0,        0.86,99141,7207,91934,15,1861,1876,0.80
2020-07-23,Groupe d'âge,50_59,50-59 ans,7625,736,8361,707.33,11,1,12,161,       17.57,7937,14,105,8.88,63,1,36,5,0,0,0,0,0,        0.00,586,233,819,69.29,0,0,0,        1.00,98283,7008,91275,10,1668,1678,0.60
2020-07-23,Groupe d'âge,60_69,60-69 ans,4711,391,5102,444.55,9,0,9,96,        6.43,4582,10,344,29.97,215,21,88,20,0,0,0,0,0,        0.14,732,320,1052,91.66,0,0,0,        1.43,75833,4381,71452,7,1372,1379,0.51
2020-07-23,Groupe d'âge,70_79,70-79 ans,4230,168,4398,583.52,3,0,3,74,        4.14,3258,4,1018,135.07,677,108,188,45,1,0,0,1,0,        0.29,1188,338,1526,202.47,0,0,0,        2.14,52679,3759,48920,2,1054,1056,0.19
2020-07-23,Groupe d'âge,80_89,80-89 ans,6424,238,6662,2033.11,4,0,4,97,        2.71,4205,6,2287,697.95,1572,416,188,111,0,0,0,0,0,        0.29,1819,148,1967,600.29,2,0,2,        1.57,41102,5689,35413,3,743,746,0.40
2020-07-23,Groupe d'âge,90_,90 ans et plus,4469,204,4673,5652.59,1,0,1,66,        0.86,2715,1,1918,2320.07,1375,394,58,91,0,0,0,0,0,        0.43,963,21,984,1190.27,0,0,0,        1.00,21517,4474,17043,0,396,396,0.00
2020-07-23,Groupe d'âge,INC,Inconnu,34,34,68,         .  ,0,0,0,0,        0.14,68,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,73260,5184,68076,18,1601,1619,1.12
2020-07-23,Groupe d'âge,TOT,Total,52012,6322,58334,683.14,183,7,190,1936,      160.00,49655,147,5701,66.76,3912,941,575,273,1,0,0,1,0,        1.14,5968,1276,7244,84.83,3,0,3,        9.14,747574,52275,695299,162,16382,16544,0.98
2020-07-23,Sexe,MASC,Masculin,21086,3214,24300,569.46,97,1,98,1033,       83.00,20262,70,2563,60.06,1684,406,349,124,0,0,0,0,0,        0.57,2741,804,3545,83.07,1,0,1,        5.43,308120,21090,287030,77,6956,7033,1.10
2020-07-23,Sexe,FEM,Féminin,30842,3107,33949,794.72,86,6,92,899,       76.71,29313,76,3137,73.43,2228,534,226,149,1,0,0,1,0,        0.57,3227,472,3699,86.59,2,0,2,        3.71,437243,31008,406235,83,9364,9447,0.88
2020-07-23,Sexe,INC,Inconnu,84,1,85,         .  ,0,0,0,4,        0.29,80,1,1,         .  ,0,1,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,2211,177,2034,2,62,64,3.13
2020-07-23,Sexe,TOT,Total,52012,6322,58334,683.14,183,7,190,1936,      160.00,49655,147,5701,66.76,3912,941,575,273,1,0,0,1,0,        1.14,5968,1276,7244,84.83,3,0,3,        9.14,747574,52275,695299,162,16382,16544,0.98
2020-07-24,Région,RSS01,Bas-Saint-Laurent,61,2,63,31.97,0,0,0,1,        0.29,60,0,2,1.01,1,0,1,0,0,0,0,0,0,        0.00,9,2,11,5.58,1,0,1,        0.14,12036,63,11973,0,226,226,0.00
2020-07-24,Région,RSS02,Saguenay–Lac-Saint-Jean,266,100,366,131.83,0,0,0,11,        0.43,233,2,26,9.36,21,0,0,5,0,0,0,0,0,        0.00,21,2,23,8.28,0,0,0,        0.29,16847,274,16573,0,228,228,0.00
2020-07-24,Région,RSS03,Capitale-Nationale,1751,181,1932,255.74,2,0,2,68,        4.86,1622,4,193,25.55,149,36,7,1,0,0,0,0,0,        0.00,133,27,160,21.18,0,0,0,        0.29,61148,1742,59406,5,1177,1182,0.43
2020-07-24,Région,RSS04,Mauricie et Centre-du-Québec,1894,177,2071,396.48,3,0,3,17,        1.43,1823,0,211,40.40,128,43,28,12,0,0,0,0,0,        0.00,292,40,332,63.56,0,0,0,        0.14,41530,1916,39614,4,623,627,0.64
2020-07-24,Région,RSS05,Estrie,861,143,1004,203.58,7,0,7,27,        6.43,949,4,26,5.27,1,15,7,3,0,0,0,0,0,        0.00,92,24,116,23.52,0,0,0,        0.00,34382,857,33525,8,667,675,1.19
2020-07-24,Région,RSS06,Montréal,26009,2544,28553,1382.27,66,3,69,996,       60.71,23661,33,3465,167.74,2619,419,294,133,0,0,0,0,0,        0.29,3189,651,3840,185.90,2,0,2,        2.14,243386,26311,217075,49,4971,5020,0.98
2020-07-24,Région,RSS07,Outaouais,582,71,653,162.83,2,0,2,13,        3.43,589,1,32,7.98,21,1,3,7,0,0,0,0,0,        0.00,46,20,66,16.46,0,0,0,        0.14,19182,534,18648,1,181,182,0.55
2020-07-24,Région,RSS08,Abitibi-Témiscamingue,144,32,176,119.23,0,0,0,6,        0.86,153,0,4,2.71,0,1,3,0,0,0,0,0,0,        0.00,20,13,33,22.36,0,0,0,        0.00,6635,137,6498,0,106,106,0.00
2020-07-24,Région,RSS09,Côte-Nord,115,12,127,141.06,0,0,0,2,        0.14,112,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,3,2,5,5.55,0,0,0,        0.00,8130,116,8014,0,143,143,0.00
2020-07-24,Région,RSS10,Nord-du-Québec,6,2,8,59.01,0,0,0,0,        0.00,8,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,           .,           .,           .,         .  ,           .,           .,           .,           .,1228,15,1213,0,18,18,0.00
2020-07-24,Région,RSS11,Gaspésie–Îles-de-la-Madeleine,182,13,195,216.67,0,0,0,5,        0.57,176,0,9,10.00,2,5,2,0,0,0,0,0,0,        0.00,12,6,18,20.00,0,0,0,        0.00,7370,183,7187,0,135,135,0.00
2020-07-24,Région,RSS12,Chaudière-Appalaches,411,125,536,124.56,2,0,2,10,        2.29,511,1,8,1.86,1,7,0,0,0,0,0,0,0,        0.00,25,17,42,9.76,0,0,0,        0.14,25983,420,25563,1,422,423,0.24
2020-07-24,Région,RSS13,Laval,5004,958,5962,1346.60,16,2,18,87,       12.86,5136,8,674,152.23,452,121,55,46,0,0,0,0,0,        0.00,538,106,644,145.46,1,0,1,        0.71,45616,5005,40611,15,609,624,2.41
2020-07-24,Région,RSS14,Lanaudière,3791,647,4438,853.31,8,0,8,201,        9.43,3982,10,212,40.76,118,48,41,5,0,0,0,0,0,        0.00,253,65,318,61.14,0,0,0,        0.00,48232,3721,44511,16,970,986,1.63
2020-07-24,Région,RSS15,Laurentides,3202,565,3767,600.83,24,1,25,121,       17.57,3334,31,232,37.00,132,46,31,23,1,0,0,0,1,        1.14,420,99,519,82.78,0,0,0,        2.57,51819,3031,48788,27,1240,1267,2.13
2020-07-24,Région,RSS16,Montérégie,7838,754,8592,599.69,25,0,25,393,       32.14,7390,36,608,42.44,267,199,103,39,0,0,0,0,0,        0.00,844,175,1019,71.12,1,0,1,        2.43,127274,7862,119412,27,2534,2561,1.06
2020-07-24,Région,RSS17,Nunavik,15,2,17,119.21,0,0,0,0,        0.00,15,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,1,0,1,7.01,0,0,0,        0.00,1445,16,1429,0,64,64,0.00
2020-07-24,Région,RSS18,Terres-Cries-de-la-Baie-James,10,0,10,54.39,0,0,0,0,        0.00,9,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,2,6,8,43.51,0,0,0,        0.00,915,10,905,0,5,5,0.00
2020-07-24,Région,RSS00,Inconnu,2,0,2,         .  ,0,0,0,0,        0.00,2,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,71,21,92,         .  ,0,0,0,        0.00,2638,103,2535,0,38,38,0.00
2020-07-24,Région,RSS98,Hors Québec,24,0,24,         .  ,1,0,1,4,        0.43,20,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,1992,112,1880,0,44,44,0.00
2020-07-24,Région,RSS99,Ensemble du Québec,52168,6328,58496,685.04,156,6,162,1962,      153.86,49785,130,5702,66.78,3912,941,575,274,1,0,0,0,1,        1.43,5973,1276,7249,84.89,5,0,5,        9.00,757788,52428,705360,153,14401,14554,1.05
2020-07-24,Groupe de région,REG01,Montréal et Laval,31013,3502,34515,1375.98,82,5,87,1083,       73.57,28797,41,4139,165.01,3071,540,349,179,0,0,0,0,0,        0.29,3727,757,4484,178.76,3,0,3,        2.86,289002,31316,257686,64,5580,5644,1.14
2020-07-24,Groupe de région,REG02,Ceinture de Montréal,10223,1501,11724,795.62,43,1,44,465,       40.86,10284,44,765,51.92,433,177,114,41,1,0,0,0,1,        1.00,1052,235,1287,87.34,1,0,1,        3.29,135065,9952,125113,57,3069,3126,1.83
2020-07-24,Groupe de région,REG03,Autres régions,10906,1325,12231,268.39,30,0,30,410,       39.00,10682,45,798,17.51,408,224,112,54,0,0,0,0,0,        0.14,1123,263,1386,30.41,1,0,1,        2.86,329091,10945,318146,32,5670,5702,0.56
2020-07-24,Groupe de région,REG00,Inconnu,2,0,2,         .  ,0,0,0,0,        0.00,2,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,71,21,92,         .  ,0,0,0,        0.00,2638,103,2535,0,38,38,0.00
2020-07-24,Groupe de région,REG98,Hors Québec,24,0,24,         .  ,1,0,1,4,        0.43,20,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,1992,112,1880,0,44,44,0.00
2020-07-24,Groupe d'âge,0_9,0-9 ans,875,1017,1892,211.64,12,2,14,107,       10.71,1729,7,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,37,6,43,4.81,0,0,0,        0.29,50115,749,49366,9,1725,1734,0.52
2020-07-24,Groupe d'âge,10_19,10-19 ans,1979,968,2947,335.52,15,1,16,174,       16.00,2681,27,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,26,6,32,3.64,0,0,0,        0.00,32577,1498,31079,9,764,773,1.17
2020-07-24,Groupe d'âge,20_29,20-29 ans,6995,1029,8024,759.68,47,2,49,642,       50.29,7189,45,3,0.28,0,0,3,0,0,0,0,0,0,        0.00,113,28,141,13.35,0,0,0,        0.57,101123,6255,94868,38,2322,2360,1.61
2020-07-24,Groupe d'âge,30_39,30-39 ans,6834,749,7583,679.54,29,0,29,318,       23.00,7076,7,6,0.54,2,0,4,0,0,0,0,0,0,        0.00,187,59,246,22.04,0,0,0,        0.57,107411,6153,101258,26,2145,2171,1.20
2020-07-24,Groupe d'âge,40_49,40-49 ans,7959,793,8752,795.04,20,0,20,234,       21.43,8310,9,20,1.82,8,1,10,1,0,0,0,0,0,        0.00,317,117,434,39.42,0,0,0,        0.57,100166,7230,92936,23,1603,1626,1.42
2020-07-24,Groupe d'âge,50_59,50-59 ans,7645,737,8382,709.11,20,1,21,169,       18.00,7950,13,105,8.88,63,1,36,5,0,0,0,0,0,        0.00,586,233,819,69.29,0,0,0,        0.57,99179,7027,92152,19,1467,1486,1.28
2020-07-24,Groupe d'âge,60_69,60-69 ans,4716,391,5107,444.99,5,0,5,92,        6.43,4590,8,344,29.97,215,21,88,20,0,0,0,0,0,        0.14,734,320,1054,91.84,2,0,2,        1.43,76629,4387,72242,6,1123,1129,0.53
2020-07-24,Groupe d'âge,70_79,70-79 ans,4233,168,4401,583.92,3,0,3,67,        3.57,3266,8,1018,135.07,677,108,188,45,0,0,0,0,0,        0.43,1188,338,1526,202.47,0,0,0,        1.71,53274,3761,49513,2,912,914,0.22
2020-07-24,Groupe d'âge,80_89,80-89 ans,6429,238,6667,2034.64,5,0,5,99,        3.43,4208,3,2287,697.95,1572,416,188,111,0,0,0,0,0,        0.43,1821,148,1969,600.90,2,0,2,        2.14,41485,5692,35793,3,702,705,0.43
2020-07-24,Groupe d'âge,90_,90 ans et plus,4469,204,4673,5652.59,0,0,0,60,        0.86,2718,3,1919,2321.28,1375,394,58,92,1,0,0,0,1,        0.43,964,21,985,1191.48,1,0,1,        1.14,21617,4474,17143,0,273,273,0.00
2020-07-24,Groupe d'âge,INC,Inconnu,34,34,68,         .  ,0,0,0,0,        0.14,68,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,74212,5202,69010,18,1365,1383,1.30
2020-07-24,Groupe d'âge,TOT,Total,52168,6328,58496,685.04,156,6,162,1962,      153.86,49785,130,5702,66.78,3912,941,575,274,1,0,0,0,1,        1.43,5973,1276,7249,84.89,5,0,5,        9.00,757788,52428,705360,153,14401,14554,1.05
2020-07-24,Sexe,MASC,Masculin,21167,3217,24384,571.42,81,3,84,1058,       78.71,20319,57,2564,60.09,1684,406,349,125,1,0,0,0,1,        0.71,2745,804,3549,83.17,4,0,4,        5.14,312817,21176,291641,86,6125,6211,1.39
2020-07-24,Sexe,FEM,Féminin,30917,3110,34027,796.54,75,3,78,900,       74.86,29386,73,3137,73.43,2228,534,226,149,0,0,0,0,0,        0.71,3228,472,3700,86.61,1,0,1,        3.86,442703,31075,411628,67,8214,8281,0.81
2020-07-24,Sexe,INC,Inconnu,84,1,85,         .  ,0,0,0,4,        0.29,80,0,1,         .  ,0,1,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,2268,177,2091,0,62,62,0.00
2020-07-24,Sexe,TOT,Total,52168,6328,58496,685.04,156,6,162,1962,      153.86,49785,130,5702,66.78,3912,941,575,274,1,0,0,0,1,        1.43,5973,1276,7249,84.89,5,0,5,        9.00,757788,52428,705360,153,14401,14554,1.05
2020-07-25,Région,RSS01,Bas-Saint-Laurent,61,2,63,31.97,0,0,0,1,        0.29,60,0,2,1.01,1,0,1,0,0,0,0,0,0,        0.00,9,2,11,5.58,0,0,0,        0.14,12156,63,12093,0,173,173,0.00
2020-07-25,Région,RSS02,Saguenay–Lac-Saint-Jean,267,100,367,132.19,1,0,1,12,        0.43,233,0,26,9.36,21,0,0,5,0,0,0,0,0,        0.00,21,2,23,8.28,0,0,0,        0.29,17069,275,16794,1,268,269,0.37
2020-07-25,Région,RSS03,Capitale-Nationale,1761,181,1942,257.06,10,0,10,73,        5.00,1627,5,193,25.55,149,36,7,1,0,0,0,0,0,        0.00,133,27,160,21.18,0,0,0,        0.57,61879,1753,60126,11,956,967,1.14
2020-07-25,Région,RSS04,Mauricie et Centre-du-Québec,1898,177,2075,397.25,4,0,4,21,        1.43,1823,0,211,40.40,128,43,28,12,0,0,0,0,0,        0.00,292,41,333,63.75,0,1,1,        0.14,41862,1919,39943,3,440,443,0.68
2020-07-25,Région,RSS05,Estrie,873,143,1016,206.02,12,0,12,38,        7.71,950,1,26,5.27,1,15,7,3,0,0,0,0,0,        0.00,92,24,116,23.52,0,0,0,        0.00,34770,864,33906,7,476,483,1.45
2020-07-25,Région,RSS06,Montréal,26043,2545,28588,1383.97,34,1,35,961,       56.86,23731,70,3466,167.79,2619,419,295,133,1,0,0,1,0,        0.43,3189,652,3841,185.95,0,1,1,        2.00,245939,26352,219587,41,3670,3711,1.11
2020-07-25,Région,RSS07,Outaouais,586,71,657,163.83,4,0,4,12,        3.43,594,5,32,7.98,21,1,3,7,0,0,0,0,0,        0.00,46,20,66,16.46,0,0,0,        0.29,19527,536,18991,2,389,391,0.51
