Date,Regroupement,Croisement,Nom,vac_quo_1_n,vac_quo_2_n,vac_cum_1_n,vac_cum_2_n,vac_quo_tot_n,vac_cum_tot_n,cvac_cum_tot_1_p,cvac_cum_tot_2_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n
2020-12-16,Région,RSS04,04 - Mauricie et Centre-du-Québec,3,0,8,0,3,8,0.00152581,0,3,0,8,0
2020-12-16,Région,RSS05,05 - Estrie,1,0,1,0,1,1,0.00019803,0,1,0,1,0
2020-12-16,Région,RSS06,06 - Montréal,283,0,756,0,283,756,0.0385372,0,283,0,742,0
2020-12-16,Région,RSS07,07 - Outaouais,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-16,Région,RSS08,08 - Abitibi-Témiscamingue,1,0,1,0,1,1,0.000666831,0,1,0,1,0
2020-12-16,Région,RSS09,09 - Côte-Nord,1,0,2,0,1,2,0.00109148,0,1,0,1,0
2020-12-16,Région,RSS10,10 - Nord-du-Québec,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-16,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-16,Région,RSS12,12 - Chaudière-Appalaches,39,0,91,0,39,91,0.020918,0,39,0,91,0
2020-12-16,Région,RSS13,13 - Laval,16,0,40,0,16,40,0.0092717,0,16,0,40,0
2020-12-16,Région,RSS14,14 - Lanaudière,3,0,4,0,3,4,0.000761625,0,3,0,4,0
2020-12-16,Région,RSS15,15 - Laurentides,5,0,13,0,5,13,0.00205874,0,5,0,13,0
2020-12-16,Région,RSS16,16 - Montérégie,38,0,76,0,38,76,0.00528916,0,38,0,76,0
2020-12-16,Région,RSS17,17 - Nunavik,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-16,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-16,Région,RSS98,Hors Québec,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-16,Région,RSS99,Ensemble du Québec,948,0,2407,0,948,2407,0.0277648,0,948,0,2345,0
2020-12-16,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,0,0,1,0,0,1,0,0,0,0,0,0
2020-12-16,Groupe d'âge 1,GR1_16_59,16 à 59 ans,851,0,1764,0,851,1764,0.0371286,0,844,0,1750,0
2020-12-16,Groupe d'âge 1,GR1_60_69,60 à 69 ans,87,0,227,0,87,227,0.0208435,0,94,0,233,0
2020-12-16,Groupe d'âge 1,GR1_70_79,70 à 79 ans,9,0,87,0,9,87,0.0112138,0,9,0,85,0
2020-12-16,Groupe d'âge 1,GR1_80_,80 ans et plus,1,0,328,0,1,328,0.066669876,0,1,0,277,0
2020-12-16,Groupe d'âge 1,TOT,Total,948,0,2407,0,948,2407,0.0277648,0,948,0,2345,0
2020-12-16,Sexe,FEM,Féminin,671,0,1686,0,671,1686,,,,,,
2020-12-16,Sexe,INC,Inconnu,3,0,3,0,3,3,,,,,,
2020-12-16,Sexe,MASC,Masculin,274,0,718,0,274,718,,,,,,
2020-12-16,Sexe,TOT,Total,948,0,2407,0,948,2407,,,,,,
2020-12-16,Groupe prioritaire,GRP-Autres,Autres raisons,9,0,15,0,9,15,,,,,,
2020-12-16,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,1,0,457,0,1,457,,,,,,
2020-12-16,Groupe prioritaire,GRP-MC,Maladie chronique,0,0,0,0,0,0,,,,,,
2020-12-16,Groupe prioritaire,GRP-RPA,Résident en RPA,0,0,1,0,0,1,,,,,,
2020-12-16,Groupe prioritaire,GRP-TS,Travailleur de la santé,938,0,1934,0,938,1934,,,,,,
2020-12-16,Groupe prioritaire,TOT,Total,948,0,2407,0,948,2407,,,,,,
2020-12-17,Région,RSS00,Inconnue,71,0,245,0,71,245,0.984115317,0,71,0,241,0
2020-12-17,Région,RSS01,01 - Bas-Saint-Laurent,2,0,3,0,2,3,0.0014998,0,2,0,3,0
2020-12-17,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,1,0,5,0,1,5,0.00178153,0,1,0,5,0
2020-12-17,Région,RSS03,03 - Capitale-Nationale,444,0,1680,0,444,1680,0.221203064,0,444,0,1637,0
2020-12-17,Région,RSS04,04 - Mauricie et Centre-du-Québec,6,0,14,0,6,14,0.00267017,0,6,0,14,0
2020-12-17,Région,RSS05,05 - Estrie,1,0,2,0,1,2,0.000396059,0,1,0,2,0
2020-12-17,Région,RSS06,06 - Montréal,270,0,1026,0,270,1026,0.0525602,0,270,0,1012,0
2020-12-17,Région,RSS07,07 - Outaouais,2,0,2,0,2,2,0.000492144,0,2,0,2,0
2020-12-17,Région,RSS08,08 - Abitibi-Témiscamingue,0,0,1,0,0,1,0.000666831,0,0,0,1,0
2020-12-17,Région,RSS09,09 - Côte-Nord,0,0,2,0,0,2,0.00109148,0,0,0,1,0
2020-12-17,Région,RSS10,10 - Nord-du-Québec,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-17,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-17,Région,RSS12,12 - Chaudière-Appalaches,35,0,126,0,35,126,0.0289634,0,35,0,126,0
2020-12-17,Région,RSS13,13 - Laval,17,0,57,0,17,57,0.0132122,0,17,0,57,0
2020-12-17,Région,RSS14,14 - Lanaudière,6,0,10,0,6,10,0.00190406,0,6,0,10,0
2020-12-17,Région,RSS15,15 - Laurentides,7,0,20,0,7,20,0.0031673,0,7,0,20,0
2020-12-17,Région,RSS16,16 - Montérégie,37,0,113,0,37,113,0.0078641,0,37,0,113,0
2020-12-17,Région,RSS17,17 - Nunavik,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-17,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-17,Région,RSS98,Hors Québec,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-17,Région,RSS99,Ensemble du Québec,899,0,3306,0,899,3306,0.0384089,0,899,0,3244,0
2020-12-17,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,0,0,1,0,0,1,0,0,0,0,0,0
2020-12-17,Groupe d'âge 1,GR1_16_59,16 à 59 ans,807,0,2571,0,807,2571,0.0540805,0,799,0,2549,0
2020-12-17,Groupe d'âge 1,GR1_60_69,60 à 69 ans,79,0,306,0,79,306,0.0286263,0,87,0,320,0
2020-12-17,Groupe d'âge 1,GR1_70_79,70 à 79 ans,8,0,95,0,8,95,0.0122692,0,8,0,93,0
2020-12-17,Groupe d'âge 1,GR1_80_,80 ans et plus,5,0,333,0,5,333,0.067873303,0,5,0,282,0
2020-12-17,Groupe d'âge 1,TOT,Total,899,0,3306,0,899,3306,0.0384089,0,899,0,3244,0
2020-12-17,Sexe,FEM,Féminin,634,0,2320,0,634,2320,,,,,,
2020-12-17,Sexe,INC,Inconnu,1,0,4,0,1,4,,,,,,
2020-12-17,Sexe,MASC,Masculin,264,0,982,0,264,982,,,,,,
2020-12-17,Sexe,TOT,Total,899,0,3306,0,899,3306,,,,,,
2020-12-17,Groupe prioritaire,GRP-Autres,Autres raisons,1,0,16,0,1,16,,,,,,
2020-12-17,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,6,0,463,0,6,463,,,,,,
2020-12-17,Groupe prioritaire,GRP-MC,Maladie chronique,0,0,0,0,0,0,,,,,,
2020-12-17,Groupe prioritaire,GRP-RPA,Résident en RPA,0,0,1,0,0,1,,,,,,
2020-12-17,Groupe prioritaire,GRP-TS,Travailleur de la santé,892,0,2826,0,892,2826,,,,,,
2020-12-17,Groupe prioritaire,TOT,Total,899,0,3306,0,899,3306,,,,,,
2020-12-18,Région,RSS00,Inconnue,38,0,283,0,38,283,1.139287027,0,38,0,279,0
2020-12-18,Région,RSS01,01 - Bas-Saint-Laurent,0,0,3,0,0,3,0.0014998,0,0,0,3,0
2020-12-18,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,0,0,5,0,0,5,0.00178153,0,0,0,5,0
2020-12-18,Région,RSS03,03 - Capitale-Nationale,468,0,2148,0,468,2148,0.284442547,0,468,0,2105,0
2020-12-18,Région,RSS04,04 - Mauricie et Centre-du-Québec,3,0,17,0,3,17,0.00324235,0,3,0,17,0
2020-12-18,Région,RSS05,05 - Estrie,0,0,2,0,0,2,0.000396059,0,0,0,2,0
2020-12-18,Région,RSS06,06 - Montréal,138,0,1164,0,138,1164,0.0596755,0,137,0,1149,0
2020-12-18,Région,RSS07,07 - Outaouais,0,0,2,0,0,2,0.000492144,0,0,0,2,0
2020-12-18,Région,RSS08,08 - Abitibi-Témiscamingue,0,0,1,0,0,1,0.000666831,0,0,0,1,0
2020-12-18,Région,RSS09,09 - Côte-Nord,0,0,2,0,0,2,0.00109148,0,0,0,1,0
2020-12-18,Région,RSS10,10 - Nord-du-Québec,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-18,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,1,0,1,0,1,1,0.00106433,0,1,0,1,0
2020-12-18,Région,RSS12,12 - Chaudière-Appalaches,33,0,159,0,33,159,0.036549,0,33,0,159,0
2020-12-18,Région,RSS13,13 - Laval,15,0,72,0,15,72,0.016689,0,15,0,72,0
2020-12-18,Région,RSS14,14 - Lanaudière,1,0,11,0,1,11,0.00209447,0,1,0,11,0
2020-12-18,Région,RSS15,15 - Laurentides,2,0,22,0,2,22,0.00348403,0,2,0,22,0
2020-12-18,Région,RSS16,16 - Montérégie,20,0,133,0,20,133,0.009256,0,20,0,133,0
2020-12-18,Région,RSS17,17 - Nunavik,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-18,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-18,Région,RSS98,Hors Québec,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-18,Région,RSS99,Ensemble du Québec,719,0,4025,0,719,4025,0.04691,0,718,0,3962,0
2020-12-18,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,0,0,1,0,0,1,0,0,0,0,0,0
2020-12-18,Groupe d'âge 1,GR1_16_59,16 à 59 ans,661,0,3232,0,661,3232,0.067977172,0,655,0,3204,0
2020-12-18,Groupe d'âge 1,GR1_60_69,60 à 69 ans,52,0,358,0,52,358,0.0338148,0,58,0,378,0
2020-12-18,Groupe d'âge 1,GR1_70_79,70 à 79 ans,3,0,98,0,3,98,0.012665,0,3,0,96,0
2020-12-18,Groupe d'âge 1,GR1_80_,80 ans et plus,3,0,336,0,3,336,0.068354674,0,2,0,284,0
2020-12-18,Groupe d'âge 1,TOT,Total,719,0,4025,0,719,4025,0.04691,0,718,0,3962,0
2020-12-18,Sexe,FEM,Féminin,525,0,2845,0,525,2845,,,,,,
2020-12-18,Sexe,INC,Inconnu,2,0,6,0,2,6,,,,,,
2020-12-18,Sexe,MASC,Masculin,192,0,1174,0,192,1174,,,,,,
2020-12-18,Sexe,TOT,Total,719,0,4025,0,719,4025,,,,,,
2020-12-18,Groupe prioritaire,GRP-Autres,Autres raisons,3,0,19,0,3,19,,,,,,
2020-12-18,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,2,0,465,0,2,465,,,,,,
2020-12-18,Groupe prioritaire,GRP-MC,Maladie chronique,1,0,1,0,1,1,,,,,,
2020-12-18,Groupe prioritaire,GRP-RPA,Résident en RPA,0,0,1,0,0,1,,,,,,
2020-12-18,Groupe prioritaire,GRP-TS,Travailleur de la santé,713,0,3539,0,713,3539,,,,,,
2020-12-18,Groupe prioritaire,TOT,Total,719,0,4025,0,719,4025,,,,,,
2020-12-19,Région,RSS00,Inconnue,43,0,326,0,43,326,1.314876067,0,43,0,322,0
2020-12-19,Région,RSS01,01 - Bas-Saint-Laurent,2,0,5,0,2,5,0.00249966,0,2,0,5,0
2020-12-19,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,1,0,6,0,1,6,0.00213783,0,1,0,6,0
2020-12-19,Région,RSS03,03 - Capitale-Nationale,523,0,2671,0,523,2671,0.35511402,0,523,0,2628,0
2020-12-19,Région,RSS04,04 - Mauricie et Centre-du-Québec,5,0,22,0,5,22,0.00419598,0,5,0,22,0
2020-12-19,Région,RSS05,05 - Estrie,3,0,5,0,3,5,0.00099015,0,3,0,5,0
2020-12-19,Région,RSS06,06 - Montréal,79,0,1243,0,79,1243,0.063778524,0,79,0,1228,0
2020-12-19,Région,RSS07,07 - Outaouais,1,0,3,0,1,3,0.000738216,0,1,0,3,0
2020-12-19,Région,RSS08,08 - Abitibi-Témiscamingue,0,0,1,0,0,1,0.000666831,0,0,0,1,0
2020-12-19,Région,RSS09,09 - Côte-Nord,0,0,2,0,0,2,0.00109148,0,0,0,1,0
2020-12-19,Région,RSS10,10 - Nord-du-Québec,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-19,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,0,0,1,0,0,1,0.00106433,0,0,0,1,0
2020-12-19,Région,RSS12,12 - Chaudière-Appalaches,39,0,198,0,39,198,0.0455139,0,39,0,198,0
2020-12-19,Région,RSS13,13 - Laval,2,0,74,0,2,74,0.0171526,0,2,0,74,0
2020-12-19,Région,RSS14,14 - Lanaudière,3,0,14,0,3,14,0.00266569,0,3,0,14,0
2020-12-19,Région,RSS15,15 - Laurentides,5,0,27,0,5,27,0.00427585,0,5,0,27,0
2020-12-19,Région,RSS16,16 - Montérégie,13,0,146,0,13,146,0.0101607,0,13,0,146,0
2020-12-19,Région,RSS17,17 - Nunavik,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-19,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-19,Région,RSS98,Hors Québec,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-19,Région,RSS99,Ensemble du Québec,719,0,4744,0,719,4744,0.055423,0,719,0,4681,0
2020-12-19,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,0,0,1,0,0,1,0,0,0,0,0,0
2020-12-19,Groupe d'âge 1,GR1_16_59,16 à 59 ans,637,0,3869,0,637,3869,0.08134347,0,630,0,3834,0
2020-12-19,Groupe d'âge 1,GR1_60_69,60 à 69 ans,70,0,428,0,70,428,0.0405241,0,75,0,453,0
2020-12-19,Groupe d'âge 1,GR1_70_79,70 à 79 ans,11,0,109,0,11,109,0.01438,0,13,0,109,0
2020-12-19,Groupe d'âge 1,GR1_80_,80 ans et plus,1,0,337,0,1,337,0.06859536,0,1,0,285,0
2020-12-19,Groupe d'âge 1,TOT,Total,719,0,4744,0,719,4744,0.055423,0,719,0,4681,0
2020-12-19,Sexe,FEM,Féminin,547,0,3392,0,547,3392,,,,,,
2020-12-19,Sexe,INC,Inconnu,1,0,7,0,1,7,,,,,,
2020-12-19,Sexe,MASC,Masculin,171,0,1345,0,171,1345,,,,,,
2020-12-19,Sexe,TOT,Total,719,0,4744,0,719,4744,,,,,,
2020-12-19,Groupe prioritaire,GRP-Autres,Autres raisons,5,0,24,0,5,24,,,,,,
2020-12-19,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,0,0,465,0,0,465,,,,,,
2020-12-19,Groupe prioritaire,GRP-MC,Maladie chronique,0,0,1,0,0,1,,,,,,
2020-12-19,Groupe prioritaire,GRP-RPA,Résident en RPA,2,0,3,0,2,3,,,,,,
2020-12-19,Groupe prioritaire,GRP-TS,Travailleur de la santé,712,0,4251,0,712,4251,,,,,,
2020-12-19,Groupe prioritaire,TOT,Total,719,0,4744,0,719,4744,,,,,,
2020-12-20,Région,RSS00,Inconnue,16,0,342,0,16,342,1.380211524,0,16,0,338,0
2020-12-20,Région,RSS01,01 - Bas-Saint-Laurent,0,0,5,0,0,5,0.00249966,0,0,0,5,0
2020-12-20,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,0,0,6,0,0,6,0.00213783,0,0,0,6,0
2020-12-20,Région,RSS03,03 - Capitale-Nationale,0,0,2671,0,0,2671,0.35511402,0,0,0,2628,0
2020-12-20,Région,RSS04,04 - Mauricie et Centre-du-Québec,0,0,22,0,0,22,0.00419598,0,0,0,22,0
2020-12-20,Région,RSS05,05 - Estrie,1,0,6,0,1,6,0.00118818,0,1,0,6,0
2020-12-20,Région,RSS06,06 - Montréal,78,0,1321,0,78,1321,0.067829603,0,78,0,1306,0
2020-12-20,Région,RSS07,07 - Outaouais,0,0,3,0,0,3,0.000738216,0,0,0,3,0
2020-12-20,Région,RSS08,08 - Abitibi-Témiscamingue,0,0,1,0,0,1,0.000666831,0,0,0,1,0
2020-12-20,Région,RSS09,09 - Côte-Nord,0,0,2,0,0,2,0.00109148,0,0,0,1,0
2020-12-20,Région,RSS10,10 - Nord-du-Québec,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-20,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,1,0,2,0,1,2,0.00212866,0,1,0,2,0
2020-12-20,Région,RSS12,12 - Chaudière-Appalaches,0,0,198,0,0,198,0.0455139,0,0,0,198,0
2020-12-20,Région,RSS13,13 - Laval,7,0,81,0,7,81,0.0187752,0,7,0,81,0
2020-12-20,Région,RSS14,14 - Lanaudière,1,0,15,0,1,15,0.00285609,0,1,0,15,0
2020-12-20,Région,RSS15,15 - Laurentides,1,0,28,0,1,28,0.00443422,0,1,0,28,0
2020-12-20,Région,RSS16,16 - Montérégie,10,0,156,0,10,156,0.0108567,0,10,0,156,0
2020-12-20,Région,RSS17,17 - Nunavik,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-20,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-20,Région,RSS98,Hors Québec,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-20,Région,RSS99,Ensemble du Québec,115,0,4859,0,115,4859,0.0567846,0,115,0,4796,0
2020-12-20,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,0,0,1,0,0,1,0,0,0,0,0,0
2020-12-20,Groupe d'âge 1,GR1_16_59,16 à 59 ans,100,0,3969,0,100,3969,0.083443888,0,99,0,3933,0
2020-12-20,Groupe d'âge 1,GR1_60_69,60 à 69 ans,13,0,441,0,13,441,0.0417765,0,14,0,467,0
2020-12-20,Groupe d'âge 1,GR1_70_79,70 à 79 ans,1,0,110,0,1,110,0.0145119,0,1,0,110,0
2020-12-20,Groupe d'âge 1,GR1_80_,80 ans et plus,1,0,338,0,1,338,0.068836045,0,1,0,286,0
2020-12-20,Groupe d'âge 1,TOT,Total,115,0,4859,0,115,4859,0.0567846,0,115,0,4796,0
2020-12-20,Sexe,FEM,Féminin,71,0,3463,0,71,3463,,,,,,
2020-12-20,Sexe,INC,Inconnu,1,0,8,0,1,8,,,,,,
2020-12-20,Sexe,MASC,Masculin,43,0,1388,0,43,1388,,,,,,
2020-12-20,Sexe,TOT,Total,115,0,4859,0,115,4859,,,,,,
2020-12-20,Groupe prioritaire,GRP-Autres,Autres raisons,0,0,24,0,0,24,,,,,,
2020-12-20,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,0,0,465,0,0,465,,,,,,
2020-12-20,Groupe prioritaire,GRP-MC,Maladie chronique,0,0,1,0,0,1,,,,,,
