borough,Ahuntsic–Cartierville,Ahuntsic–Cartierville,Ahuntsic–Cartierville,Ahuntsic–Cartierville,Ahuntsic–Cartierville,Ahuntsic–Cartierville,Anjou,Anjou,Anjou,Anjou,Anjou,Anjou,Baie-D'Urfé,Baie-D'Urfé,Baie-D'Urfé,Baie-D'Urfé,Baie-D'Urfé,Baie-D'Urfé,Beaconsfield,Beaconsfield,Beaconsfield,Beaconsfield,Beaconsfield,Beaconsfield,Côte-Saint-Luc,Côte-Saint-Luc,Côte-Saint-Luc,Côte-Saint-Luc,Côte-Saint-Luc,Côte-Saint-Luc,Côte-des-Neiges–Notre-Dame-de-Grâce,Côte-des-Neiges–Notre-Dame-de-Grâce,Côte-des-Neiges–Notre-Dame-de-Grâce,Côte-des-Neiges–Notre-Dame-de-Grâce,Côte-des-Neiges–Notre-Dame-de-Grâce,Côte-des-Neiges–Notre-Dame-de-Grâce,Dollard-des-Ormeaux,Dollard-des-Ormeaux,Dollard-des-Ormeaux,Dollard-des-Ormeaux,Dollard-des-Ormeaux,Dollard-des-Ormeaux,Dorval,Dorval,Dorval,Dorval,Dorval,Dorval,Hampstead,Hampstead,Hampstead,Hampstead,Hampstead,Hampstead,Kirkland,Kirkland,Kirkland,Kirkland,Kirkland,Kirkland,L'Île-Bizard–Sainte-Geneviève,L'Île-Bizard–Sainte-Geneviève,L'Île-Bizard–Sainte-Geneviève,L'Île-Bizard–Sainte-Geneviève,L'Île-Bizard–Sainte-Geneviève,L'Île-Bizard–Sainte-Geneviève,LaSalle,LaSalle,LaSalle,LaSalle,LaSalle,LaSalle,Lachine,Lachine,Lachine,Lachine,Lachine,Lachine,Mercier–Hochelaga-Maisonneuve,Mercier–Hochelaga-Maisonneuve,Mercier–Hochelaga-Maisonneuve,Mercier–Hochelaga-Maisonneuve,Mercier–Hochelaga-Maisonneuve,Mercier–Hochelaga-Maisonneuve,Mont-Royal,Mont-Royal,Mont-Royal,Mont-Royal,Mont-Royal,Mont-Royal,Montréal-Est,Montréal-Est,Montréal-Est,Montréal-Est,Montréal-Est,Montréal-Est,Montréal-Nord,Montréal-Nord,Montréal-Nord,Montréal-Nord,Montréal-Nord,Montréal-Nord,Montréal-Ouest,Montréal-Ouest,Montréal-Ouest,Montréal-Ouest,Montréal-Ouest,Montréal-Ouest,Outremont,Outremont,Outremont,Outremont,Outremont,Outremont,Pierrefonds–Roxboro,Pierrefonds–Roxboro,Pierrefonds–Roxboro,Pierrefonds–Roxboro,Pierrefonds–Roxboro,Pierrefonds–Roxboro,Plateau-Mont-Royal,Plateau-Mont-Royal,Plateau-Mont-Royal,Plateau-Mont-Royal,Plateau-Mont-Royal,Plateau-Mont-Royal,Pointe-Claire,Pointe-Claire,Pointe-Claire,Pointe-Claire,Pointe-Claire,Pointe-Claire,Rivière-des-Prairies–Pointe-aux-Trembles,Rivière-des-Prairies–Pointe-aux-Trembles,Rivière-des-Prairies–Pointe-aux-Trembles,Rivière-des-Prairies–Pointe-aux-Trembles,Rivière-des-Prairies–Pointe-aux-Trembles,Rivière-des-Prairies–Pointe-aux-Trembles,Rosemont–La Petite Patrie,Rosemont–La Petite Patrie,Rosemont–La Petite Patrie,Rosemont–La Petite Patrie,Rosemont–La Petite Patrie,Rosemont–La Petite Patrie,Saint-Laurent,Saint-Laurent,Saint-Laurent,Saint-Laurent,Saint-Laurent,Saint-Laurent,Saint-Léonard,Saint-Léonard,Saint-Léonard,Saint-Léonard,Saint-Léonard,Saint-Léonard,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,Senneville,Senneville,Senneville,Senneville,Senneville,Senneville,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Verdun,Verdun,Verdun,Verdun,Verdun,Verdun,Ville-Marie,Ville-Marie,Ville-Marie,Ville-Marie,Ville-Marie,Ville-Marie,Villeray–Saint-Michel–Parc-Extension,Villeray–Saint-Michel–Parc-Extension,Villeray–Saint-Michel–Parc-Extension,Villeray–Saint-Michel–Parc-Extension,Villeray–Saint-Michel–Parc-Extension,Villeray–Saint-Michel–Parc-Extension,Westmount,Westmount,Westmount,Westmount,Westmount,Westmount
2020-05-20,33,203,151.0,> 100-200,1898,33,11,68,159.0,> 100-200,562,10,0,4,105.0,> 100-200,19,0,0,4,21.0,> 10-25,54,3,8,49,151.0,> 100-200,461,12,32,192,115.0,> 100-200,1851,26,4,24,49.0,> 25-50,342,3,2,12,63.0,> 50-100,164,0,1,6,86.0,> 50-100,54,1,1,6,30.0,> 25-50,95,1,3,21,114.0,> 100-200,177,4,7,47,61.0,> 50-100,1011,7,7,45,101.0,> 100-200,483,11,46,279,205.0,> 200-300,1924,37,1,9,44.0,> 25-50,239,4,1,6,156.0,> 100-200,33,1,40,245,291.0,> 200-300,2139,35,0,0,0.0,< 10,17,0,2,12,50.0,> 25-50,237,1,10,61,88.0,> 50-100,461,7,8,51,49.0,> 25-50,783,6,4,29,92.0,> 50-100,182,8,34,205,192.0,> 100-200,1811,40,25,150,107.0,> 100-200,1308,40,21,126,127.0,> 100-200,875,30,19,115,147.0,> 100-200,931,21,0,2,40.0,> 25-50,18,0,0,0,0.0,< 10,2,0,10,60,77.0,> 50-100,794,4,10,65,94.0,> 50-100,851,10,15,93,104.0,> 100-200,651,12,28,172,120.0,> 100-200,1642,41,2,12,59.0,> 50-100,163,3
2020-05-21,32,230,171.0,> 100-200,1925,27,10,75,175.0,> 100-200,569,7,0,4,105.0,> 100-200,19,0,0,4,21.0,> 10-25,54,0,8,57,176.0,> 100-200,469,8,29,203,122.0,> 100-200,1862,11,3,26,53.0,> 50-100,344,2,1,12,63.0,> 50-100,164,0,0,6,86.0,> 50-100,54,0,0,6,30.0,> 25-50,95,0,3,23,125.0,> 100-200,179,2,8,60,78.0,> 50-100,1024,13,9,67,151.0,> 100-200,505,22,42,300,221.0,> 200-300,1945,21,1,12,59.0,> 50-100,242,3,1,7,182.0,> 100-200,34,1,41,290,344.0,> 300-500,2184,45,0,0,0.0,< 10,18,1,1,13,54.0,> 50-100,238,1,10,74,107.0,> 100-200,474,13,8,62,60.0,> 50-100,794,11,4,32,102.0,> 100-200,185,3,36,253,237.0,> 200-300,1859,48,22,160,115.0,> 100-200,1318,10,21,148,150.0,> 100-200,897,22,18,129,165.0,> 100-200,945,14,0,2,40.0,> 25-50,18,0,0,0,0.0,< 10,2,0,9,68,87.0,> 50-100,802,8,10,70,101.0,> 100-200,856,5,13,97,109.0,> 100-200,655,4,31,218,152.0,> 100-200,1688,46,1,12,59.0,> 50-100,163,0
2020-05-22,29,209,156.0,> 100-200,1964,39,8,60,140.0,> 100-200,576,7,1,7,183.0,> 100-200,22,3,0,5,26.0,> 25-50,55,1,7,54,166.0,> 100-200,473,4,23,164,98.0,> 50-100,1879,17,5,37,76.0,> 50-100,363,19,0,3,16.0,> 10-25,163,-1,0,5,72.0,> 50-100,53,-1,0,4,20.0,> 10-25,96,1,1,12,65.0,> 50-100,178,-1,6,44,57.0,> 50-100,1029,5,8,57,128.0,> 100-200,510,5,33,234,172.0,> 100-200,1971,26,1,11,54.0,> 50-100,242,0,0,4,104.0,> 100-200,34,0,33,233,277.0,> 200-300,2212,28,0,2,40.0,> 25-50,19,1,1,8,33.0,> 25-50,241,3,7,52,75.0,> 50-100,474,0,6,48,46.0,> 25-50,798,4,3,25,80.0,> 50-100,184,-1,27,191,179.0,> 100-200,1881,22,19,136,97.0,> 50-100,1340,22,17,125,126.0,> 100-200,906,9,15,111,142.0,> 100-200,964,19,0,3,61.0,> 50-100,19,1,0,0,0.0,< 10,2,0,8,60,77.0,> 50-100,808,6,8,56,81.0,> 50-100,863,7,12,84,94.0,> 50-100,662,7,28,197,137.0,> 100-200,1717,29,1,9,44.0,> 25-50,165,2
2020-05-23,27,193,144.0,> 100-200,1975,11,8,61,143.0,> 100-200,589,13,1,7,183.0,> 100-200,23,1,0,6,31.0,> 25-50,55,0,7,53,163.0,> 100-200,478,5,21,149,89.0,> 50-100,1901,22,5,38,78.0,> 50-100,369,6,0,3,16.0,> 10-25,164,1,0,2,29.0,> 25-50,52,-1,0,4,20.0,> 10-25,96,0,1,10,54.0,> 50-100,179,1,6,47,61.0,> 50-100,1036,7,8,60,135.0,> 100-200,515,5,30,212,156.0,> 100-200,1991,20,1,12,59.0,> 50-100,243,1,0,4,104.0,> 100-200,35,1,31,223,265.0,> 200-300,2227,15,0,1,20.0,> 10-25,18,-1,1,7,29.0,> 25-50,242,1,6,45,65.0,> 50-100,478,4,6,43,41.0,> 25-50,805,7,2,20,64.0,> 50-100,184,0,28,197,185.0,> 100-200,1902,21,19,139,100.0,> 50-100,1356,16,18,126,127.0,> 100-200,916,10,14,104,133.0,> 100-200,971,7,0,2,40.0,> 25-50,19,0,0,0,0.0,< 10,2,0,8,56,72.0,> 50-100,813,5,6,44,64.0,> 50-100,864,1,11,77,86.0,> 50-100,670,8,29,205,143.0,> 100-200,1741,24,1,8,39.0,> 25-50,165,0
2020-05-24,25,181,135.0,> 100-200,1998,23,8,57,133.0,> 100-200,594,5,1,9,235.0,> 200-300,25,2,0,5,26.0,> 25-50,55,0,6,43,133.0,> 100-200,480,2,19,137,82.0,> 50-100,1924,23,4,31,63.0,> 50-100,370,1,0,3,16.0,> 10-25,166,2,0,2,29.0,> 25-50,52,0,0,4,20.0,> 10-25,97,1,1,8,43.0,> 25-50,180,1,6,47,61.0,> 50-100,1043,7,7,54,121.0,> 100-200,519,4,27,189,139.0,> 100-200,2014,23,1,12,59.0,> 50-100,244,1,0,3,78.0,> 50-100,35,0,30,215,255.0,> 200-300,2243,16,0,1,20.0,> 10-25,18,0,1,8,33.0,> 25-50,243,1,6,44,63.0,> 50-100,483,5,6,44,42.0,> 25-50,809,4,3,24,76.0,> 50-100,190,6,26,183,171.0,> 100-200,1913,11,19,139,100.0,> 50-100,1370,14,16,118,119.0,> 100-200,924,8,14,101,129.0,> 100-200,977,6,0,1,20.0,> 10-25,19,0,0,0,0.0,< 10,2,0,7,54,69.0,> 50-100,818,5,6,45,65.0,> 50-100,871,7,9,65,73.0,> 50-100,676,6,28,198,138.0,> 100-200,1747,6,0,6,30.0,> 25-50,165,0
2020-05-25,27,189,141.0,> 100-200,2031,33,8,61,143.0,> 100-200,606,12,1,10,262.0,> 200-300,26,1,0,6,31.0,> 25-50,56,1,5,38,117.0,> 100-200,481,1,17,124,74.0,> 50-100,1935,11,5,38,78.0,> 50-100,376,6,0,4,21.0,> 10-25,168,2,0,0,0.0,< 10,52,0,0,3,15.0,> 10-25,96,-1,1,7,38.0,> 25-50,180,0,7,52,68.0,> 50-100,1054,11,8,57,128.0,> 100-200,527,8,27,195,143.0,> 100-200,2039,25,1,11,54.0,> 50-100,245,1,0,3,78.0,> 50-100,35,0,30,211,250.0,> 200-300,2263,20,0,1,20.0,> 10-25,18,0,1,9,38.0,> 25-50,244,1,6,45,65.0,> 50-100,488,5,6,44,42.0,> 25-50,820,11,3,25,80.0,> 50-100,196,6,25,179,168.0,> 100-200,1934,21,20,145,104.0,> 100-200,1392,22,16,114,115.0,> 100-200,938,14,13,97,124.0,> 100-200,990,13,0,1,20.0,> 10-25,19,0,0,0,0.0,< 10,2,0,6,46,59.0,> 50-100,827,9,5,41,59.0,> 50-100,876,5,6,47,53.0,> 50-100,680,4,30,212,147.0,> 100-200,1781,34,0,6,30.0,> 25-50,165,0
2020-05-26,27,190,142.0,> 100-200,2055,24,8,58,136.0,> 100-200,610,4,1,7,183.0,> 100-200,26,0,0,5,26.0,> 25-50,56,0,4,34,105.0,> 100-200,483,2,18,129,77.0,> 50-100,1954,19,6,43,88.0,> 50-100,382,6,1,8,42.0,> 25-50,172,4,0,0,0.0,< 10,52,0,0,3,15.0,> 10-25,97,1,1,9,49.0,> 25-50,182,2,7,54,70.0,> 50-100,1058,4,8,58,130.0,> 100-200,530,3,24,170,125.0,> 100-200,2057,18,1,12,59.0,> 50-100,247,2,0,4,104.0,> 100-200,36,1,26,183,217.0,> 200-300,2287,24,0,1,20.0,> 10-25,18,0,1,11,46.0,> 25-50,247,3,5,39,56.0,> 50-100,493,5,6,46,44.0,> 25-50,823,3,4,28,89.0,> 50-100,202,6,25,178,167.0,> 100-200,1949,15,20,141,101.0,> 100-200,1409,17,15,105,106.0,> 100-200,950,12,12,88,112.0,> 100-200,998,8,0,1,20.0,> 10-25,19,0,0,0,0.0,< 10,2,0,6,47,60.0,> 50-100,837,10,5,36,52.0,> 50-100,877,1,7,51,57.0,> 50-100,690,10,28,198,138.0,> 100-200,1799,18,1,7,34.0,> 25-50,167,2
2020-05-27,26,186,139.0,> 100-200,2084,29,7,51,119.0,> 100-200,613,3,1,8,209.0,> 200-300,27,1,0,3,16.0,> 10-25,57,1,3,23,71.0,> 50-100,484,1,17,121,73.0,> 50-100,1972,18,6,47,96.0,> 50-100,389,7,1,9,47.0,> 25-50,173,1,0,0,0.0,< 10,52,0,0,2,10.0,< 10,97,0,0,6,33.0,> 25-50,183,1,7,50,65.0,> 50-100,1061,3,7,50,112.0,> 100-200,533,3,21,149,110.0,> 100-200,2073,16,1,9,44.0,> 25-50,248,1,0,4,104.0,> 100-200,37,1,25,180,214.0,> 200-300,2319,32,0,1,20.0,> 10-25,18,0,1,9,38.0,> 25-50,246,-1,5,39,56.0,> 50-100,500,7,6,42,40.0,> 25-50,825,2,3,22,70.0,> 50-100,204,2,22,157,147.0,> 100-200,1968,19,16,112,80.0,> 50-100,1420,11,12,89,90.0,> 50-100,964,14,10,74,95.0,> 50-100,1005,7,0,1,20.0,> 10-25,19,0,0,0,0.0,< 10,2,0,6,48,61.0,> 50-100,842,5,4,34,49.0,> 25-50,885,8,6,44,49.0,> 25-50,695,5,26,182,127.0,> 100-200,1824,25,0,5,25.0,> 10-25,168,1
2020-05-28,25,177,132.0,> 100-200,2102,18,7,52,122.0,> 100-200,621,8,1,9,235.0,> 200-300,28,1,0,3,16.0,> 10-25,57,0,2,19,59.0,> 50-100,488,4,18,130,78.0,> 50-100,1992,20,7,49,100.0,> 50-100,393,4,1,9,47.0,> 25-50,173,0,0,0,0.0,< 10,52,0,0,3,15.0,> 10-25,98,1,1,7,38.0,> 25-50,186,3,7,50,65.0,> 50-100,1074,13,5,37,83.0,> 50-100,542,9,20,140,103.0,> 100-200,2085,12,0,6,30.0,> 25-50,248,0,0,3,78.0,> 50-100,37,0,21,150,178.0,> 100-200,2334,15,0,0,0.0,< 10,18,0,1,9,38.0,> 25-50,247,1,4,28,40.0,> 25-50,502,2,4,33,32.0,> 25-50,827,2,3,22,70.0,> 50-100,207,3,17,119,111.0,> 100-200,1978,10,15,111,80.0,> 50-100,1429,9,11,79,80.0,> 50-100,976,12,10,73,93.0,> 50-100,1018,13,0,0,0.0,< 10,18,-1,0,0,0.0,< 10,2,0,6,44,56.0,> 50-100,846,4,4,29,42.0,> 25-50,885,0,7,55,62.0,> 50-100,710,15,23,164,114.0,> 100-200,1852,28,1,7,34.0,> 25-50,170,2
2020-05-29,22,157,117.0,> 100-200,2121,19,7,50,117.0,> 100-200,626,5,0,6,157.0,> 100-200,28,0,0,2,10.0,< 10,57,0,2,16,49.0,> 25-50,489,1,19,134,80.0,> 50-100,2013,21,4,30,61.0,> 50-100,393,0,1,11,58.0,> 50-100,174,1,0,0,0.0,< 10,52,0,0,5,25.0,> 10-25,101,3,1,7,38.0,> 25-50,185,-1,7,54,70.0,> 50-100,1083,9,5,36,81.0,> 50-100,546,4,18,132,97.0,> 50-100,2103,18,1,7,35.0,> 25-50,249,1,0,3,78.0,> 50-100,37,0,18,128,152.0,> 100-200,2340,6,0,0,0.0,< 10,18,0,1,7,29.0,> 25-50,248,1,4,30,43.0,> 25-50,504,2,4,32,31.0,> 25-50,830,3,3,24,76.0,> 50-100,208,1,15,109,102.0,> 100-200,1990,12,14,100,72.0,> 50-100,1440,11,11,77,78.0,> 50-100,983,7,9,66,84.0,> 50-100,1030,12,0,0,0.0,< 10,17,-1,0,0,0.0,< 10,2,0,6,44,56.0,> 50-100,852,6,3,27,39.0,> 25-50,890,5,7,54,61.0,> 50-100,716,6,23,165,115.0,> 100-200,1882,30,0,4,20.0,> 10-25,169,-1
2020-05-30,24,171,127.0,> 100-200,2146,25,6,43,100.0,> 50-100,632,6,0,5,131.0,> 100-200,28,0,0,2,10.0,< 10,57,0,1,11,34.0,> 25-50,489,0,18,129,77.0,> 50-100,2030,17,3,26,53.0,> 50-100,395,2,1,12,63.0,> 50-100,176,2,0,1,14.0,> 10-25,53,1,1,7,35.0,> 25-50,103,2,1,9,49.0,> 25-50,188,3,7,50,65.0,> 50-100,1086,3,5,39,88.0,> 50-100,554,8,19,138,101.0,> 100-200,2129,26,1,7,35.0,> 25-50,250,1,0,3,78.0,> 50-100,38,1,18,127,151.0,> 100-200,2354,14,0,0,0.0,< 10,18,0,0,6,25.0,> 10-25,248,0,3,25,36.0,> 25-50,503,-1,4,34,33.0,> 25-50,839,9,3,25,80.0,> 50-100,209,1,15,109,102.0,> 100-200,2011,21,13,97,69.0,> 50-100,1453,13,10,73,74.0,> 50-100,989,6,9,68,87.0,> 50-100,1039,9,0,0,0.0,< 10,17,0,0,0,0.0,< 10,2,0,5,40,51.0,> 50-100,853,1,4,33,48.0,> 25-50,897,7,8,56,63.0,> 50-100,726,10,21,150,104.0,> 100-200,1891,9,0,6,30.0,> 25-50,171,2
2020-05-31,23,161,120.0,> 100-200,2159,13,6,44,103.0,> 100-200,638,6,0,3,78.0,> 50-100,28,0,0,2,10.0,< 10,57,0,1,12,37.0,> 25-50,492,3,16,117,70.0,> 50-100,2041,11,3,26,53.0,> 50-100,396,1,1,10,53.0,> 50-100,176,0,0,1,14.0,> 10-25,53,0,0,6,30.0,> 25-50,103,0,1,10,54.0,> 50-100,190,2,6,44,57.0,> 50-100,1087,1,5,36,81.0,> 50-100,555,1,17,124,91.0,> 50-100,2138,9,0,6,30.0,> 25-50,250,0,0,4,104.0,> 100-200,39,1,17,124,147.0,> 100-200,2367,13,0,1,20.0,> 10-25,19,1,0,5,21.0,> 10-25,248,0,3,24,35.0,> 25-50,507,4,4,32,31.0,> 25-50,841,2,2,19,61.0,> 50-100,209,0,15,111,104.0,> 100-200,2024,13,12,88,63.0,> 50-100,1458,5,10,75,76.0,> 50-100,999,10,9,63,80.0,> 50-100,1040,1,0,0,0.0,< 10,17,0,0,0,0.0,< 10,2,0,5,37,47.0,> 25-50,855,2,4,29,42.0,> 25-50,900,3,7,51,57.0,> 50-100,727,1,22,160,111.0,> 100-200,1907,16,0,6,30.0,> 25-50,171,0
2020-06-01,19,133,99.0,> 50-100,2164,5,5,39,91.0,> 50-100,645,7,0,2,52.0,> 50-100,28,0,0,2,10.0,< 10,58,1,1,13,40.0,> 25-50,494,2,16,115,69.0,> 50-100,2050,9,3,21,43.0,> 25-50,397,1,1,8,42.0,> 25-50,176,0,0,1,14.0,> 10-25,53,0,1,8,40.0,> 25-50,104,1,1,10,54.0,> 50-100,190,0,5,38,49.0,> 25-50,1092,5,4,30,67.0,> 50-100,557,2,14,104,76.0,> 50-100,2143,5,0,6,30.0,> 25-50,251,1,0,4,104.0,> 100-200,39,0,16,115,137.0,> 100-200,2378,11,0,1,20.0,> 10-25,19,0,0,5,21.0,> 10-25,249,1,3,21,30.0,> 25-50,509,2,3,22,21.0,> 10-25,842,1,2,15,48.0,> 25-50,211,2,13,97,91.0,> 50-100,2031,7,10,72,52.0,> 50-100,1464,6,9,64,65.0,> 50-100,1002,3,8,57,73.0,> 50-100,1047,7,0,0,0.0,< 10,17,0,0,3,326.0,> 300-500,5,3,4,29,37.0,> 25-50,856,1,3,27,39.0,> 25-50,903,3,7,49,55.0,> 50-100,729,2,21,149,104.0,> 100-200,1930,23,1,8,39.0,> 25-50,173,2
2020-06-02,16,116,86.0,> 50-100,2171,7,6,42,98.0,> 50-100,652,7,0,2,52.0,> 50-100,28,0,0,2,10.0,< 10,58,0,1,13,40.0,> 25-50,496,2,15,110,66.0,> 50-100,2064,14,2,15,31.0,> 25-50,397,0,0,4,21.0,> 10-25,176,0,0,1,14.0,> 10-25,53,0,1,7,35.0,> 25-50,104,0,1,8,43.0,> 25-50,190,0,5,38,49.0,> 25-50,1096,4,3,27,61.0,> 50-100,557,0,13,94,69.0,> 50-100,2151,8,1,8,39.0,> 25-50,255,4,0,4,104.0,> 100-200,40,1,16,112,133.0,> 100-200,2399,21,0,1,20.0,> 10-25,19,0,0,2,8.0,< 10,249,0,2,16,23.0,> 10-25,509,0,2,20,19.0,> 10-25,843,1,1,10,32.0,> 25-50,212,1,12,89,83.0,> 50-100,2038,7,8,61,44.0,> 25-50,1470,6,8,61,62.0,> 50-100,1011,9,8,56,72.0,> 50-100,1054,7,0,0,0.0,< 10,17,0,0,3,326.0,> 300-500,5,0,3,21,27.0,> 25-50,858,2,4,29,42.0,> 25-50,906,3,6,43,48.0,> 25-50,733,4,21,153,106.0,> 100-200,1952,22,0,6,30.0,> 25-50,173,0
2020-06-03,13,95,71.0,> 50-100,2179,8,6,44,103.0,> 100-200,657,5,0,2,52.0,> 50-100,29,1,0,1,5.0,< 10,58,0,1,11,34.0,> 25-50,495,-1,14,98,59.0,> 50-100,2070,6,1,11,22.0,> 10-25,400,3,0,4,21.0,> 10-25,177,1,0,1,14.0,> 10-25,53,0,1,7,35.0,> 25-50,104,0,1,10,54.0,> 50-100,193,3,5,40,52.0,> 50-100,1101,5,4,30,67.0,> 50-100,563,6,11,80,59.0,> 50-100,2153,2,1,7,35.0,> 25-50,255,0,0,4,104.0,> 100-200,41,1,13,92,109.0,> 100-200,2411,12,0,1,20.0,> 10-25,19,0,0,4,17.0,> 10-25,250,1,1,13,19.0,> 10-25,513,4,3,23,22.0,> 10-25,848,5,1,9,29.0,> 25-50,213,1,11,78,73.0,> 50-100,2046,8,7,51,37.0,> 25-50,1471,1,7,50,51.0,> 50-100,1014,3,7,52,66.0,> 50-100,1057,3,0,0,0.0,< 10,17,0,0,3,326.0,> 300-500,5,0,2,20,26.0,> 25-50,862,4,3,27,39.0,> 25-50,912,6,5,41,46.0,> 25-50,736,3,20,144,100.0,> 50-100,1968,16,0,6,30.0,> 25-50,174,1
2020-06-04,12,90,67.0,> 50-100,2192,13,5,41,96.0,> 50-100,662,5,0,1,26.0,> 25-50,29,0,0,1,5.0,< 10,58,0,1,10,31.0,> 25-50,498,3,12,89,53.0,> 50-100,2081,11,1,12,25.0,> 10-25,405,5,0,3,16.0,> 10-25,176,-1,0,1,14.0,> 10-25,53,0,0,6,30.0,> 25-50,104,0,1,7,38.0,> 25-50,193,0,4,33,43.0,> 25-50,1107,6,3,27,61.0,> 50-100,569,6,12,84,62.0,> 50-100,2169,16,1,9,44.0,> 25-50,257,2,0,4,104.0,> 100-200,41,0,12,87,103.0,> 100-200,2421,10,0,2,40.0,> 25-50,20,1,0,5,21.0,> 10-25,252,2,1,12,17.0,> 10-25,514,1,3,21,20.0,> 10-25,848,0,0,6,19.0,> 10-25,213,0,11,82,77.0,> 50-100,2060,14,6,47,34.0,> 25-50,1476,5,5,41,41.0,> 25-50,1017,3,6,48,61.0,> 50-100,1066,9,0,0,0.0,< 10,17,0,0,3,326.0,> 300-500,5,0,2,19,24.0,> 10-25,865,3,3,26,38.0,> 25-50,911,-1,4,29,33.0,> 25-50,739,3,18,128,89.0,> 50-100,1980,12,0,5,25.0,> 10-25,175,1
2020-06-05,10,75,56.0,> 50-100,2196,4,5,37,86.0,> 50-100,663,1,0,1,26.0,> 25-50,29,0,0,1,5.0,< 10,58,0,1,9,28.0,> 25-50,498,0,11,78,47.0,> 25-50,2091,10,1,12,25.0,> 10-25,405,0,0,2,11.0,> 10-25,176,0,0,1,14.0,> 10-25,53,0,0,3,15.0,> 10-25,104,0,1,9,49.0,> 25-50,194,1,4,29,38.0,> 25-50,1112,5,3,26,58.0,> 50-100,572,3,11,77,57.0,> 50-100,2180,11,1,8,39.0,> 25-50,257,0,0,4,104.0,> 100-200,41,0,12,90,107.0,> 100-200,2430,9,0,2,40.0,> 25-50,20,0,0,4,17.0,> 10-25,252,0,1,9,13.0,> 10-25,513,-1,3,21,20.0,> 10-25,851,3,1,10,32.0,> 25-50,218,5,11,78,73.0,> 50-100,2068,8,6,45,32.0,> 25-50,1485,9,5,37,37.0,> 25-50,1020,3,5,40,51.0,> 50-100,1070,4,0,1,20.0,> 10-25,18,1,0,3,326.0,> 300-500,5,0,2,17,22.0,> 10-25,869,4,3,22,32.0,> 25-50,912,1,3,23,26.0,> 25-50,739,0,15,110,76.0,> 50-100,1992,12,0,5,25.0,> 10-25,174,-1
2020-06-06,10,72,54.0,> 50-100,2218,22,5,40,93.0,> 50-100,672,9,0,1,26.0,> 25-50,29,0,0,1,5.0,< 10,58,0,2,14,43.0,> 25-50,503,5,13,94,56.0,> 50-100,2124,33,1,12,25.0,> 10-25,407,2,0,4,21.0,> 10-25,180,4,0,0,0.0,< 10,53,0,0,5,25.0,> 10-25,108,4,1,10,54.0,> 50-100,198,4,7,51,66.0,> 50-100,1137,25,4,33,74.0,> 50-100,587,15,8,62,46.0,> 25-50,2191,11,3,21,104.0,> 100-200,271,14,0,4,104.0,> 100-200,42,1,13,93,110.0,> 100-200,2447,17,0,2,40.0,> 25-50,20,0,1,9,38.0,> 25-50,257,5,2,19,27.0,> 25-50,522,9,3,25,24.0,> 10-25,864,13,1,12,38.0,> 25-50,221,3,10,70,66.0,> 50-100,2081,13,6,42,30.0,> 25-50,1495,10,6,46,47.0,> 25-50,1035,15,4,34,43.0,> 25-50,1073,3,0,1,20.0,> 10-25,18,0,0,3,326.0,> 300-500,5,0,4,29,37.0,> 25-50,882,13,3,26,38.0,> 25-50,923,11,3,22,25.0,> 10-25,748,9,19,136,95.0,> 50-100,2027,35,1,9,44.0,> 25-50,180,6
2020-06-07,9,68,51.0,> 50-100,2227,9,5,36,84.0,> 50-100,674,2,0,1,26.0,> 25-50,29,0,0,1,5.0,< 10,58,0,1,12,37.0,> 25-50,504,1,13,91,55.0,> 50-100,2132,8,1,12,25.0,> 10-25,408,1,0,4,21.0,> 10-25,180,0,0,0,0.0,< 10,53,0,0,6,30.0,> 25-50,109,1,1,12,65.0,> 50-100,202,4,7,51,66.0,> 50-100,1138,1,5,36,81.0,> 50-100,591,4,9,63,46.0,> 25-50,2201,10,3,21,104.0,> 100-200,271,0,0,5,130.0,> 100-200,44,2,12,85,101.0,> 100-200,2452,5,0,1,20.0,> 10-25,20,0,1,9,38.0,> 25-50,257,0,2,19,27.0,> 25-50,526,4,3,24,23.0,> 10-25,865,1,1,13,41.0,> 25-50,222,1,8,62,58.0,> 50-100,2086,5,5,39,28.0,> 25-50,1497,2,5,40,40.0,> 25-50,1039,4,5,38,49.0,> 25-50,1078,5,0,1,20.0,> 10-25,18,0,0,3,326.0,> 300-500,5,0,4,30,38.0,> 25-50,885,3,3,22,32.0,> 25-50,922,-1,3,27,30.0,> 25-50,754,6,18,130,90.0,> 50-100,2037,10,1,9,44.0,> 25-50,180,0
