Date,Regroupement,Croisement,Nom,vac_quo_tot_n,vac_cum_tot_n,cv_tot_n,pop_tot_n,cv_tot_p,vac_quo_tot_m
2022-10-07,Groupe d'âge 2,TOT,Total,19100,21411250,,,,16239
2022-10-07,Groupe d'âge 2,GR2_12_,12 ans et +,18554,20609848,,,,
2022-10-07,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,295,22524,,,,
2022-10-07,Groupe d'âge 3,GR3_05_11,5 à 11 ans,251,778878,,,,
2022-10-07,Groupe d'âge 3,GR3_12_17,12 à 17 ans,226,1136759,,,,
2022-10-07,Groupe d'âge 3,GR3_18_59,18 à 59 ans,6491,11017956,,,,
2022-10-07,Groupe d'âge 3,GR3_60_69,60 à 69 ans,5403,3878185,,,,
2022-10-07,Groupe d'âge 3,GR3_70_79,70 à 79 ans,4589,2929199,,,,
2022-10-07,Groupe d'âge 3,GR3_80_,80 ans et +,1845,1647749,,,,
2022-10-07,Groupe d'âge 3,TOT,Total,19100,21411250,,,,16239
2022-10-07,Groupe d'âge 3,GR3_18_,18 ans et +,18328,19473089,,,,
2022-10-07,Groupe d'âge 3,GR3_65_,65 ans et +,9303,6454911,,,,
2022-10-08,Région,RSS00,Inconnue,2,3985,,,,
2022-10-08,Région,RSS01,01 - Bas-Saint-Laurent,676,542526,,,,
2022-10-08,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,228,761048,,,,
2022-10-08,Région,RSS03,03 - Capitale-Nationale,1537,1997134,,,,
2022-10-08,Région,RSS04,04 - Mauricie et Centre-du-Québec,937,1354332,,,,
2022-10-08,Région,RSS05,05 - Estrie,1204,1315480,,,,
2022-10-08,Région,RSS06,06 - Montréal,3005,4538685,,,,
2022-10-08,Région,RSS07,07 - Outaouais,976,962963,,,,
2022-10-08,Région,RSS08,08 - Abitibi-Témiscamingue,4,369232,,,,
2022-10-08,Région,RSS09,09 - Côte-Nord,5,227714,,,,
2022-10-08,Région,RSS10,10 - Nord-du-Québec,0,30804,,,,
2022-10-08,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,63,267825,,,,
2022-10-08,Région,RSS12,12 - Chaudière-Appalaches,653,1099488,,,,
2022-10-08,Région,RSS13,13 - Laval,632,1035883,,,,
2022-10-08,Région,RSS14,14 - Lanaudière,996,1389257,,,,
2022-10-08,Région,RSS15,15 - Laurentides,1299,1663972,,,,
2022-10-08,Région,RSS16,16 - Montérégie,4903,3786862,,,,
2022-10-08,Région,RSS17,17 - Nunavik,0,21889,,,,
2022-10-08,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,1,44962,,,,
2022-10-08,Région,RSS98,Hors Québec,2,14332,,,,
2022-10-08,Région,RSS99,Ensemble du Québec,17123,21428373,,,,16534
2022-10-08,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,1925,1602283,,,,
2022-10-08,Groupe d'âge 1,GR1_16_59,16 à 59 ans,6894,11362653,,,,
2022-10-08,Groupe d'âge 1,GR1_60_69,60 à 69 ans,4077,3882262,,,,
2022-10-08,Groupe d'âge 1,GR1_70_79,70 à 79 ans,3039,2932238,,,,
2022-10-08,Groupe d'âge 1,GR1_80_,80 ans et plus,1188,1648937,,,,
2022-10-08,Groupe d'âge 1,TOT,Total,17123,21428373,,,,16534
2022-10-08,Sexe,FEM,Féminin,8981,11108013,,,,
2022-10-08,Sexe,INC,Inconnu,0,3594,,,,
2022-10-08,Sexe,MASC,Masculin,8142,10316766,,,,
2022-10-08,Sexe,TOT,Total,17123,21428373,,,,16534
2022-10-08,Groupe prioritaire,GRP-Autres,Autres raisons,12446,16500599,,,,
2022-10-08,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,6,182644,,,,
2022-10-08,Groupe prioritaire,GRP-MC,Maladie chronique,4163,3011450,,,,
2022-10-08,Groupe prioritaire,GRP-RPA,Résident en RPA,52,615986,,,,
2022-10-08,Groupe prioritaire,GRP-TS,Travailleur de la santé,456,1117694,,,,
2022-10-08,Groupe prioritaire,TOT,Total,17123,21428373,,,,16534
2022-10-08,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,726,23250,,,,
2022-10-08,Groupe d'âge 2,GR2_05_11,5 à 11 ans,778,779656,,,,
2022-10-08,Groupe d'âge 2,GR2_12_17,12 à 17 ans,535,1137294,,,,
2022-10-08,Groupe d'âge 2,GR2_18_29,18 à 29 ans,652,2530948,,,,
2022-10-08,Groupe d'âge 2,GR2_30_49,30 à 49 ans,3339,5326691,,,,
2022-10-08,Groupe d'âge 2,GR2_50_69,50 à 69 ans,6866,7049359,,,,
2022-10-08,Groupe d'âge 2,GR2_70_79,70 à 79 ans,3039,2932238,,,,
2022-10-08,Groupe d'âge 2,GR2_80_,80 ans et plus,1188,1648937,,,,
2022-10-08,Groupe d'âge 2,TOT,Total,17123,21428373,,,,16534
2022-10-08,Groupe d'âge 2,GR2_12_,12 ans et +,15619,20625467,,,,
2022-10-08,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,726,23250,,,,
2022-10-08,Groupe d'âge 3,GR3_05_11,5 à 11 ans,778,779656,,,,
2022-10-08,Groupe d'âge 3,GR3_12_17,12 à 17 ans,535,1137294,,,,
2022-10-08,Groupe d'âge 3,GR3_18_59,18 à 59 ans,6780,11024736,,,,
2022-10-08,Groupe d'âge 3,GR3_60_69,60 à 69 ans,4077,3882262,,,,
2022-10-08,Groupe d'âge 3,GR3_70_79,70 à 79 ans,3039,2932238,,,,
2022-10-08,Groupe d'âge 3,GR3_80_,80 ans et +,1188,1648937,,,,
2022-10-08,Groupe d'âge 3,TOT,Total,17123,21428373,,,,16534
2022-10-08,Groupe d'âge 3,GR3_18_,18 ans et +,15084,19488173,,,,
2022-10-08,Groupe d'âge 3,GR3_65_,65 ans et +,6267,6461178,,,,
2022-10-09,Région,RSS00,Inconnue,0,3985,,,,
2022-10-09,Région,RSS01,01 - Bas-Saint-Laurent,462,542988,,,,
2022-10-09,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,275,761323,,,,
2022-10-09,Région,RSS03,03 - Capitale-Nationale,441,1997575,,,,
2022-10-09,Région,RSS04,04 - Mauricie et Centre-du-Québec,25,1354357,,,,
2022-10-09,Région,RSS05,05 - Estrie,361,1315841,,,,
2022-10-09,Région,RSS06,06 - Montréal,1921,4540606,,,,
2022-10-09,Région,RSS07,07 - Outaouais,25,962988,,,,
2022-10-09,Région,RSS08,08 - Abitibi-Témiscamingue,6,369238,,,,
2022-10-09,Région,RSS09,09 - Côte-Nord,1,227715,,,,
2022-10-09,Région,RSS10,10 - Nord-du-Québec,0,30804,,,,
2022-10-09,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,9,267834,,,,
2022-10-09,Région,RSS12,12 - Chaudière-Appalaches,24,1099512,,,,
2022-10-09,Région,RSS13,13 - Laval,443,1036326,,,,
2022-10-09,Région,RSS14,14 - Lanaudière,912,1390169,,,,
2022-10-09,Région,RSS15,15 - Laurentides,709,1664681,,,,
2022-10-09,Région,RSS16,16 - Montérégie,1453,3788315,,,,
2022-10-09,Région,RSS17,17 - Nunavik,0,21889,,,,
2022-10-09,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0,44962,,,,
2022-10-09,Région,RSS98,Hors Québec,0,14332,,,,
2022-10-09,Région,RSS99,Ensemble du Québec,7067,21435440,,,,16685
2022-10-09,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,486,1602769,,,,
2022-10-09,Groupe d'âge 1,GR1_16_59,16 à 59 ans,2794,11365447,,,,
2022-10-09,Groupe d'âge 1,GR1_60_69,60 à 69 ans,1855,3884117,,,,
2022-10-09,Groupe d'âge 1,GR1_70_79,70 à 79 ans,1401,2933639,,,,
2022-10-09,Groupe d'âge 1,GR1_80_,80 ans et plus,531,1649468,,,,
2022-10-09,Groupe d'âge 1,TOT,Total,7067,21435440,,,,16685
2022-10-09,Sexe,FEM,Féminin,3591,11111604,,,,
2022-10-09,Sexe,INC,Inconnu,0,3594,,,,
2022-10-09,Sexe,MASC,Masculin,3476,10320242,,,,
2022-10-09,Sexe,TOT,Total,7067,21435440,,,,16685
2022-10-09,Groupe prioritaire,GRP-Autres,Autres raisons,5089,16505688,,,,
2022-10-09,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,3,182647,,,,
2022-10-09,Groupe prioritaire,GRP-MC,Maladie chronique,1798,3013248,,,,
2022-10-09,Groupe prioritaire,GRP-RPA,Résident en RPA,12,615998,,,,
2022-10-09,Groupe prioritaire,GRP-TS,Travailleur de la santé,165,1117859,,,,
2022-10-09,Groupe prioritaire,TOT,Total,7067,21435440,,,,16685
2022-10-09,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,163,23413,,,,
2022-10-09,Groupe d'âge 2,GR2_05_11,5 à 11 ans,168,779824,,,,
2022-10-09,Groupe d'âge 2,GR2_12_17,12 à 17 ans,218,1137512,,,,
2022-10-09,Groupe d'âge 2,GR2_18_29,18 à 29 ans,254,2531202,,,,
2022-10-09,Groupe d'âge 2,GR2_30_49,30 à 49 ans,1257,5327948,,,,
2022-10-09,Groupe d'âge 2,GR2_50_69,50 à 69 ans,3075,7052434,,,,
2022-10-09,Groupe d'âge 2,GR2_70_79,70 à 79 ans,1401,2933639,,,,
2022-10-09,Groupe d'âge 2,GR2_80_,80 ans et plus,531,1649468,,,,
2022-10-09,Groupe d'âge 2,TOT,Total,7067,21435440,,,,16685
2022-10-09,Groupe d'âge 2,GR2_12_,12 ans et +,6736,20632203,,,,
2022-10-09,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,163,23413,,,,
2022-10-09,Groupe d'âge 3,GR3_05_11,5 à 11 ans,168,779824,,,,
2022-10-09,Groupe d'âge 3,GR3_12_17,12 à 17 ans,218,1137512,,,,
2022-10-09,Groupe d'âge 3,GR3_18_59,18 à 59 ans,2731,11027467,,,,
2022-10-09,Groupe d'âge 3,GR3_60_69,60 à 69 ans,1855,3884117,,,,
2022-10-09,Groupe d'âge 3,GR3_70_79,70 à 79 ans,1401,2933639,,,,
2022-10-09,Groupe d'âge 3,GR3_80_,80 ans et +,531,1649468,,,,
2022-10-09,Groupe d'âge 3,TOT,Total,7067,21435440,,,,16685
2022-10-09,Groupe d'âge 3,GR3_18_,18 ans et +,6518,19494691,,,,
2022-10-09,Groupe d'âge 3,GR3_65_,65 ans et +,2860,6464038,,,,
2022-10-10,Région,RSS00,Inconnue,2,3987,,,,
2022-10-10,Région,RSS01,01 - Bas-Saint-Laurent,5,542993,,,,
2022-10-10,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,683,762006,,,,
2022-10-10,Région,RSS03,03 - Capitale-Nationale,107,1997682,,,,
2022-10-10,Région,RSS04,04 - Mauricie et Centre-du-Québec,15,1354372,,,,
2022-10-10,Région,RSS05,05 - Estrie,139,1315980,,,,
2022-10-10,Région,RSS06,06 - Montréal,1472,4542078,,,,
2022-10-10,Région,RSS07,07 - Outaouais,38,963026,,,,
2022-10-10,Région,RSS08,08 - Abitibi-Témiscamingue,1,369239,,,,
2022-10-10,Région,RSS09,09 - Côte-Nord,0,227715,,,,
2022-10-10,Région,RSS10,10 - Nord-du-Québec,0,30804,,,,
2022-10-10,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,241,268075,,,,
2022-10-10,Région,RSS12,12 - Chaudière-Appalaches,32,1099544,,,,
2022-10-10,Région,RSS13,13 - Laval,576,1036902,,,,
2022-10-10,Région,RSS14,14 - Lanaudière,947,1391116,,,,
2022-10-10,Région,RSS15,15 - Laurentides,740,1665421,,,,
2022-10-10,Région,RSS16,16 - Montérégie,454,3788769,,,,
2022-10-10,Région,RSS17,17 - Nunavik,0,21889,,,,
2022-10-10,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,13,44975,,,,
2022-10-10,Région,RSS98,Hors Québec,1,14333,,,,
2022-10-10,Région,RSS99,Ensemble du Québec,5466,21440906,,,,17394
2022-10-10,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,216,1602985,,,,
2022-10-10,Groupe d'âge 1,GR1_16_59,16 à 59 ans,1881,11367328,,,,
2022-10-10,Groupe d'âge 1,GR1_60_69,60 à 69 ans,1684,3885801,,,,
2022-10-10,Groupe d'âge 1,GR1_70_79,70 à 79 ans,1252,2934891,,,,
2022-10-10,Groupe d'âge 1,GR1_80_,80 ans et plus,433,1649901,,,,
2022-10-10,Groupe d'âge 1,TOT,Total,5466,21440906,,,,17394
2022-10-10,Sexe,FEM,Féminin,2782,11114386,,,,
2022-10-10,Sexe,INC,Inconnu,0,3594,,,,
2022-10-10,Sexe,MASC,Masculin,2684,10322926,,,,
2022-10-10,Sexe,TOT,Total,5466,21440906,,,,17394
2022-10-10,Groupe prioritaire,GRP-Autres,Autres raisons,4001,16509689,,,,
2022-10-10,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,1,182648,,,,
2022-10-10,Groupe prioritaire,GRP-MC,Maladie chronique,1307,3014555,,,,
2022-10-10,Groupe prioritaire,GRP-RPA,Résident en RPA,37,616035,,,,
2022-10-10,Groupe prioritaire,GRP-TS,Travailleur de la santé,120,1117979,,,,
2022-10-10,Groupe prioritaire,TOT,Total,5466,21440906,,,,17394
2022-10-10,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,37,23450,,,,
2022-10-10,Groupe d'âge 2,GR2_05_11,5 à 11 ans,83,779907,,,,
2022-10-10,Groupe d'âge 2,GR2_12_17,12 à 17 ans,131,1137643,,,,
2022-10-10,Groupe d'âge 2,GR2_18_29,18 à 29 ans,194,2531396,,,,
2022-10-10,Groupe d'âge 2,GR2_30_49,30 à 49 ans,804,5328752,,,,
2022-10-10,Groupe d'âge 2,GR2_50_69,50 à 69 ans,2532,7054966,,,,
2022-10-10,Groupe d'âge 2,GR2_70_79,70 à 79 ans,1252,2934891,,,,
2022-10-10,Groupe d'âge 2,GR2_80_,80 ans et plus,433,1649901,,,,
2022-10-10,Groupe d'âge 2,TOT,Total,5466,21440906,,,,17394
2022-10-10,Groupe d'âge 2,GR2_12_,12 ans et +,5346,20637549,,,,
2022-10-10,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,37,23450,,,,
2022-10-10,Groupe d'âge 3,GR3_05_11,5 à 11 ans,83,779907,,,,
2022-10-10,Groupe d'âge 3,GR3_12_17,12 à 17 ans,131,1137643,,,,
2022-10-10,Groupe d'âge 3,GR3_18_59,18 à 59 ans,1846,11029313,,,,
2022-10-10,Groupe d'âge 3,GR3_60_69,60 à 69 ans,1684,3885801,,,,
2022-10-10,Groupe d'âge 3,GR3_70_79,70 à 79 ans,1252,2934891,,,,
2022-10-10,Groupe d'âge 3,GR3_80_,80 ans et +,433,1649901,,,,
2022-10-10,Groupe d'âge 3,TOT,Total,5466,21440906,,,,17394
2022-10-10,Groupe d'âge 3,GR3_18_,18 ans et +,5215,19499906,,,,
2022-10-10,Groupe d'âge 3,GR3_65_,65 ans et +,2539,6466577,,,,
2022-10-11,Région,RSS00,Inconnue,0,3987,,,,
2022-10-11,Région,RSS01,01 - Bas-Saint-Laurent,555,543548,,,,
2022-10-11,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,1073,763079,,,,
2022-10-11,Région,RSS03,03 - Capitale-Nationale,1887,1999569,,,,
2022-10-11,Région,RSS04,04 - Mauricie et Centre-du-Québec,1148,1355520,,,,
2022-10-11,Région,RSS05,05 - Estrie,1648,1317628,,,,
2022-10-11,Région,RSS06,06 - Montréal,4468,4546546,,,,
2022-10-11,Région,RSS07,07 - Outaouais,1130,964156,,,,
2022-10-11,Région,RSS08,08 - Abitibi-Témiscamingue,326,369565,,,,
2022-10-11,Région,RSS09,09 - Côte-Nord,104,227819,,,,
2022-10-11,Région,RSS10,10 - Nord-du-Québec,8,30812,,,,
2022-10-11,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,283,268358,,,,
2022-10-11,Région,RSS12,12 - Chaudière-Appalaches,932,1100476,,,,
2022-10-11,Région,RSS13,13 - Laval,894,1037796,,,,
2022-10-11,Région,RSS14,14 - Lanaudière,1345,1392461,,,,
2022-10-11,Région,RSS15,15 - Laurentides,1528,1666949,,,,
2022-10-11,Région,RSS16,16 - Montérégie,4337,3793106,,,,
2022-10-11,Région,RSS17,17 - Nunavik,5,21894,,,,
2022-10-11,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,11,44986,,,,
2022-10-11,Région,RSS98,Hors Québec,6,14339,,,,
2022-10-11,Région,RSS99,Ensemble du Québec,21688,21462594,,,,17946
2022-10-11,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,467,1603452,,,,
2022-10-11,Groupe d'âge 1,GR1_16_59,16 à 59 ans,6061,11373389,,,,
2022-10-11,Groupe d'âge 1,GR1_60_69,60 à 69 ans,6305,3892106,,,,
2022-10-11,Groupe d'âge 1,GR1_70_79,70 à 79 ans,6022,2940913,,,,
2022-10-11,Groupe d'âge 1,GR1_80_,80 ans et plus,2833,1652734,,,,
2022-10-11,Groupe d'âge 1,TOT,Total,21688,21462594,,,,17946
2022-10-11,Sexe,FEM,Féminin,11553,11125939,,,,
2022-10-11,Sexe,INC,Inconnu,2,3596,,,,
2022-10-11,Sexe,MASC,Masculin,10133,10333059,,,,
2022-10-11,Sexe,TOT,Total,21688,21462594,,,,17946
2022-10-11,Groupe prioritaire,GRP-Autres,Autres raisons,14200,16523889,,,,
2022-10-11,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,420,183068,,,,
2022-10-11,Groupe prioritaire,GRP-MC,Maladie chronique,5877,3020432,,,,
2022-10-11,Groupe prioritaire,GRP-RPA,Résident en RPA,392,616427,,,,
2022-10-11,Groupe prioritaire,GRP-TS,Travailleur de la santé,799,1118778,,,,
2022-10-11,Groupe prioritaire,TOT,Total,21688,21462594,,,,17946
2022-10-11,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,196,23646,,,,
2022-10-11,Groupe d'âge 2,GR2_05_11,5 à 11 ans,181,780088,,,,
2022-10-11,Groupe d'âge 2,GR2_12_17,12 à 17 ans,162,1137805,,,,
2022-10-11,Groupe d'âge 2,GR2_18_29,18 à 29 ans,634,2532030,,,,
2022-10-11,Groupe d'âge 2,GR2_30_49,30 à 49 ans,2688,5331440,,,,
2022-10-11,Groupe d'âge 2,GR2_50_69,50 à 69 ans,8972,7063938,,,,
2022-10-11,Groupe d'âge 2,GR2_70_79,70 à 79 ans,6022,2940913,,,,
2022-10-11,Groupe d'âge 2,GR2_80_,80 ans et plus,2833,1652734,,,,
2022-10-11,Groupe d'âge 2,TOT,Total,21688,21462594,,,,17946
2022-10-11,Groupe d'âge 2,GR2_12_,12 ans et +,21311,20658860,,,,
2022-10-11,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,196,23646,,,,
2022-10-11,Groupe d'âge 3,GR3_05_11,5 à 11 ans,181,780088,,,,
2022-10-11,Groupe d'âge 3,GR3_12_17,12 à 17 ans,162,1137805,,,,
2022-10-11,Groupe d'âge 3,GR3_18_59,18 à 59 ans,5989,11035302,,,,
2022-10-11,Groupe d'âge 3,GR3_60_69,60 à 69 ans,6305,3892106,,,,
2022-10-11,Groupe d'âge 3,GR3_70_79,70 à 79 ans,6022,2940913,,,,
2022-10-11,Groupe d'âge 3,GR3_80_,80 ans et +,2833,1652734,,,,
2022-10-11,Groupe d'âge 3,TOT,Total,21688,21462594,,,,17946
2022-10-11,Groupe d'âge 3,GR3_18_,18 ans et +,21149,19521055,,,,
2022-10-11,Groupe d'âge 3,GR3_65_,65 ans et +,12413,6478990,,,,
2022-10-12,Région,RSS00,Inconnue,3,3990,,,,
2022-10-12,Région,RSS01,01 - Bas-Saint-Laurent,708,544256,,,,
2022-10-12,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,699,763778,,,,
2022-10-12,Région,RSS03,03 - Capitale-Nationale,2306,2001875,,,,
2022-10-12,Région,RSS04,04 - Mauricie et Centre-du-Québec,1559,1357079,,,,
2022-10-12,Région,RSS05,05 - Estrie,1845,1319473,,,,
2022-10-12,Région,RSS06,06 - Montréal,4482,4551028,,,,
2022-10-12,Région,RSS07,07 - Outaouais,1429,965585,,,,
2022-10-12,Région,RSS08,08 - Abitibi-Témiscamingue,272,369837,,,,
2022-10-12,Région,RSS09,09 - Côte-Nord,145,227964,,,,
2022-10-12,Région,RSS10,10 - Nord-du-Québec,30,30842,,,,
2022-10-12,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,627,268985,,,,
2022-10-12,Région,RSS12,12 - Chaudière-Appalaches,1385,1101861,,,,
2022-10-12,Région,RSS13,13 - Laval,818,1038614,,,,
2022-10-12,Région,RSS14,14 - Lanaudière,1864,1394325,,,,
2022-10-12,Région,RSS15,15 - Laurentides,1562,1668511,,,,
2022-10-12,Région,RSS16,16 - Montérégie,5053,3798159,,,,
2022-10-12,Région,RSS17,17 - Nunavik,3,21897,,,,
2022-10-12,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,3,44989,,,,
2022-10-12,Région,RSS98,Hors Québec,14,14353,,,,
2022-10-12,Région,RSS99,Ensemble du Québec,24807,21487401,,,,18220
2022-10-12,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,449,1603901,,,,
2022-10-12,Groupe d'âge 1,GR1_16_59,16 à 59 ans,6909,11380298,,,,
2022-10-12,Groupe d'âge 1,GR1_60_69,60 à 69 ans,7132,3899238,,,,
2022-10-12,Groupe d'âge 1,GR1_70_79,70 à 79 ans,6903,2947816,,,,
2022-10-12,Groupe d'âge 1,GR1_80_,80 ans et plus,3414,1656148,,,,
2022-10-12,Groupe d'âge 1,TOT,Total,24807,21487401,,,,18220
2022-10-12,Sexe,FEM,Féminin,13183,11139122,,,,
2022-10-12,Sexe,INC,Inconnu,4,3600,,,,
2022-10-12,Sexe,MASC,Masculin,11620,10344679,,,,
2022-10-12,Sexe,TOT,Total,24807,21487401,,,,18220
2022-10-12,Groupe prioritaire,GRP-Autres,Autres raisons,15791,16539680,,,,
2022-10-12,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,681,183749,,,,
2022-10-12,Groupe prioritaire,GRP-MC,Maladie chronique,6898,3027330,,,,
2022-10-12,Groupe prioritaire,GRP-RPA,Résident en RPA,416,616843,,,,
2022-10-12,Groupe prioritaire,GRP-TS,Travailleur de la santé,1021,1119799,,,,
2022-10-12,Groupe prioritaire,TOT,Total,24807,21487401,,,,18220
2022-10-12,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,132,23778,,,,
2022-10-12,Groupe d'âge 2,GR2_05_11,5 à 11 ans,220,780308,,,,
2022-10-12,Groupe d'âge 2,GR2_12_17,12 à 17 ans,175,1137980,,,,
2022-10-12,Groupe d'âge 2,GR2_18_29,18 à 29 ans,611,2532641,,,,
2022-10-12,Groupe d'âge 2,GR2_30_49,30 à 49 ans,3178,5334618,,,,
2022-10-12,Groupe d'âge 2,GR2_50_69,50 à 69 ans,10174,7074112,,,,
2022-10-12,Groupe d'âge 2,GR2_70_79,70 à 79 ans,6903,2947816,,,,
2022-10-12,Groupe d'âge 2,GR2_80_,80 ans et plus,3414,1656148,,,,
2022-10-12,Groupe d'âge 2,TOT,Total,24807,21487401,,,,18220
2022-10-12,Groupe d'âge 2,GR2_12_,12 ans et +,24455,20683315,,,,
2022-10-12,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,132,23778,,,,
2022-10-12,Groupe d'âge 3,GR3_05_11,5 à 11 ans,220,780308,,,,
2022-10-12,Groupe d'âge 3,GR3_12_17,12 à 17 ans,175,1137980,,,,
2022-10-12,Groupe d'âge 3,GR3_18_59,18 à 59 ans,6831,11042133,,,,
2022-10-12,Groupe d'âge 3,GR3_60_69,60 à 69 ans,7132,3899238,,,,
2022-10-12,Groupe d'âge 3,GR3_70_79,70 à 79 ans,6903,2947816,,,,
2022-10-12,Groupe d'âge 3,GR3_80_,80 ans et +,3414,1656148,,,,
2022-10-12,Groupe d'âge 3,TOT,Total,24807,21487401,,,,18220
2022-10-12,Groupe d'âge 3,GR3_18_,18 ans et +,24280,19545335,,,,
2022-10-12,Groupe d'âge 3,GR3_65_,65 ans et +,14346,6493336,,,,
2022-10-13,Région,RSS00,Inconnue,2,3992,,,,
2022-10-13,Région,RSS01,01 - Bas-Saint-Laurent,593,544849,,,,
2022-10-13,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,851,764629,,,,
2022-10-13,Région,RSS03,03 - Capitale-Nationale,2328,2004203,,,,
2022-10-13,Région,RSS04,04 - Mauricie et Centre-du-Québec,2103,1359182,,,,
2022-10-13,Région,RSS05,05 - Estrie,1909,1321382,,,,
2022-10-13,Région,RSS06,06 - Montréal,4977,4556005,,,,
2022-10-13,Région,RSS07,07 - Outaouais,1269,966854,,,,
2022-10-13,Région,RSS08,08 - Abitibi-Témiscamingue,817,370654,,,,
2022-10-13,Région,RSS09,09 - Côte-Nord,741,228705,,,,
2022-10-13,Région,RSS10,10 - Nord-du-Québec,66,30908,,,,
2022-10-13,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,503,269488,,,,
2022-10-13,Région,RSS12,12 - Chaudière-Appalaches,1272,1103133,,,,
2022-10-13,Région,RSS13,13 - Laval,1051,1039665,,,,
2022-10-13,Région,RSS14,14 - Lanaudière,1841,1396166,,,,
2022-10-13,Région,RSS15,15 - Laurentides,1826,1670337,,,,
2022-10-13,Région,RSS16,16 - Montérégie,4278,3802437,,,,
2022-10-13,Région,RSS17,17 - Nunavik,7,21904,,,,
2022-10-13,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,63,45052,,,,
2022-10-13,Région,RSS98,Hors Québec,9,14362,,,,
2022-10-13,Région,RSS99,Ensemble du Québec,26506,21513907,,,,18399
2022-10-13,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,776,1604677,,,,
2022-10-13,Groupe d'âge 1,GR1_16_59,16 à 59 ans,7919,11388217,,,,
2022-10-13,Groupe d'âge 1,GR1_60_69,60 à 69 ans,7391,3906629,,,,
2022-10-13,Groupe d'âge 1,GR1_70_79,70 à 79 ans,7049,2954865,,,,
2022-10-13,Groupe d'âge 1,GR1_80_,80 ans et plus,3371,1659519,,,,
2022-10-13,Groupe d'âge 1,TOT,Total,26506,21513907,,,,18399
2022-10-13,Sexe,FEM,Féminin,14006,11153128,,,,
2022-10-13,Sexe,INC,Inconnu,3,3603,,,,
2022-10-13,Sexe,MASC,Masculin,12497,10357176,,,,
2022-10-13,Sexe,TOT,Total,26506,21513907,,,,18399
2022-10-13,Groupe prioritaire,GRP-Autres,Autres raisons,17031,16556711,,,,
2022-10-13,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,391,184140,,,,
2022-10-13,Groupe prioritaire,GRP-MC,Maladie chronique,7447,3034777,,,,
2022-10-13,Groupe prioritaire,GRP-RPA,Résident en RPA,687,617530,,,,
2022-10-13,Groupe prioritaire,GRP-TS,Travailleur de la santé,950,1120749,,,,
2022-10-13,Groupe prioritaire,TOT,Total,26506,21513907,,,,18399
2022-10-13,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,291,24069,,,,
2022-10-13,Groupe d'âge 2,GR2_05_11,5 à 11 ans,318,780626,,,,
2022-10-13,Groupe d'âge 2,GR2_12_17,12 à 17 ans,245,1138225,,,,
2022-10-13,Groupe d'âge 2,GR2_18_29,18 à 29 ans,681,2533322,,,,
2022-10-13,Groupe d'âge 2,GR2_30_49,30 à 49 ans,3517,5338135,,,,
2022-10-13,Groupe d'âge 2,GR2_50_69,50 à 69 ans,11034,7085146,,,,
2022-10-13,Groupe d'âge 2,GR2_70_79,70 à 79 ans,7049,2954865,,,,
2022-10-13,Groupe d'âge 2,GR2_80_,80 ans et plus,3371,1659519,,,,
2022-10-13,Groupe d'âge 2,TOT,Total,26506,21513907,,,,18399
