date,Regroupement,Croisement,Nom,cas_cum_lab_n,cas_cum_epi_n,cases,cas_cum_tot_t,cas_quo_tot_t,cas_quo_lab_n,cas_quo_epi_n,new_cases,cas_quo_tot_m,cas_quo_tot_tm,recovered,new_recovered,deaths,dec_cum_tot_t,dec_quo_tot_t,deaths_chsld,deaths_psr,deaths_home,deaths_other,new_deaths,dec_quo_chs_n,dec_quo_rpa_n,dec_quo_dom_n,dec_quo_aut_n,dec_quo_tot_m,dec_quo_tot_tm,hos_cum_reg_n,hos_cum_si_n,hos_cum_tot_n,hos_cum_tot_t,hos_quo_tot_avec_t,hos_quo_tot_pour_t,hos_quo_tot_inc_t,hos_quo_tot_t,hos_quo_reg_avec_t,hos_quo_reg_pour_t,hos_quo_reg_inc_t,hos_quo_reg_t,hos_quo_si_avec_t,hos_quo_si_pour_t,hos_quo_si_inc_t,hos_quo_si_t,hos_quo_reg_avec_n,hos_quo_reg_pour_n,hos_quo_reg_inc_n,hos_quo_reg_n,hos_quo_si_avec_n,hos_quo_si_pour_n,hos_quo_si_inc_n,hos_quo_si_n,hos_quo_tot_avec_n,hos_quo_tot_pour_n,hos_quo_tot_inc_n,hos_quo_tot_n,hos_quo_tot_m,hos_act_reg_n,hos_act_si_n,hos_act_tot_n,psi_cum_tes_n,psi_cum_pos_n,negative_tests,psi_cum_adm_n,psi_quo_pos_n,psi_cum_pos_reinf_n,new_negative_tests,psi_quo_tes_n,psi_quo_pos_t,psi_heb_pos_n,psi_heb_inf_n,psi_heb_tes_n,psi_heb_pos_t,psi_14j_pos_t,psi_quo_tot_m,psi_quo_cas_t,psi_heb_cas_t
2020-10-07,Région,RSS99,Ensemble du Québec,76394,6848,83242,962.36,11.31,947,23,970,1001.71,11.68,66843,793,5957,68.87,0.17,4013,1005,645,294,15,5,1,9,0,11.71,0.14,6725.0,1610.0,8335.0,96.36,0.0,0.0,0.68,0.68,0.0,0.0,0.47,0.47,0.0,0.0,0.21,0.21,0.0,0.0,40.0,40.0,0.0,0.0,18.0,18.0,0.0,0.0,58.0,58.0,54.86,331.0,68.0,399.0,1336581,76102,1260479,2395517,997,76393,26590,27587,3.61,6951.0,173898.0,180849.0,3.84,3.57,993.0,11.63,81.07
2020-10-08,Région,RSS99,Ensemble du Québec,77472,6867,84339,975.05,12.79,1078,19,1097,1005.71,11.73,67872,1029,5969,69.01,0.14,4018,1007,648,296,12,5,2,3,2,12.0,0.14,6771.0,1616.0,8387.0,96.96,0.0,0.0,0.61,0.61,0.0,0.0,0.54,0.54,0.0,0.0,0.07,0.07,0.0,0.0,46.0,46.0,0.0,0.0,6.0,6.0,0.0,0.0,52.0,52.0,55.14,337.0,67.0,404.0,1350214,77203,1273011,2426608,1102,77495,29989,31091,3.54,6951.0,173898.0,180849.0,3.84,3.66,1001.57,12.85,81.07
2020-10-09,Région,RSS99,Ensemble du Québec,78594,6884,85478,988.21,13.28,1122,17,1139,997.71,11.64,69007,1135,5976,69.09,0.08,4021,1009,650,296,7,3,2,2,0,12.29,0.14,6819.0,1626.0,8445.0,97.63,0.0,0.0,0.68,0.68,0.0,0.0,0.56,0.56,0.0,0.0,0.12,0.12,0.0,0.0,48.0,48.0,0.0,0.0,10.0,10.0,0.0,0.0,58.0,58.0,53.29,343.0,73.0,416.0,1362310,78262,1284048,2453229,1062,78557,25559,26621,3.99,6951.0,173898.0,180849.0,3.84,3.75,985.71,12.39,81.07
2020-10-10,Région,RSS99,Ensemble du Québec,79478,6906,86384,998.69,10.57,884,22,906,991.57,11.56,70041,1034,5994,69.3,0.21,4026,1015,656,297,18,5,6,6,1,12.0,0.14,6860.0,1642.0,8502.0,98.29,0.0,0.0,0.66,0.66,0.0,0.0,0.48,0.48,0.0,0.0,0.19,0.19,0.0,0.0,41.0,41.0,0.0,0.0,16.0,16.0,0.0,0.0,57.0,57.0,53.29,336.0,72.0,408.0,1372470,79227,1293243,2475625,965,79522,21431,22396,4.31,6951.0,173898.0,180849.0,3.84,3.81,975.71,11.25,81.07
2020-10-11,Région,RSS99,Ensemble du Québec,80541,6925,87466,1011.2,12.62,1063,19,1082,1009.86,11.78,70949,908,6006,69.44,0.14,4031,1018,660,297,12,5,3,4,0,12.71,0.15,6897.0,1657.0,8554.0,98.89,0.0,0.0,0.61,0.61,0.0,0.0,0.43,0.43,0.0,0.0,0.17,0.17,0.0,0.0,37.0,37.0,0.0,0.0,15.0,15.0,0.0,0.0,52.0,52.0,52.0,351.0,75.0,426.0,1382293,80205,1302088,2495224,982,80504,18617,19599,5.01,7205.0,151602.0,158807.0,4.54,3.86,1001.86,11.45,84.03
2020-10-12,Région,RSS99,Ensemble du Québec,81309,6948,88257,1020.34,9.22,768,23,791,1017.29,11.86,71898,949,6016,69.55,0.12,4033,1019,665,299,10,2,1,5,2,12.43,0.14,6929.0,1667.0,8596.0,99.38,0.0,0.0,0.49,0.49,0.0,0.0,0.37,0.37,0.0,0.0,0.12,0.12,0.0,0.0,32.0,32.0,0.0,0.0,10.0,10.0,0.0,0.0,42.0,42.0,51.86,352.0,85.0,437.0,1390334,80900,1309434,2512355,696,81200,16435,17131,4.06,7205.0,151602.0,158807.0,4.54,3.89,1012.14,8.12,84.03
2020-10-13,Région,RSS99,Ensemble du Québec,82243,6970,89213,1031.39,11.15,934,22,956,1017.29,11.86,72761,863,6026,69.67,0.12,4040,1021,666,299,10,7,2,1,0,14.29,0.17,6973.0,1677.0,8650.0,100.0,0.0,0.0,0.63,0.63,0.0,0.0,0.51,0.51,0.0,0.0,0.12,0.12,0.0,0.0,44.0,44.0,0.0,0.0,10.0,10.0,0.0,0.0,54.0,54.0,51.0,376.0,80.0,456.0,1400361,81922,1318439,2534839,1026,82226,21458,22484,4.56,7205.0,151602.0,158807.0,4.54,3.98,1039.14,11.97,84.03
2020-10-14,Région,RSS99,Ensemble du Québec,83328,6983,90311,1044.09,12.81,1085,13,1098,1038.86,12.12,73696,935,6046,69.9,0.23,4050,1025,671,300,20,10,4,5,1,12.71,0.15,7010.0,1689.0,8699.0,100.57,0.0,0.0,0.57,0.57,0.0,0.0,0.43,0.43,0.0,0.0,0.14,0.14,0.0,0.0,37.0,37.0,0.0,0.0,12.0,12.0,0.0,0.0,49.0,49.0,49.57,377.0,83.0,460.0,1412149,83094,1329055,2563008,1180,83406,26989,28169,4.19,7205.0,151602.0,158807.0,4.54,4.02,1029.29,13.76,84.03
2020-10-15,Région,RSS99,Ensemble du Québec,84466,6994,91460,1057.37,13.4,1138,11,1149,1023.71,11.94,74686,990,6056,70.01,0.12,4056,1027,672,301,10,6,2,1,1,12.71,0.15,7052.0,1698.0,8750.0,101.16,0.0,0.0,0.59,0.59,0.0,0.0,0.49,0.49,0.0,0.0,0.1,0.1,0.0,0.0,42.0,42.0,0.0,0.0,9.0,9.0,0.0,0.0,51.0,51.0,48.71,381.0,87.0,468.0,1423463,84263,1339200,2590136,1174,84580,25954,27128,4.33,7205.0,151602.0,158807.0,4.54,4.06,1002.71,13.69,84.03
2020-10-16,Région,RSS99,Ensemble du Québec,85586,7013,92599,1070.54,13.28,1120,19,1139,1032.0,12.04,75727,1041,6076,70.24,0.23,4066,1030,676,304,20,10,3,4,3,14.29,0.17,7092.0,1710.0,8802.0,101.76,0.0,0.0,0.61,0.61,0.0,0.0,0.47,0.47,0.0,0.0,0.14,0.14,0.0,0.0,40.0,40.0,0.0,0.0,12.0,12.0,0.0,0.0,52.0,52.0,51.0,393.0,85.0,478.0,1433489,85504,1347985,2614442,1251,85831,23055,24306,5.15,7205.0,151602.0,158807.0,4.54,4.12,1029.29,14.59,84.03
2020-10-17,Région,RSS99,Ensemble du Québec,86623,7033,93656,1082.76,12.33,1037,20,1057,1043.57,12.17,76687,960,6083,70.33,0.08,4067,1032,680,304,7,1,2,4,0,14.71,0.17,7127.0,1722.0,8849.0,102.3,0.0,0.0,0.55,0.55,0.0,0.0,0.41,0.41,0.0,0.0,0.14,0.14,0.0,0.0,35.0,35.0,0.0,0.0,12.0,12.0,0.0,0.0,47.0,47.0,52.14,404.0,88.0,492.0,1441822,86397,1355425,2634432,896,86727,19094,19990,4.48,7205.0,151602.0,158807.0,4.54,4.17,1034.57,10.45,84.03
2020-10-18,Région,RSS99,Ensemble du Québec,87580,7052,94632,1094.04,11.38,957,19,976,1026.86,11.98,77607,920,6095,70.46,0.14,4073,1035,683,304,12,6,3,3,0,15.14,0.18,7165.0,1730.0,8895.0,102.84,0.0,0.0,0.54,0.54,0.0,0.0,0.44,0.44,0.0,0.0,0.09,0.09,0.0,0.0,38.0,38.0,0.0,0.0,8.0,8.0,0.0,0.0,46.0,46.0,52.86,406.0,92.0,498.0,1449663,87191,1362472,2651559,796,87523,16331,17127,4.65,6559.0,152385.0,158944.0,4.13,4.2,1005.0,9.28,76.49
2020-10-19,Région,RSS99,Ensemble du Québec,88413,7068,95481,1103.86,9.9,833,16,849,996.71,11.62,78581,974,6116,70.71,0.24,4082,1039,689,306,21,9,4,6,2,16.57,0.19,7210.0,1743.0,8953.0,103.51,0.0,0.0,0.68,0.68,0.0,0.0,0.52,0.52,0.0,0.0,0.15,0.15,0.0,0.0,45.0,45.0,0.0,0.0,13.0,13.0,0.0,0.0,58.0,58.0,54.43,429.0,100.0,529.0,1457611,88072,1369539,2670118,882,88405,17677,18559,4.75,6559.0,152385.0,158944.0,4.13,4.26,968.86,10.29,76.49
2020-10-20,Région,RSS99,Ensemble du Québec,89432,7086,96518,1115.85,12.09,1019,18,1037,982.86,11.46,79282,701,6129,70.86,0.15,4086,1044,693,306,13,4,5,4,0,15.86,0.18,7264.0,1751.0,9015.0,104.22,0.0,0.0,0.72,0.72,0.0,0.0,0.63,0.63,0.0,0.0,0.09,0.09,0.0,0.0,54.0,54.0,0.0,0.0,8.0,8.0,0.0,0.0,62.0,62.0,54.43,434.0,94.0,528.0,1468446,89133,1379313,2695675,1063,89468,24494,25557,4.16,6559.0,152385.0,158944.0,4.13,4.29,937.0,12.4,76.49
2020-10-21,Région,RSS99,Ensemble du Québec,90403,7096,97499,1127.19,11.44,971,10,981,950.86,11.09,79937,655,6152,71.12,0.27,4091,1048,707,306,23,5,4,14,0,17.71,0.21,7311.0,1758.0,9069.0,104.85,0.0,0.0,0.63,0.63,0.0,0.0,0.55,0.55,0.0,0.0,0.08,0.08,0.0,0.0,47.0,47.0,0.0,0.0,7.0,7.0,0.0,0.0,54.0,54.0,53.86,413.0,101.0,514.0,1478371,90103,1388268,2721009,973,90441,24361,25334,3.84,6559.0,152385.0,158944.0,4.13,4.32,937.0,11.35,76.49
2020-10-22,Région,RSS99,Ensemble du Québec,91318,7119,98437,1138.03,10.94,915,23,938,929.57,10.84,80744,807,6172,71.35,0.23,4096,1053,716,307,20,5,5,9,1,18.43,0.21,7364.0,1767.0,9131.0,105.56,0.0,0.0,0.72,0.72,0.0,0.0,0.62,0.62,0.0,0.0,0.1,0.1,0.0,0.0,53.0,53.0,0.0,0.0,9.0,9.0,0.0,0.0,62.0,62.0,54.0,404.0,99.0,503.0,1488068,91020,1397048,2746992,921,91362,25062,25983,3.54,6559.0,152385.0,158944.0,4.13,4.33,951.14,10.74,76.49
2020-10-23,Région,RSS99,Ensemble du Québec,92351,7128,99479,1150.08,12.15,1033,9,1042,949.43,11.07,81780,1036,6187,71.53,0.17,4105,1055,720,307,15,9,2,4,0,18.14,0.21,7408.0,1775.0,9183.0,106.16,0.0,0.0,0.61,0.61,0.0,0.0,0.51,0.51,0.0,0.0,0.09,0.09,0.0,0.0,44.0,44.0,0.0,0.0,8.0,8.0,0.0,0.0,52.0,52.0,53.14,421.0,93.0,514.0,1497422,92047,1405375,2772100,1028,92390,24080,25108,4.09,6559.0,152385.0,158944.0,4.13,4.34,927.71,11.99,76.49
2020-10-24,Région,RSS99,Ensemble du Québec,93163,7149,100312,1159.71,9.71,812,21,833,940.86,10.97,82731,951,6207,71.76,0.23,4111,1061,728,307,20,6,6,8,0,19.0,0.22,7441.0,1785.0,9226.0,106.66,0.0,0.0,0.5,0.5,0.0,0.0,0.38,0.38,0.0,0.0,0.12,0.12,0.0,0.0,33.0,33.0,0.0,0.0,10.0,10.0,0.0,0.0,43.0,43.0,52.0,420.0,97.0,517.0,1505968,92940,1413028,2793376,896,93286,20380,21276,4.21,6559.0,152385.0,158944.0,4.13,4.33,929.0,10.45,76.49
2020-10-25,Région,RSS99,Ensemble du Québec,93978,7161,101139,1169.27,9.64,815,12,827,941.29,10.98,83723,992,6224,71.96,0.2,4116,1065,735,308,17,5,4,7,1,19.14,0.22,7479.0,1794.0,9273.0,107.21,0.0,0.0,0.55,0.55,0.0,0.0,0.44,0.44,0.0,0.0,0.1,0.1,0.0,0.0,38.0,38.0,0.0,0.0,9.0,9.0,0.0,0.0,47.0,47.0,51.0,416.0,93.0,509.0,1514205,93829,1420376,2811658,895,94181,17387,18282,4.9,6673.0,152513.0,159186.0,4.19,4.32,922.86,10.44,77.82
2020-10-26,Région,RSS99,Ensemble du Québec,94953,7174,102127,1180.69,11.52,975,13,988,959.43,11.19,84736,1013,6243,72.18,0.22,4118,1067,749,309,19,2,2,14,1,19.0,0.22,7525.0,1800.0,9325.0,107.81,0.0,0.0,0.61,0.61,0.0,0.0,0.54,0.54,0.0,0.0,0.07,0.07,0.0,0.0,46.0,46.0,0.0,0.0,6.0,6.0,0.0,0.0,52.0,52.0,49.71,436.0,91.0,527.0,1521182,94546,1426636,2828852,718,94899,16476,17194,4.18,6673.0,152513.0,159186.0,4.19,4.33,936.43,8.37,77.82
2020-10-27,Région,RSS99,Ensemble du Québec,95906,7198,103104,1191.99,11.39,953,24,977,946.43,11.04,85587,851,6262,72.4,0.22,4125,1072,754,311,19,7,5,5,2,20.86,0.24,7569.0,1810.0,9379.0,108.43,0.0,0.0,0.63,0.63,0.0,0.0,0.51,0.51,0.0,0.0,0.12,0.12,0.0,0.0,44.0,44.0,0.0,0.0,10.0,10.0,0.0,0.0,54.0,54.0,47.43,437.0,89.0,526.0,1531188,95617,1435571,2854439,1072,95971,24515,25587,4.19,6673.0,152513.0,159186.0,4.19,4.3,928.86,12.5,77.82
2020-10-28,Région,RSS99,Ensemble du Québec,96875,7213,104088,1203.36,11.48,969,15,984,968.14,11.29,86438,851,6286,72.67,0.28,4132,1079,763,312,24,7,7,9,1,22.43,0.26,7608.0,1818.0,9426.0,108.97,0.0,0.0,0.55,0.55,0.0,0.0,0.45,0.45,0.0,0.0,0.09,0.09,0.0,0.0,39.0,39.0,0.0,0.0,8.0,8.0,0.0,0.0,47.0,47.0,49.29,431.0,78.0,509.0,1540382,96546,1443836,2879826,930,96901,24457,25387,3.66,6673.0,152513.0,159186.0,4.19,4.26,953.29,10.85,77.82
2020-10-29,Région,RSS99,Ensemble du Québec,97923,7230,105153,1215.68,12.42,1048,17,1065,996.29,11.62,87432,994,6305,72.89,0.22,4142,1083,767,313,19,10,4,4,1,22.86,0.27,7649.0,1830.0,9479.0,109.59,0.0,0.0,0.62,0.62,0.0,0.0,0.48,0.48,0.0,0.0,0.14,0.14,0.0,0.0,41.0,41.0,0.0,0.0,12.0,12.0,0.0,0.0,53.0,53.0,49.86,434.0,81.0,515.0,1549332,97557,1451775,2905703,1016,97917,24861,25877,3.93,6673.0,152513.0,159186.0,4.19,4.23,956.0,11.85,77.82
2020-10-30,Région,RSS99,Ensemble du Québec,98867,7237,106104,1226.67,11.09,944,7,951,983.29,11.47,88439,1007,6333,73.22,0.33,4155,1085,778,315,28,13,2,11,2,22.14,0.26,7679.0,1836.0,9515.0,110.0,0.0,0.0,0.42,0.42,0.0,0.0,0.35,0.35,0.0,0.0,0.07,0.07,0.0,0.0,30.0,30.0,0.0,0.0,6.0,6.0,0.0,0.0,36.0,36.0,49.14,422.0,82.0,504.0,1558623,98531,1460092,2930962,975,98892,24284,25259,3.86,6673.0,152513.0,159186.0,4.19,4.13,971.86,11.37,77.82
2020-10-31,Région,RSS99,Ensemble du Québec,99839,7250,107089,1238.06,11.49,972,13,985,994.71,11.6,89366,927,6364,73.57,0.36,4171,1090,787,316,31,16,5,9,1,22.57,0.26,7727.0,1844.0,9571.0,110.65,0.0,0.0,0.65,0.65,0.0,0.0,0.56,0.56,0.0,0.0,0.09,0.09,0.0,0.0,48.0,48.0,0.0,0.0,8.0,8.0,0.0,0.0,56.0,56.0,49.14,412.0,84.0,496.0,1566831,99596,1467235,2952562,1067,99959,20533,21600,4.94,6673.0,152513.0,159186.0,4.19,4.16,971.14,12.44,77.82
2020-11-01,Région,RSS99,Ensemble du Québec,100850,7263,108113,1249.9,11.94,1011,13,1024,1019.43,11.89,90281,915,6384,73.81,0.23,4182,1092,792,318,20,11,2,5,2,22.57,0.26,7768.0,1854.0,9622.0,111.24,0.0,0.0,0.59,0.59,0.0,0.0,0.48,0.48,0.0,0.0,0.12,0.12,0.0,0.0,41.0,41.0,0.0,0.0,10.0,10.0,0.0,0.0,51.0,51.0,50.0,418.0,81.0,499.0,1574145,100510,1473635,2969432,914,100873,15956,16870,5.42,7824.0,154589.0,162413.0,4.82,4.2,1001.43,10.66,91.25
2020-11-02,Région,RSS99,Ensemble du Québec,101731,7279,109010,1260.27,10.46,881,16,897,1048.71,12.23,91120,839,6398,73.97,0.16,4186,1095,798,319,14,4,3,6,1,22.71,0.26,7809.0,1860.0,9669.0,111.78,0.0,0.0,0.55,0.55,0.0,0.0,0.48,0.48,0.0,0.0,0.07,0.07,0.0,0.0,41.0,41.0,0.0,0.0,6.0,6.0,0.0,0.0,47.0,47.0,49.71,442.0,85.0,527.0,1581384,101339,1480045,2987414,829,101702,17153,17982,4.61,7824.0,154589.0,162413.0,4.82,4.19,1047.29,9.67,91.25
2020-11-03,Région,RSS99,Ensemble du Québec,102778,7289,110067,1272.49,12.33,1047,10,1057,1084.0,12.64,91978,858,6420,74.22,0.26,4194,1100,805,321,22,8,5,7,2,22.57,0.26,7860.0,1863.0,9723.0,112.41,0.0,0.0,0.63,0.63,0.0,0.0,0.59,0.59,0.0,0.0,0.03,0.03,0.0,0.0,51.0,51.0,0.0,0.0,3.0,3.0,0.0,0.0,54.0,54.0,52.43,459.0,81.0,540.0,1590701,102401,1488300,3011642,1067,102769,23161,24228,4.4,7824.0,154589.0,162413.0,4.82,4.21,1088.29,12.44,91.25
2020-11-04,Région,RSS99,Ensemble du Québec,103921,7303,111224,1285.86,13.49,1143,14,1157,1119.43,13.06,92779,801,6444,74.5,0.28,4204,1111,808,321,24,10,11,3,0,21.43,0.25,7902.0,1874.0,9776.0,113.02,0.0,0.0,0.62,0.62,0.0,0.0,0.49,0.49,0.0,0.0,0.13,0.13,0.0,0.0,42.0,42.0,0.0,0.0,11.0,11.0,0.0,0.0,53.0,53.0,52.71,457.0,82.0,539.0,1600215,103541,1496674,3039028,1142,103911,26244,27386,4.17,7824.0,154589.0,162413.0,4.82,4.24,1117.71,13.32,91.25
2020-11-05,Région,RSS99,Ensemble du Québec,105178,7316,112494,1300.55,14.81,1257,13,1270,1160.29,13.53,93849,1070,6464,74.73,0.23,4216,1114,813,321,20,12,3,5,0,22.71,0.26,7946.0,1881.0,9827.0,113.61,0.0,0.0,0.59,0.59,0.0,0.0,0.51,0.51,0.0,0.0,0.08,0.08,0.0,0.0,44.0,44.0,0.0,0.0,7.0,7.0,0.0,0.0,51.0,51.0,54.29,463.0,77.0,540.0,1609964,104873,1505091,3066490,1337,105248,26125,27462,4.87,7824.0,154589.0,162413.0,4.82,4.35,1161.0,15.59,91.25
2020-11-06,Région,RSS99,Ensemble du Québec,106364,7328,113692,1314.4,13.97,1186,12,1198,1204.43,14.05,94811,962,6491,75.04,0.31,4231,1118,820,322,27,15,4,7,1,25.29,0.29,7991.0,1891.0,9882.0,114.25,0.0,0.0,0.64,0.64,0.0,0.0,0.52,0.52,0.0,0.0,0.12,0.12,0.0,0.0,45.0,45.0,0.0,0.0,10.0,10.0,0.0,0.0,55.0,55.0,57.29,446.0,79.0,525.0,1619136,106131,1513005,3092924,1262,106510,25172,26434,4.77,7824.0,154589.0,162413.0,4.82,4.4,1228.43,14.72,91.25
2020-11-07,Région,RSS99,Ensemble du Québec,107584,7341,114925,1328.65,14.38,1220,13,1233,1240.0,14.46,95805,994,6514,75.31,0.27,4243,1123,826,322,23,12,5,6,0,27.0,0.31,8040.0,1900.0,9940.0,114.92,0.0,0.0,0.68,0.68,0.0,0.0,0.57,0.57,0.0,0.0,0.1,0.1,0.0,0.0,49.0,49.0,0.0,0.0,9.0,9.0,0.0,0.0,58.0,58.0,61.0,451.0,77.0,528.0,1628178,107401,1520777,3114975,1273,107783,20778,22051,5.77,7824.0,154589.0,162413.0,4.82,4.51,1256.86,14.85,91.25
2020-11-08,Région,RSS99,Ensemble du Québec,108883,7352,116235,1343.8,15.28,1299,11,1310,1272.86,14.84,96759,954,6543,75.64,0.34,4262,1130,829,322,29,19,7,3,0,28.0,0.33,8087.0,1915.0,10002.0,115.63,0.0,0.01,0.71,0.72,0.0,0.0,0.55,0.55,0.0,0.01,0.16,0.17,0.0,0.0,47.0,47.0,0.0,1.0,14.0,15.0,0.0,1.0,61.0,62.0,63.43,465.0,76.0,541.0,1636338,108614,1527724,3133891,1217,109000,17699,18916,6.43,8995.0,167324.0,176319.0,5.1,4.6,1273.86,14.19,104.9
2020-11-09,Région,RSS99,Ensemble du Québec,110073,7368,117441,1357.74,14.06,1190,16,1206,1281.71,14.95,97821,1062,6575,76.01,0.37,4270,1140,838,327,32,8,10,9,5,30.14,0.35,8146.0,1924.0,10070.0,116.42,0.0,0.0,0.79,0.79,0.0,0.0,0.69,0.69,0.0,0.0,0.1,0.1,0.0,0.0,59.0,59.0,0.0,0.0,9.0,9.0,0.0,0.0,68.0,68.0,66.57,453.0,82.0,535.0,1644973,109914,1535059,3153739,1301,110301,18547,19848,6.55,8995.0,167324.0,176319.0,5.1,4.74,1282.29,15.17,104.9
2020-11-10,Région,RSS99,Ensemble du Québec,111366,7381,118747,1372.84,15.23,1293,13,1306,1307.14,15.24,98724,903,6609,76.41,0.4,4287,1146,847,329,34,17,6,9,2,29.14,0.34,8210.0,1940.0,10150.0,117.34,0.0,0.0,0.93,0.93,0.0,0.0,0.75,0.75,0.0,0.0,0.19,0.19,0.0,0.0,64.0,64.0,0.0,0.0,16.0,16.0,0.0,0.0,80.0,80.0,68.29,490.0,84.0,574.0,1654077,111176,1542901,3179550,1266,111567,24545,25811,4.9,8995.0,167324.0,176319.0,5.1,4.8,1304.29,14.76,104.9
2020-11-11,Région,RSS99,Ensemble du Québec,112730,7404,120134,1388.87,16.18,1364,23,1387,1307.57,15.25,99607,883,6640,76.77,0.36,4301,1156,853,330,31,14,10,6,1,29.57,0.34,8268.0,1952.0,10220.0,118.15,0.0,0.0,0.82,0.82,0.0,0.0,0.68,0.68,0.0,0.0,0.14,0.14,0.0,0.0,58.0,58.0,0.0,0.0,12.0,12.0,0.0,0.0,70.0,70.0,68.43,498.0,86.0,584.0,1664320,112436,1551884,3207497,1261,112828,26686,27947,4.51,8995.0,167324.0,176319.0,5.1,4.86,1285.0,14.71,104.9
2020-11-12,Région,RSS99,Ensemble du Québec,114045,7421,121466,1404.27,15.53,1315,17,1332,1279.86,14.93,100817,1210,6675,77.17,0.41,4327,1158,858,332,35,26,2,5,2,29.14,0.34,8329.0,1964.0,10293.0,119.0,0.0,0.0,0.85,0.85,0.0,0.0,0.71,0.71,0.0,0.0,0.14,0.14,0.0,0.0,61.0,61.0,0.0,0.0,12.0,12.0,0.0,0.0,73.0,73.0,69.14,499.0,85.0,584.0,1674646,113831,1560815,3236158,1396,114224,27265,28661,4.87,8995.0,167324.0,176319.0,5.1,4.93,1269.71,16.28,104.9
2020-11-13,Région,RSS99,Ensemble du Québec,115408,7434,122842,1420.18,16.05,1363,13,1376,1253.29,14.62,101963,1146,6695,77.4,0.23,4338,1161,862,334,20,11,3,4,2,28.14,0.33,8385.0,1975.0,10360.0,119.77,0.0,0.0,0.78,0.78,0.0,0.0,0.65,0.65,0.0,0.0,0.13,0.13,0.0,0.0,56.0,56.0,0.0,0.0,11.0,11.0,0.0,0.0,67.0,67.0,71.43,502.0,82.0,584.0,1685135,115244,1569891,3265484,1416,115640,27910,29326,4.83,8995.0,167324.0,176319.0,5.1,5.01,1231.43,16.51,104.9
2020-11-14,Région,RSS99,Ensemble du Québec,116629,7449,124078,1434.47,14.41,1221,15,1236,1227.71,14.32,103150,1187,6721,77.7,0.3,4353,1166,865,337,26,15,5,3,3,28.43,0.33,8433.0,1986.0,10419.0,120.45,0.0,0.0,0.69,0.69,0.0,0.0,0.56,0.56,0.0,0.0,0.13,0.13,0.0,0.0,48.0,48.0,0.0,0.0,11.0,11.0,0.0,0.0,59.0,59.0,72.43,499.0,89.0,588.0,1694255,116381,1577874,3291294,1138,116778,24672,25810,4.41,8995.0,167324.0,176319.0,5.1,4.97,1231.14,13.27,104.9
2020-11-15,Région,RSS99,Ensemble du Québec,117725,7469,125194,1447.37,13.02,1096,20,1116,1201.57,14.01,104360,1210,6747,78.0,0.3,4372,1171,865,339,26,19,5,0,2,29.29,0.34,8485.0,2001.0,10486.0,121.23,0.0,0.0,0.78,0.78,0.0,0.0,0.61,0.61,0.0,0.0,0.17,0.17,0.0,0.0,52.0,52.0,0.0,0.0,15.0,15.0,0.0,0.0,67.0,67.0,71.43,505.0,87.0,592.0,1702742,117491,1585251,3311910,1110,117888,19506,20616,5.38,8075.0,177459.0,185534.0,4.35,4.97,1229.29,12.95,94.17
2020-11-16,Région,RSS99,Ensemble du Québec,118725,7489,126214,1459.16,11.9,1000,20,1020,1198.43,13.98,105689,1329,6772,78.29,0.29,4386,1177,870,339,25,14,6,5,0,28.57,0.33,8556.0,2014.0,10570.0,122.2,0.0,0.0,0.98,0.98,0.0,0.0,0.83,0.83,0.0,0.0,0.15,0.15,0.0,0.0,71.0,71.0,0.0,0.0,13.0,13.0,0.0,0.0,84.0,84.0,71.0,539.0,100.0,639.0,1710945,118520,1592425,3332490,1033,118921,19547,20580,5.02,8075.0,177459.0,185534.0,4.35,4.99,1199.0,12.05,94.17
2020-11-17,Région,RSS99,Ensemble du Québec,119837,7504,127341,1472.19,13.14,1112,15,1127,1166.0,13.6,106849,1160,6808,78.71,0.42,4408,1182,876,342,36,22,5,6,3,29.57,0.34,8632.0,2025.0,10657.0,123.21,0.0,0.0,1.01,1.01,0.0,0.0,0.89,0.89,0.0,0.0,0.13,0.13,0.0,0.0,76.0,76.0,0.0,0.0,11.0,11.0,0.0,0.0,87.0,87.0,73.43,553.0,100.0,653.0,1721503,119779,1601724,3361316,1264,120185,27562,28826,4.38,8075.0,177459.0,185534.0,4.35,4.98,1160.29,14.74,94.17
2020-11-18,Région,RSS99,Ensemble du Québec,121026,7519,128545,1486.11,14.04,1189,15,1204,1150.0,13.41,107971,1122,6845,79.14,0.43,4421,1196,883,345,37,13,14,7,3,29.86,0.35,8692.0,2028.0,10720.0,123.93,0.0,0.0,0.73,0.73,0.0,0.0,0.7,0.7,0.0,0.0,0.03,0.03,0.0,0.0,60.0,60.0,0.0,0.0,3.0,3.0,0.0,0.0,63.0,63.0,75.0,551.0,102.0,653.0,1731763,121023,1610740,3391773,1248,121433,29209,30457,4.1,8075.0,177459.0,185534.0,4.35,4.97,1153.57,14.55,94.17
