Date,Regroupement,Croisement,Nom,vac_quo_tot_n,vac_cum_tot_n,cv_tot_n,pop_tot_n,cv_tot_p,vac_quo_tot_m
2021-05-03,Région,RSS13,13 - Laval,3550,159694,,,,
2021-05-03,Région,RSS14,14 - Lanaudière,2540,216548,,,,
2021-05-03,Région,RSS15,15 - Laurentides,2860,260362,,,,
2021-05-03,Région,RSS16,16 - Montérégie,9286,560452,,,,
2021-05-03,Région,RSS17,17 - Nunavik,6,6416,,,,
2021-05-03,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,16,16854,,,,
2021-05-03,Région,RSS98,Hors Québec,22,1863,,,,
2021-05-03,Région,RSS99,Ensemble du Québec,52468,3338895,,,,64402
2021-05-03,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,7,229,,,,
2021-05-03,Groupe d'âge 1,GR1_16_59,16 à 59 ans,40054,1289946,,,,
2021-05-03,Groupe d'âge 1,GR1_60_69,60 à 69 ans,7488,932486,,,,
2021-05-03,Groupe d'âge 1,GR1_70_79,70 à 79 ans,2030,714456,,,,
2021-05-03,Groupe d'âge 1,GR1_80_,80 ans et plus,2889,401778,,,,
2021-05-03,Groupe d'âge 1,TOT,Total,52468,3338895,,,,64402
2021-05-03,Sexe,FEM,Féminin,29536,1880359,,,,
2021-05-03,Sexe,INC,Inconnu,4,448,,,,
2021-05-03,Sexe,MASC,Masculin,22928,1458088,,,,
2021-05-03,Sexe,TOT,Total,52468,3338895,,,,64402
2021-05-03,Groupe prioritaire,GRP-Autres,Autres raisons,30354,2173696,,,,
2021-05-03,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,2997,61675,,,,
2021-05-03,Groupe prioritaire,GRP-MC,Maladie chronique,8933,527885,,,,
2021-05-03,Groupe prioritaire,GRP-RPA,Résident en RPA,663,143697,,,,
2021-05-03,Groupe prioritaire,GRP-TS,Travailleur de la santé,9521,431942,,,,
2021-05-03,Groupe prioritaire,TOT,Total,52468,3338895,,,,64402
2021-05-03,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,0,28,,,,
2021-05-03,Groupe d'âge 2,GR2_05_11,5 à 11 ans,0,93,,,,
2021-05-03,Groupe d'âge 2,GR2_12_17,12 à 17 ans,183,4090,,,,
2021-05-03,Groupe d'âge 2,GR2_18_29,18 à 29 ans,5139,177512,,,,
2021-05-03,Groupe d'âge 2,GR2_30_49,30 à 49 ans,17743,537268,,,,
2021-05-03,Groupe d'âge 2,GR2_50_69,50 à 69 ans,24484,1503670,,,,
2021-05-03,Groupe d'âge 2,GR2_70_79,70 à 79 ans,2030,714456,,,,
2021-05-03,Groupe d'âge 2,GR2_80_,80 ans et plus,2889,401778,,,,
2021-05-03,Groupe d'âge 2,TOT,Total,52468,3338895,,,,64402
2021-05-03,Groupe d'âge 2,GR2_12_,12 ans et +,52468,3338774,,,,
2021-05-03,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,0,28,,,,
2021-05-03,Groupe d'âge 3,GR3_05_11,5 à 11 ans,0,93,,,,
2021-05-03,Groupe d'âge 3,GR3_12_17,12 à 17 ans,183,4090,,,,
2021-05-03,Groupe d'âge 3,GR3_18_59,18 à 59 ans,39878,1285964,,,,
2021-05-03,Groupe d'âge 3,GR3_60_69,60 à 69 ans,7488,932486,,,,
2021-05-03,Groupe d'âge 3,GR3_70_79,70 à 79 ans,2030,714456,,,,
2021-05-03,Groupe d'âge 3,GR3_80_,80 ans et +,2889,401778,,,,
2021-05-03,Groupe d'âge 3,TOT,Total,52468,3338895,,,,64402
2021-05-03,Groupe d'âge 3,GR3_18_,18 ans et +,52285,3334684,,,,
2021-05-03,Groupe d'âge 3,GR3_65_,65 ans et +,6478,1578528,,,,
2021-05-04,Région,RSS00,Inconnue,34,1379,,,,
2021-05-04,Région,RSS01,01 - Bas-Saint-Laurent,937,86309,,,,
2021-05-04,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,851,123439,,,,
2021-05-04,Région,RSS03,03 - Capitale-Nationale,4839,319817,,,,
2021-05-04,Région,RSS04,04 - Mauricie et Centre-du-Québec,3905,219637,,,,
2021-05-04,Région,RSS05,05 - Estrie,4695,209534,,,,
2021-05-04,Région,RSS06,06 - Montréal,13496,692169,,,,
2021-05-04,Région,RSS07,07 - Outaouais,4680,159655,,,,
2021-05-04,Région,RSS08,08 - Abitibi-Témiscamingue,293,52494,,,,
2021-05-04,Région,RSS09,09 - Côte-Nord,1128,46408,,,,
2021-05-04,Région,RSS10,10 - Nord-du-Québec,89,7882,,,,
2021-05-04,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,1015,52491,,,,
2021-05-04,Région,RSS12,12 - Chaudière-Appalaches,3894,185348,,,,
2021-05-04,Région,RSS13,13 - Laval,2167,161861,,,,
2021-05-04,Région,RSS14,14 - Lanaudière,4181,220729,,,,
2021-05-04,Région,RSS15,15 - Laurentides,1868,262230,,,,
2021-05-04,Région,RSS16,16 - Montérégie,9469,569921,,,,
2021-05-04,Région,RSS17,17 - Nunavik,20,6436,,,,
2021-05-04,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,28,16882,,,,
2021-05-04,Région,RSS98,Hors Québec,47,1910,,,,
2021-05-04,Région,RSS99,Ensemble du Québec,57636,3396531,,,,68221
2021-05-04,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,10,239,,,,
2021-05-04,Groupe d'âge 1,GR1_16_59,16 à 59 ans,46004,1335950,,,,
2021-05-04,Groupe d'âge 1,GR1_60_69,60 à 69 ans,7089,939575,,,,
2021-05-04,Groupe d'âge 1,GR1_70_79,70 à 79 ans,1942,716398,,,,
2021-05-04,Groupe d'âge 1,GR1_80_,80 ans et plus,2591,404369,,,,
2021-05-04,Groupe d'âge 1,TOT,Total,57636,3396531,,,,68221
2021-05-04,Sexe,FEM,Féminin,31424,1911783,,,,
2021-05-04,Sexe,INC,Inconnu,12,460,,,,
2021-05-04,Sexe,MASC,Masculin,26200,1484288,,,,
2021-05-04,Sexe,TOT,Total,57636,3396531,,,,68221
2021-05-04,Groupe prioritaire,GRP-Autres,Autres raisons,36437,2210133,,,,
2021-05-04,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,2526,64201,,,,
2021-05-04,Groupe prioritaire,GRP-MC,Maladie chronique,10509,538394,,,,
2021-05-04,Groupe prioritaire,GRP-RPA,Résident en RPA,611,144308,,,,
2021-05-04,Groupe prioritaire,GRP-TS,Travailleur de la santé,7553,439495,,,,
2021-05-04,Groupe prioritaire,TOT,Total,57636,3396531,,,,68221
2021-05-04,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,4,32,,,,
2021-05-04,Groupe d'âge 2,GR2_05_11,5 à 11 ans,1,94,,,,
2021-05-04,Groupe d'âge 2,GR2_12_17,12 à 17 ans,239,4329,,,,
2021-05-04,Groupe d'âge 2,GR2_18_29,18 à 29 ans,5959,183471,,,,
2021-05-04,Groupe d'âge 2,GR2_30_49,30 à 49 ans,21144,558412,,,,
2021-05-04,Groupe d'âge 2,GR2_50_69,50 à 69 ans,25756,1529426,,,,
2021-05-04,Groupe d'âge 2,GR2_70_79,70 à 79 ans,1942,716398,,,,
2021-05-04,Groupe d'âge 2,GR2_80_,80 ans et plus,2591,404369,,,,
2021-05-04,Groupe d'âge 2,TOT,Total,57636,3396531,,,,68221
2021-05-04,Groupe d'âge 2,GR2_12_,12 ans et +,57631,3396405,,,,
2021-05-04,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,4,32,,,,
2021-05-04,Groupe d'âge 3,GR3_05_11,5 à 11 ans,1,94,,,,
2021-05-04,Groupe d'âge 3,GR3_12_17,12 à 17 ans,239,4329,,,,
2021-05-04,Groupe d'âge 3,GR3_18_59,18 à 59 ans,45770,1331734,,,,
2021-05-04,Groupe d'âge 3,GR3_60_69,60 à 69 ans,7089,939575,,,,
2021-05-04,Groupe d'âge 3,GR3_70_79,70 à 79 ans,1942,716398,,,,
2021-05-04,Groupe d'âge 3,GR3_80_,80 ans et +,2591,404369,,,,
2021-05-04,Groupe d'âge 3,TOT,Total,57636,3396531,,,,68221
2021-05-04,Groupe d'âge 3,GR3_18_,18 ans et +,57392,3392076,,,,
2021-05-04,Groupe d'âge 3,GR3_65_,65 ans et +,6335,1584863,,,,
2021-05-05,Région,RSS00,Inconnue,21,1400,,,,
2021-05-05,Région,RSS01,01 - Bas-Saint-Laurent,3557,89866,,,,
2021-05-05,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,1030,124469,,,,
2021-05-05,Région,RSS03,03 - Capitale-Nationale,9681,329498,,,,
2021-05-05,Région,RSS04,04 - Mauricie et Centre-du-Québec,8839,228476,,,,
2021-05-05,Région,RSS05,05 - Estrie,6599,216133,,,,
2021-05-05,Région,RSS06,06 - Montréal,14977,707146,,,,
2021-05-05,Région,RSS07,07 - Outaouais,4777,164432,,,,
2021-05-05,Région,RSS08,08 - Abitibi-Témiscamingue,1324,53818,,,,
2021-05-05,Région,RSS09,09 - Côte-Nord,1045,47453,,,,
2021-05-05,Région,RSS10,10 - Nord-du-Québec,63,7945,,,,
2021-05-05,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,1185,53676,,,,
2021-05-05,Région,RSS12,12 - Chaudière-Appalaches,4589,189937,,,,
2021-05-05,Région,RSS13,13 - Laval,2738,164599,,,,
2021-05-05,Région,RSS14,14 - Lanaudière,4590,225319,,,,
2021-05-05,Région,RSS15,15 - Laurentides,2327,264557,,,,
2021-05-05,Région,RSS16,16 - Montérégie,13679,583600,,,,
2021-05-05,Région,RSS17,17 - Nunavik,24,6460,,,,
2021-05-05,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,32,16914,,,,
2021-05-05,Région,RSS98,Hors Québec,66,1976,,,,
2021-05-05,Région,RSS99,Ensemble du Québec,81143,3477674,,,,71930
2021-05-05,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,12,251,,,,
2021-05-05,Groupe d'âge 1,GR1_16_59,16 à 59 ans,63793,1399743,,,,
2021-05-05,Groupe d'âge 1,GR1_60_69,60 à 69 ans,12282,951857,,,,
2021-05-05,Groupe d'âge 1,GR1_70_79,70 à 79 ans,2098,718496,,,,
2021-05-05,Groupe d'âge 1,GR1_80_,80 ans et plus,2958,407327,,,,
2021-05-05,Groupe d'âge 1,TOT,Total,81143,3477674,,,,71930
2021-05-05,Sexe,FEM,Féminin,44426,1956209,,,,
2021-05-05,Sexe,INC,Inconnu,15,475,,,,
2021-05-05,Sexe,MASC,Masculin,36702,1520990,,,,
2021-05-05,Sexe,TOT,Total,81143,3477674,,,,71930
2021-05-05,Groupe prioritaire,GRP-Autres,Autres raisons,51513,2261646,,,,
2021-05-05,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,2192,66393,,,,
2021-05-05,Groupe prioritaire,GRP-MC,Maladie chronique,15786,554180,,,,
2021-05-05,Groupe prioritaire,GRP-RPA,Résident en RPA,940,145248,,,,
2021-05-05,Groupe prioritaire,GRP-TS,Travailleur de la santé,10712,450207,,,,
2021-05-05,Groupe prioritaire,TOT,Total,81143,3477674,,,,71930
2021-05-05,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,0,32,,,,
2021-05-05,Groupe d'âge 2,GR2_05_11,5 à 11 ans,1,95,,,,
2021-05-05,Groupe d'âge 2,GR2_12_17,12 à 17 ans,341,4670,,,,
2021-05-05,Groupe d'âge 2,GR2_18_29,18 à 29 ans,7707,191178,,,,
2021-05-05,Groupe d'âge 2,GR2_30_49,30 à 49 ans,30276,588688,,,,
2021-05-05,Groupe d'âge 2,GR2_50_69,50 à 69 ans,37762,1567188,,,,
2021-05-05,Groupe d'âge 2,GR2_70_79,70 à 79 ans,2098,718496,,,,
2021-05-05,Groupe d'âge 2,GR2_80_,80 ans et plus,2958,407327,,,,
2021-05-05,Groupe d'âge 2,TOT,Total,81143,3477674,,,,71930
2021-05-05,Groupe d'âge 2,GR2_12_,12 ans et +,81142,3477547,,,,
2021-05-05,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,0,32,,,,
2021-05-05,Groupe d'âge 3,GR3_05_11,5 à 11 ans,1,95,,,,
2021-05-05,Groupe d'âge 3,GR3_12_17,12 à 17 ans,341,4670,,,,
2021-05-05,Groupe d'âge 3,GR3_18_59,18 à 59 ans,63463,1395197,,,,
2021-05-05,Groupe d'âge 3,GR3_60_69,60 à 69 ans,12282,951857,,,,
2021-05-05,Groupe d'âge 3,GR3_70_79,70 à 79 ans,2098,718496,,,,
2021-05-05,Groupe d'âge 3,GR3_80_,80 ans et +,2958,407327,,,,
2021-05-05,Groupe d'âge 3,TOT,Total,81143,3477674,,,,71930
2021-05-05,Groupe d'âge 3,GR3_18_,18 ans et +,80801,3472877,,,,
2021-05-05,Groupe d'âge 3,GR3_65_,65 ans et +,8011,1592874,,,,
2021-05-06,Région,RSS00,Inconnue,30,1430,,,,
2021-05-06,Région,RSS01,01 - Bas-Saint-Laurent,2929,92795,,,,
2021-05-06,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,1801,126270,,,,
2021-05-06,Région,RSS03,03 - Capitale-Nationale,10295,339793,,,,
2021-05-06,Région,RSS04,04 - Mauricie et Centre-du-Québec,9953,238429,,,,
2021-05-06,Région,RSS05,05 - Estrie,6557,222690,,,,
2021-05-06,Région,RSS06,06 - Montréal,18177,725323,,,,
2021-05-06,Région,RSS07,07 - Outaouais,5402,169834,,,,
2021-05-06,Région,RSS08,08 - Abitibi-Témiscamingue,1674,55492,,,,
2021-05-06,Région,RSS09,09 - Côte-Nord,2404,49857,,,,
2021-05-06,Région,RSS10,10 - Nord-du-Québec,96,8041,,,,
2021-05-06,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,1012,54688,,,,
2021-05-06,Région,RSS12,12 - Chaudière-Appalaches,4431,194368,,,,
2021-05-06,Région,RSS13,13 - Laval,5336,169935,,,,
2021-05-06,Région,RSS14,14 - Lanaudière,6339,231658,,,,
2021-05-06,Région,RSS15,15 - Laurentides,11410,275967,,,,
2021-05-06,Région,RSS16,16 - Montérégie,17594,601194,,,,
2021-05-06,Région,RSS17,17 - Nunavik,35,6495,,,,
2021-05-06,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,53,16967,,,,
2021-05-06,Région,RSS98,Hors Québec,74,2050,,,,
2021-05-06,Région,RSS99,Ensemble du Québec,105602,3583276,,,,75429
2021-05-06,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,11,262,,,,
2021-05-06,Groupe d'âge 1,GR1_16_59,16 à 59 ans,85123,1484866,,,,
2021-05-06,Groupe d'âge 1,GR1_60_69,60 à 69 ans,16037,967894,,,,
2021-05-06,Groupe d'âge 1,GR1_70_79,70 à 79 ans,2069,720565,,,,
2021-05-06,Groupe d'âge 1,GR1_80_,80 ans et plus,2362,409689,,,,
2021-05-06,Groupe d'âge 1,TOT,Total,105602,3583276,,,,75429
2021-05-06,Sexe,FEM,Féminin,56540,2012749,,,,
2021-05-06,Sexe,INC,Inconnu,21,496,,,,
2021-05-06,Sexe,MASC,Masculin,49041,1570031,,,,
2021-05-06,Sexe,TOT,Total,105602,3583276,,,,75429
2021-05-06,Groupe prioritaire,GRP-Autres,Autres raisons,72313,2333959,,,,
2021-05-06,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,1973,68366,,,,
2021-05-06,Groupe prioritaire,GRP-MC,Maladie chronique,18179,572359,,,,
2021-05-06,Groupe prioritaire,GRP-RPA,Résident en RPA,338,145586,,,,
2021-05-06,Groupe prioritaire,GRP-TS,Travailleur de la santé,12799,463006,,,,
2021-05-06,Groupe prioritaire,TOT,Total,105602,3583276,,,,75429
2021-05-06,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,1,33,,,,
2021-05-06,Groupe d'âge 2,GR2_05_11,5 à 11 ans,0,95,,,,
2021-05-06,Groupe d'âge 2,GR2_12_17,12 à 17 ans,439,5109,,,,
2021-05-06,Groupe d'âge 2,GR2_18_29,18 à 29 ans,9184,200362,,,,
2021-05-06,Groupe d'âge 2,GR2_30_49,30 à 49 ans,44801,633489,,,,
2021-05-06,Groupe d'âge 2,GR2_50_69,50 à 69 ans,46746,1613934,,,,
2021-05-06,Groupe d'âge 2,GR2_70_79,70 à 79 ans,2069,720565,,,,
2021-05-06,Groupe d'âge 2,GR2_80_,80 ans et plus,2362,409689,,,,
2021-05-06,Groupe d'âge 2,TOT,Total,105602,3583276,,,,75429
2021-05-06,Groupe d'âge 2,GR2_12_,12 ans et +,105601,3583148,,,,
2021-05-06,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,1,33,,,,
2021-05-06,Groupe d'âge 3,GR3_05_11,5 à 11 ans,0,95,,,,
2021-05-06,Groupe d'âge 3,GR3_12_17,12 à 17 ans,439,5109,,,,
2021-05-06,Groupe d'âge 3,GR3_18_59,18 à 59 ans,84694,1479891,,,,
2021-05-06,Groupe d'âge 3,GR3_60_69,60 à 69 ans,16037,967894,,,,
2021-05-06,Groupe d'âge 3,GR3_70_79,70 à 79 ans,2069,720565,,,,
2021-05-06,Groupe d'âge 3,GR3_80_,80 ans et +,2362,409689,,,,
2021-05-06,Groupe d'âge 3,TOT,Total,105602,3583276,,,,75429
2021-05-06,Groupe d'âge 3,GR3_18_,18 ans et +,105162,3578039,,,,
2021-05-06,Groupe d'âge 3,GR3_65_,65 ans et +,8180,1601054,,,,
2021-05-07,Région,RSS00,Inconnue,36,1466,,,,
2021-05-07,Région,RSS01,01 - Bas-Saint-Laurent,870,93665,,,,
2021-05-07,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,4435,130705,,,,
2021-05-07,Région,RSS03,03 - Capitale-Nationale,7958,347751,,,,
2021-05-07,Région,RSS04,04 - Mauricie et Centre-du-Québec,7810,246239,,,,
2021-05-07,Région,RSS05,05 - Estrie,6266,228956,,,,
2021-05-07,Région,RSS06,06 - Montréal,16076,741399,,,,
2021-05-07,Région,RSS07,07 - Outaouais,3035,172869,,,,
2021-05-07,Région,RSS08,08 - Abitibi-Témiscamingue,1761,57253,,,,
2021-05-07,Région,RSS09,09 - Côte-Nord,1324,51181,,,,
2021-05-07,Région,RSS10,10 - Nord-du-Québec,13,8054,,,,
2021-05-07,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,913,55601,,,,
2021-05-07,Région,RSS12,12 - Chaudière-Appalaches,5206,199574,,,,
2021-05-07,Région,RSS13,13 - Laval,3928,173863,,,,
2021-05-07,Région,RSS14,14 - Lanaudière,6712,238370,,,,
2021-05-07,Région,RSS15,15 - Laurentides,8798,284765,,,,
2021-05-07,Région,RSS16,16 - Montérégie,16030,617224,,,,
2021-05-07,Région,RSS17,17 - Nunavik,35,6530,,,,
2021-05-07,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,84,17051,,,,
2021-05-07,Région,RSS98,Hors Québec,42,2092,,,,
2021-05-07,Région,RSS99,Ensemble du Québec,91332,3674608,,,,76906
2021-05-07,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,15,277,,,,
2021-05-07,Groupe d'âge 1,GR1_16_59,16 à 59 ans,75385,1560251,,,,
2021-05-07,Groupe d'âge 1,GR1_60_69,60 à 69 ans,12084,979978,,,,
2021-05-07,Groupe d'âge 1,GR1_70_79,70 à 79 ans,1738,722303,,,,
2021-05-07,Groupe d'âge 1,GR1_80_,80 ans et plus,2110,411799,,,,
2021-05-07,Groupe d'âge 1,TOT,Total,91332,3674608,,,,76906
2021-05-07,Sexe,FEM,Féminin,49604,2062353,,,,
2021-05-07,Sexe,INC,Inconnu,15,511,,,,
2021-05-07,Sexe,MASC,Masculin,41713,1611744,,,,
2021-05-07,Sexe,TOT,Total,91332,3674608,,,,76906
2021-05-07,Groupe prioritaire,GRP-Autres,Autres raisons,60775,2394734,,,,
2021-05-07,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,1067,69433,,,,
2021-05-07,Groupe prioritaire,GRP-MC,Maladie chronique,15871,588230,,,,
2021-05-07,Groupe prioritaire,GRP-RPA,Résident en RPA,1484,147070,,,,
2021-05-07,Groupe prioritaire,GRP-TS,Travailleur de la santé,12135,475141,,,,
2021-05-07,Groupe prioritaire,TOT,Total,91332,3674608,,,,76906
2021-05-07,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,2,35,,,,
2021-05-07,Groupe d'âge 2,GR2_05_11,5 à 11 ans,0,95,,,,
2021-05-07,Groupe d'âge 2,GR2_12_17,12 à 17 ans,454,5563,,,,
2021-05-07,Groupe d'âge 2,GR2_18_29,18 à 29 ans,8395,208757,,,,
2021-05-07,Groupe d'âge 2,GR2_30_49,30 à 49 ans,38437,671926,,,,
2021-05-07,Groupe d'âge 2,GR2_50_69,50 à 69 ans,40196,1654130,,,,
2021-05-07,Groupe d'âge 2,GR2_70_79,70 à 79 ans,1738,722303,,,,
2021-05-07,Groupe d'âge 2,GR2_80_,80 ans et plus,2110,411799,,,,
2021-05-07,Groupe d'âge 2,TOT,Total,91332,3674608,,,,76906
2021-05-07,Groupe d'âge 2,GR2_12_,12 ans et +,91330,3674478,,,,
2021-05-07,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,2,35,,,,
2021-05-07,Groupe d'âge 3,GR3_05_11,5 à 11 ans,0,95,,,,
2021-05-07,Groupe d'âge 3,GR3_12_17,12 à 17 ans,454,5563,,,,
2021-05-07,Groupe d'âge 3,GR3_18_59,18 à 59 ans,74944,1554835,,,,
2021-05-07,Groupe d'âge 3,GR3_60_69,60 à 69 ans,12084,979978,,,,
2021-05-07,Groupe d'âge 3,GR3_70_79,70 à 79 ans,1738,722303,,,,
2021-05-07,Groupe d'âge 3,GR3_80_,80 ans et +,2110,411799,,,,
2021-05-07,Groupe d'âge 3,TOT,Total,91332,3674608,,,,76906
2021-05-07,Groupe d'âge 3,GR3_18_,18 ans et +,90876,3668915,,,,
2021-05-07,Groupe d'âge 3,GR3_65_,65 ans et +,6902,1607956,,,,
2021-05-08,Région,RSS00,Inconnue,13,1479,,,,
2021-05-08,Région,RSS01,01 - Bas-Saint-Laurent,2179,95844,,,,
2021-05-08,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,3782,134487,,,,
2021-05-08,Région,RSS03,03 - Capitale-Nationale,7516,355267,,,,
2021-05-08,Région,RSS04,04 - Mauricie et Centre-du-Québec,2623,248862,,,,
2021-05-08,Région,RSS05,05 - Estrie,4768,233724,,,,
2021-05-08,Région,RSS06,06 - Montréal,14677,756076,,,,
2021-05-08,Région,RSS07,07 - Outaouais,4768,177637,,,,
2021-05-08,Région,RSS08,08 - Abitibi-Témiscamingue,1860,59113,,,,
2021-05-08,Région,RSS09,09 - Côte-Nord,187,51368,,,,
2021-05-08,Région,RSS10,10 - Nord-du-Québec,370,8424,,,,
2021-05-08,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,907,56508,,,,
2021-05-08,Région,RSS12,12 - Chaudière-Appalaches,3394,202968,,,,
2021-05-08,Région,RSS13,13 - Laval,3721,177584,,,,
2021-05-08,Région,RSS14,14 - Lanaudière,6094,244464,,,,
2021-05-08,Région,RSS15,15 - Laurentides,8207,292972,,,,
2021-05-08,Région,RSS16,16 - Montérégie,11519,628743,,,,
2021-05-08,Région,RSS17,17 - Nunavik,2,6532,,,,
2021-05-08,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,3,17054,,,,
2021-05-08,Région,RSS98,Hors Québec,43,2135,,,,
2021-05-08,Région,RSS99,Ensemble du Québec,76633,3751241,,,,79518
2021-05-08,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,15,292,,,,
2021-05-08,Groupe d'âge 1,GR1_16_59,16 à 59 ans,67663,1627914,,,,
2021-05-08,Groupe d'âge 1,GR1_60_69,60 à 69 ans,7501,987479,,,,
2021-05-08,Groupe d'âge 1,GR1_70_79,70 à 79 ans,870,723173,,,,
2021-05-08,Groupe d'âge 1,GR1_80_,80 ans et plus,584,412383,,,,
2021-05-08,Groupe d'âge 1,TOT,Total,76633,3751241,,,,79518
2021-05-08,Sexe,FEM,Féminin,40912,2103265,,,,
2021-05-08,Sexe,INC,Inconnu,15,526,,,,
2021-05-08,Sexe,MASC,Masculin,35706,1647450,,,,
2021-05-08,Sexe,TOT,Total,76633,3751241,,,,79518
2021-05-08,Groupe prioritaire,GRP-Autres,Autres raisons,56535,2451269,,,,
2021-05-08,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,93,69526,,,,
2021-05-08,Groupe prioritaire,GRP-MC,Maladie chronique,12583,600813,,,,
2021-05-08,Groupe prioritaire,GRP-RPA,Résident en RPA,438,147508,,,,
2021-05-08,Groupe prioritaire,GRP-TS,Travailleur de la santé,6984,482125,,,,
2021-05-08,Groupe prioritaire,TOT,Total,76633,3751241,,,,79518
2021-05-08,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,0,35,,,,
2021-05-08,Groupe d'âge 2,GR2_05_11,5 à 11 ans,0,95,,,,
2021-05-08,Groupe d'âge 2,GR2_12_17,12 à 17 ans,470,6033,,,,
2021-05-08,Groupe d'âge 2,GR2_18_29,18 à 29 ans,7238,215995,,,,
2021-05-08,Groupe d'âge 2,GR2_30_49,30 à 49 ans,32362,704288,,,,
2021-05-08,Groupe d'âge 2,GR2_50_69,50 à 69 ans,35109,1689239,,,,
2021-05-08,Groupe d'âge 2,GR2_70_79,70 à 79 ans,870,723173,,,,
2021-05-08,Groupe d'âge 2,GR2_80_,80 ans et plus,584,412383,,,,
2021-05-08,Groupe d'âge 2,TOT,Total,76633,3751241,,,,79518
2021-05-08,Groupe d'âge 2,GR2_12_,12 ans et +,76633,3751111,,,,
2021-05-08,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,0,35,,,,
2021-05-08,Groupe d'âge 3,GR3_05_11,5 à 11 ans,0,95,,,,
2021-05-08,Groupe d'âge 3,GR3_12_17,12 à 17 ans,470,6033,,,,
2021-05-08,Groupe d'âge 3,GR3_18_59,18 à 59 ans,67208,1622043,,,,
2021-05-08,Groupe d'âge 3,GR3_60_69,60 à 69 ans,7501,987479,,,,
2021-05-08,Groupe d'âge 3,GR3_70_79,70 à 79 ans,870,723173,,,,
2021-05-08,Groupe d'âge 3,GR3_80_,80 ans et +,584,412383,,,,
2021-05-08,Groupe d'âge 3,TOT,Total,76633,3751241,,,,79518
2021-05-08,Groupe d'âge 3,GR3_18_,18 ans et +,76163,3745078,,,,
2021-05-08,Groupe d'âge 3,GR3_65_,65 ans et +,3392,1611348,,,,
2021-05-09,Région,RSS00,Inconnue,27,1506,,,,
2021-05-09,Région,RSS01,01 - Bas-Saint-Laurent,1236,97080,,,,
2021-05-09,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,3886,138373,,,,
2021-05-09,Région,RSS03,03 - Capitale-Nationale,7724,362991,,,,
2021-05-09,Région,RSS04,04 - Mauricie et Centre-du-Québec,2052,250914,,,,
2021-05-09,Région,RSS05,05 - Estrie,3277,237001,,,,
2021-05-09,Région,RSS06,06 - Montréal,13444,769520,,,,
2021-05-09,Région,RSS07,07 - Outaouais,3880,181517,,,,
2021-05-09,Région,RSS08,08 - Abitibi-Témiscamingue,1787,60900,,,,
2021-05-09,Région,RSS09,09 - Côte-Nord,337,51705,,,,
2021-05-09,Région,RSS10,10 - Nord-du-Québec,317,8741,,,,
2021-05-09,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,674,57182,,,,
2021-05-09,Région,RSS12,12 - Chaudière-Appalaches,3127,206095,,,,
2021-05-09,Région,RSS13,13 - Laval,3286,180870,,,,
2021-05-09,Région,RSS14,14 - Lanaudière,5805,250269,,,,
2021-05-09,Région,RSS15,15 - Laurentides,4041,297013,,,,
2021-05-09,Région,RSS16,16 - Montérégie,8248,636991,,,,
2021-05-09,Région,RSS17,17 - Nunavik,2,6534,,,,
