Date,Regroupement,Croisement,Nom,cas_cum_lab_n,cas_cum_epi_n,cas_cum_tot_n,cas_cum_tot_t,cas_quo_lab_n,cas_quo_epi_n,cas_quo_tot_n,act_cum_tot_n,cas_quo_tot_m,ret_cum_tot_n,ret_quo_tot_n,dec_cum_tot_n,dec_cum_tot_t,dec_cum_chs_n,dec_cum_rpa_n,dec_cum_dom_n,dec_cum_aut_n,dec_quo_tot_n,dec_quo_chs_n,dec_quo_rpa_n,dec_quo_dom_n,dec_quo_aut_n,dec_quo_tot_m,hos_cum_reg_n,hos_cum_si_n,hos_cum_tot_n,hos_cum_tot_t,hos_quo_reg_n,hos_quo_si_n,hos_quo_tot_n,hos_quo_tot_m,psi_cum_tes_n,psi_cum_pos_n,psi_cum_inf_n,psi_quo_pos_n,psi_quo_inf_n,psi_quo_tes_n,psi_quo_pos_t
2020-06-25,Groupe d'âge,60_69,60-69 ans,4554,382,4936,430.09,4,0,4,170,        7.00,4356,16,335,29.19,214,21,81,19,1,0,0,1,0,        0.86,701,311,1012,88.18,1,1,2,        1.43,57241,4245,52996,4,631,635,0.63
2020-06-25,Groupe d'âge,70_79,70-79 ans,4111,167,4278,567.60,12,0,12,272,        6.43,2984,20,988,131.09,667,107,172,42,0,0,0,0,0,        1.71,1125,325,1450,192.38,4,0,4,        3.57,39250,3649,35601,4,567,571,0.70
2020-06-25,Groupe d'âge,80_89,80-89 ans,6327,233,6560,2001.98,8,1,9,441,        6.00,3850,37,2253,687.57,1560,404,181,108,5,4,1,0,0,        2.57,1772,143,1915,584.42,2,1,3,        3.71,33522,5608,27914,3,468,471,0.64
2020-06-25,Groupe d'âge,90_,90 ans et plus,4417,200,4617,5584.86,3,0,3,281,        3.14,2498,22,1891,2287.41,1364,382,55,90,1,1,0,0,0,        2.43,930,20,950,1149.15,4,0,4,        1.57,18885,4427,14458,0,231,231,0.00
2020-06-25,Groupe d'âge,INC,Inconnu,34,34,68,         .  ,0,0,0,3,        0.00,65,1,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,53863,4837,49026,5,589,594,0.84
2020-06-25,Groupe d'âge,TOT,Total,48959,6187,55146,645.81,83,6,89,2219,       83.71,46444,167,5599,65.57,3877,916,541,265,7,5,1,1,0,        7.71,5723,1235,6958,81.48,13,2,15,       14.86,544709,49271,495438,63,6222,6285,1.00
2020-06-25,Sexe,MASC,Masculin,19510,3146,22656,530.93,34,6,40,879,       35.71,18894,64,2512,58.87,1668,396,329,119,4,2,1,1,0,        3.57,2627,785,3412,79.96,6,1,7,        6.00,216986,19548,197438,29,2523,2552,1.14
2020-06-25,Sexe,FEM,Féminin,29370,3040,32410,758.69,49,0,49,1336,       48.00,27475,103,3086,72.24,2209,519,212,146,3,3,0,0,0,        4.14,3096,450,3546,83.01,7,1,8,        8.86,326340,29560,296780,34,3682,3716,0.92
2020-06-25,Sexe,INC,Inconnu,79,1,80,         .  ,0,0,0,4,        0.00,75,0,1,         .  ,0,1,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,1383,163,1220,0,17,17,0.00
2020-06-25,Sexe,TOT,Total,48959,6187,55146,645.81,83,6,89,2219,       83.71,46444,167,5599,65.57,3877,916,541,265,7,5,1,1,0,        7.71,5723,1235,6958,81.48,13,2,15,       14.86,544709,49271,495438,63,6222,6285,1.00
2020-06-26,Région,RSS01,Bas-Saint-Laurent,54,2,56,28.42,0,0,0,8,        0.43,46,1,2,1.01,1,0,1,0,0,0,0,0,0,        0.00,7,2,9,4.57,0,0,0,        0.14,9232,56,9176,0,111,111,0.00
2020-06-26,Région,RSS02,Saguenay–Lac-Saint-Jean,232,100,332,119.58,0,0,0,0,        0.00,211,0,26,9.36,21,0,0,5,0,0,0,0,0,        0.00,16,1,17,6.12,0,0,0,        0.00,12790,237,12553,0,565,565,0.00
2020-06-26,Région,RSS03,Capitale-Nationale,1655,178,1833,242.63,6,0,6,118,        5.00,1493,8,184,24.36,143,33,7,1,0,0,0,0,0,        1.14,128,27,155,20.52,0,0,0,        0.29,40671,1644,39027,6,572,578,1.04
2020-06-26,Région,RSS04,Mauricie et Centre-du-Québec,1860,177,2037,389.98,0,0,0,12,        0.57,1796,3,211,40.40,128,43,28,12,0,0,0,0,0,        0.00,283,39,322,61.65,0,0,0,        0.29,32880,1882,30998,0,472,472,0.00
2020-06-26,Région,RSS05,Estrie,812,142,954,193.45,0,0,0,10,        0.14,916,1,26,5.27,1,15,7,3,0,0,0,0,0,        0.00,87,24,111,22.51,0,0,0,        0.14,24873,800,24073,0,492,492,0.00
2020-06-26,Région,RSS06,Montréal,24798,2491,27289,1321.08,31,11,42,854,       31.29,22629,77,3441,166.58,2611,414,283,133,1,0,0,0,1,        2.57,3110,638,3748,181.44,5,1,6,        5.86,180752,25133,155619,28,2518,2546,1.10
2020-06-26,Région,RSS07,Outaouais,511,69,580,144.63,1,0,1,13,        1.71,527,0,32,7.98,21,1,3,7,0,0,0,0,0,        0.00,38,20,58,14.46,0,0,0,        0.00,14126,474,13652,0,208,208,0.00
2020-06-26,Région,RSS08,Abitibi-Témiscamingue,138,32,170,115.16,0,0,0,5,        0.00,148,0,4,2.71,0,1,3,0,0,0,0,0,0,        0.00,20,13,33,22.36,0,0,0,        0.00,4841,132,4709,0,123,123,0.00
2020-06-26,Région,RSS09,Côte-Nord,107,12,119,132.17,0,0,0,0,        0.00,106,2,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,2,2,4,4.44,0,0,0,        0.00,5586,110,5476,0,138,138,0.00
2020-06-26,Région,RSS10,Nord-du-Québec,6,2,8,59.01,0,0,0,0,        0.00,8,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,           .,           .,           .,         .  ,           .,           .,           .,           .,957,15,942,0,13,13,0.00
2020-06-26,Région,RSS11,Gaspésie–Îles-de-la-Madeleine,175,13,188,208.89,1,0,1,5,        0.29,169,0,9,10.00,2,5,2,0,0,0,0,0,0,        0.00,12,6,18,20.00,0,0,0,        0.14,5505,175,5330,0,103,103,0.00
2020-06-26,Région,RSS12,Chaudière-Appalaches,395,122,517,120.15,0,0,0,8,        1.14,494,0,8,1.86,1,7,0,0,0,0,0,0,0,        0.00,25,17,42,9.76,0,0,0,        0.00,17804,404,17400,1,439,440,0.23
2020-06-26,Région,RSS13,Laval,4822,942,5764,1301.88,1,1,2,228,        5.57,4805,14,671,151.55,450,121,54,46,0,0,0,0,0,        0.43,528,105,633,142.97,0,0,0,        0.43,34980,4830,30150,4,503,507,0.79
2020-06-26,Région,RSS14,Lanaudière,3569,624,4193,806.20,1,1,2,106,        5.43,3836,25,210,40.38,116,48,41,5,0,0,0,0,0,        0.14,247,64,311,59.80,1,0,1,        0.29,36462,3490,32972,3,437,440,0.68
2020-06-26,Région,RSS15,Laurentides,2829,559,3388,540.38,19,0,19,233,       15.43,2896,17,191,30.46,121,38,15,17,1,1,0,0,0,        2.00,352,85,437,69.70,6,2,8,        4.57,36035,2668,33367,5,311,316,1.59
2020-06-26,Région,RSS16,Montérégie,7025,733,7758,541.48,12,0,12,440,       13.29,6556,86,587,40.97,262,190,97,38,1,0,0,0,1,        1.57,812,168,980,68.40,4,0,4,        2.29,88647,7059,81588,14,1887,1901,0.74
2020-06-26,Région,RSS17,Nunavik,14,2,16,112.20,0,0,0,0,        0.00,14,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,1,0,1,7.01,0,0,0,        0.00,896,16,880,0,12,12,0.00
2020-06-26,Région,RSS18,Terres-Cries-de-la-Baie-James,10,0,10,54.39,0,0,0,0,        0.00,9,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,2,6,8,43.51,0,0,0,        0.00,780,10,770,0,2,2,0.00
2020-06-26,Région,RSS00,Inconnu,2,0,2,         .  ,0,0,0,0,        0.00,2,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,67,21,88,         .  ,0,0,0,        0.00,1991,93,1898,0,24,24,0.00
2020-06-26,Région,RSS98,Hors Québec,17,0,17,         .  ,0,0,0,0,        0.00,17,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,1340,104,1236,0,6,6,0.00
2020-06-26,Région,RSS99,Ensemble du Québec,49031,6200,55231,646.80,72,13,85,2040,       80.29,46678,234,5602,65.60,3878,916,541,267,3,1,0,0,2,        7.86,5739,1238,6977,81.71,16,3,19,       14.43,551148,49332,501816,61,8936,8997,0.68
2020-06-26,Groupe de région,REG01,Montréal et Laval,29620,3433,33053,1317.69,32,12,44,1082,       36.86,27434,91,4112,163.93,3061,535,337,179,1,0,0,0,1,        3.00,3638,743,4381,174.65,5,1,6,        6.29,215732,29963,185769,32,3021,3053,1.05
2020-06-26,Groupe de région,REG02,Ceinture de Montréal,9403,1468,10871,737.74,22,1,23,490,       23.14,9471,72,722,49.00,419,170,99,34,2,1,0,0,1,        2.43,965,221,1186,80.49,8,2,10,        5.29,96950,9111,87839,12,1325,1337,0.90
2020-06-26,Groupe de région,REG03,Autres régions,9989,1299,11288,247.70,18,0,18,468,       20.29,9754,71,768,16.85,398,211,105,54,0,0,0,0,0,        2.43,1069,253,1322,29.01,3,0,3,        2.86,235135,10061,225074,17,4560,4577,0.37
2020-06-26,Groupe de région,REG00,Inconnu,2,0,2,         .  ,0,0,0,0,        0.00,2,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,67,21,88,         .  ,0,0,0,        0.00,1991,93,1898,0,24,24,0.00
2020-06-26,Groupe de région,REG98,Hors Québec,17,0,17,         .  ,0,0,0,0,        0.00,17,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,1340,104,1236,0,6,6,0.00
2020-06-26,Groupe d'âge,0_9,0-9 ans,714,972,1686,188.60,3,2,5,68,        5.71,1573,8,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,32,5,37,4.14,0,0,0,        0.00,25965,600,25365,3,425,428,0.70
2020-06-26,Groupe d'âge,10_19,10-19 ans,1555,953,2508,285.54,5,0,5,89,        6.57,2339,9,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,24,5,29,3.30,1,0,1,        0.43,20037,1199,18838,1,315,316,0.32
2020-06-26,Groupe d'âge,20_29,20-29 ans,6038,1007,7045,666.99,19,1,20,283,       16.57,6576,18,3,0.28,0,0,3,0,0,0,0,0,0,        0.00,100,25,125,11.83,2,0,2,        0.71,67221,5399,61822,9,1149,1158,0.78
2020-06-26,Groupe d'âge,30_39,30-39 ans,6331,740,7071,633.65,8,1,9,174,       10.71,6709,13,6,0.54,2,0,4,0,0,0,0,0,0,        0.00,172,59,231,20.70,0,1,1,        0.57,76637,5699,70938,7,1287,1294,0.54
2020-06-26,Groupe d'âge,40_49,40-49 ans,7580,778,8358,759.24,11,1,12,208,       11.86,7955,17,20,1.82,8,1,10,1,0,0,0,0,0,        0.00,305,114,419,38.06,1,0,1,        0.86,77918,6888,71030,9,1284,1293,0.70
2020-06-26,Groupe d'âge,50_59,50-59 ans,7355,728,8083,683.81,11,2,13,206,        8.57,7623,19,103,8.71,62,1,35,5,0,0,0,0,0,        0.14,567,229,796,67.34,1,0,1,        1.57,78490,6756,71734,7,1227,1234,0.57
2020-06-26,Groupe d'âge,60_69,60-69 ans,4561,382,4943,430.70,7,0,7,162,        6.43,4369,13,335,29.19,214,21,81,19,0,0,0,0,0,        0.86,704,312,1016,88.53,3,1,4,        1.71,57896,4250,53646,5,877,882,0.57
2020-06-26,Groupe d'âge,70_79,70-79 ans,4114,167,4281,568.00,3,0,3,235,        5.43,3021,37,989,131.22,668,107,172,42,1,1,0,0,0,        1.71,1131,326,1457,193.31,6,1,7,        3.71,39651,3653,35998,4,617,621,0.65
2020-06-26,Groupe d'âge,80_89,80-89 ans,6328,236,6564,2003.20,1,3,4,379,        5.71,3902,52,2254,687.88,1560,404,181,109,1,0,0,0,1,        2.57,1773,143,1916,584.73,1,0,1,        3.29,33786,5611,28175,3,520,523,0.58
2020-06-26,Groupe d'âge,90_,90 ans et plus,4421,203,4624,5593.32,4,3,7,234,        2.71,2545,47,1892,2288.62,1364,382,55,91,1,0,0,0,1,        2.57,931,20,951,1150.36,1,0,1,        1.57,18997,4430,14567,3,305,308,0.98
2020-06-26,Groupe d'âge,INC,Inconnu,34,34,68,         .  ,0,0,0,2,        0.00,66,1,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,54550,4847,49703,10,930,940,1.06
2020-06-26,Groupe d'âge,TOT,Total,49031,6200,55231,646.80,72,13,85,2040,       80.29,46678,234,5602,65.60,3878,916,541,267,3,1,0,0,2,        7.86,5739,1238,6977,81.71,16,3,19,       14.43,551148,49332,501816,61,8936,8997,0.68
2020-06-26,Sexe,MASC,Masculin,19531,3152,22683,531.56,21,6,27,816,       35.14,18968,74,2514,58.91,1668,396,329,121,2,0,0,0,2,        3.43,2633,788,3421,80.17,6,3,9,        5.86,219329,19571,199758,23,3181,3204,0.72
2020-06-26,Sexe,FEM,Féminin,29421,3047,32468,760.05,51,7,58,1221,       45.14,27634,159,3087,72.26,2210,519,212,146,1,1,0,0,0,        4.43,3106,450,3556,83.24,10,0,10,        8.57,330421,29598,300823,38,5739,5777,0.66
2020-06-26,Sexe,INC,Inconnu,79,1,80,         .  ,0,0,0,3,        0.00,76,1,1,         .  ,0,1,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,1398,163,1235,0,16,16,0.00
2020-06-26,Sexe,TOT,Total,49031,6200,55231,646.80,72,13,85,2040,       80.29,46678,234,5602,65.60,3878,916,541,267,3,1,0,0,2,        7.86,5739,1238,6977,81.71,16,3,19,       14.43,551148,49332,501816,61,8936,8997,0.68
2020-06-27,Région,RSS01,Bas-Saint-Laurent,56,2,58,29.43,2,0,2,10,        0.43,46,0,2,1.01,1,0,1,0,0,0,0,0,0,        0.00,8,2,10,5.07,1,0,1,        0.14,9298,57,9241,1,81,82,1.22
2020-06-27,Région,RSS02,Saguenay–Lac-Saint-Jean,232,100,332,119.58,0,0,0,0,        0.00,211,0,26,9.36,21,0,0,5,0,0,0,0,0,        0.00,16,1,17,6.12,0,0,0,        0.00,12983,237,12746,0,216,216,0.00
2020-06-27,Région,RSS03,Capitale-Nationale,1660,178,1838,243.30,5,0,5,113,        3.71,1502,9,185,24.49,144,33,7,1,1,1,0,0,0,        1.14,128,27,155,20.52,0,0,0,        0.14,41417,1649,39768,5,933,938,0.53
2020-06-27,Région,RSS04,Mauricie et Centre-du-Québec,1860,177,2037,389.98,0,0,0,12,        0.43,1796,0,211,40.40,128,43,28,12,0,0,0,0,0,        0.00,283,39,322,61.65,0,0,0,        0.29,33101,1883,31218,1,303,304,0.33
2020-06-27,Région,RSS05,Estrie,812,142,954,193.45,0,0,0,10,        0.43,916,0,26,5.27,1,15,7,3,0,0,0,0,0,        0.00,88,24,112,22.71,1,0,1,        0.14,25070,800,24270,0,247,247,0.00
2020-06-27,Région,RSS06,Montréal,24827,2492,27319,1322.53,29,1,30,848,       31.57,22655,26,3443,166.68,2613,414,283,133,2,2,0,0,0,        2.71,3115,640,3755,181.78,5,2,7,        5.86,182242,25163,157079,30,2173,2203,1.36
2020-06-27,Région,RSS07,Outaouais,512,69,581,144.88,1,0,1,14,        2.00,527,0,32,7.98,21,1,3,7,0,0,0,0,0,        0.00,38,20,58,14.46,0,0,0,        0.00,14295,474,13821,0,196,196,0.00
2020-06-27,Région,RSS08,Abitibi-Témiscamingue,138,32,170,115.16,0,0,0,5,        0.00,148,0,4,2.71,0,1,3,0,0,0,0,0,0,        0.00,20,13,33,22.36,0,0,0,        0.00,4842,132,4710,0,5,5,0.00
2020-06-27,Région,RSS09,Côte-Nord,107,12,119,132.17,0,0,0,0,        0.00,106,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,2,2,4,4.44,0,0,0,        0.00,5743,110,5633,0,189,189,0.00
2020-06-27,Région,RSS10,Nord-du-Québec,6,2,8,59.01,0,0,0,0,        0.00,8,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,           .,           .,           .,         .  ,           .,           .,           .,           .,963,15,948,0,9,9,0.00
2020-06-27,Région,RSS11,Gaspésie–Îles-de-la-Madeleine,175,13,188,208.89,0,0,0,4,        0.43,170,1,9,10.00,2,5,2,0,0,0,0,0,0,        0.00,12,6,18,20.00,0,0,0,        0.14,5565,175,5390,0,82,82,0.00
2020-06-27,Région,RSS12,Chaudière-Appalaches,397,122,519,120.61,2,0,2,9,        0.86,495,1,8,1.86,1,7,0,0,0,0,0,0,0,        0.00,25,17,42,9.76,0,0,0,        0.00,18068,404,17664,0,313,313,0.00
2020-06-27,Région,RSS13,Laval,4832,942,5774,1304.14,10,0,10,230,        5.71,4813,8,671,151.55,450,121,54,46,0,0,0,0,0,        0.14,528,105,633,142.97,0,0,0,        0.57,35261,4841,30420,11,363,374,2.94
2020-06-27,Région,RSS14,Lanaudière,3574,625,4199,807.36,5,1,6,104,        5.71,3844,8,210,40.38,116,48,41,5,0,0,0,0,0,        0.14,247,64,311,59.80,0,0,0,        0.29,36785,3491,33294,1,428,429,0.23
2020-06-27,Région,RSS15,Laurentides,2841,560,3401,542.45,12,1,13,228,       16.29,2913,17,191,30.46,121,38,15,17,0,0,0,0,0,        2.00,355,87,442,70.50,3,2,5,        4.86,36395,2676,33719,8,475,483,1.66
2020-06-27,Région,RSS16,Montérégie,7044,733,7777,542.80,19,0,19,382,       13.43,6629,73,588,41.04,262,191,97,38,1,0,1,0,0,        1.00,813,168,981,68.47,1,0,1,        2.43,89949,7076,82873,17,1733,1750,0.97
2020-06-27,Région,RSS17,Nunavik,14,2,16,112.20,0,0,0,0,        0.00,14,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,1,0,1,7.01,0,0,0,        0.00,901,16,885,0,7,7,0.00
2020-06-27,Région,RSS18,Terres-Cries-de-la-Baie-James,10,0,10,54.39,0,0,0,0,        0.00,9,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,2,6,8,43.51,0,0,0,        0.00,789,10,779,0,13,13,0.00
2020-06-27,Région,RSS00,Inconnu,2,0,2,         .  ,0,0,0,0,        0.00,2,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,67,21,88,         .  ,0,0,0,        0.00,2009,93,1916,0,24,24,0.00
2020-06-27,Région,RSS98,Hors Québec,17,0,17,         .  ,0,0,0,0,        0.00,17,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,1359,105,1254,1,22,23,4.35
2020-06-27,Région,RSS99,Ensemble du Québec,49116,6203,55319,647.83,85,3,88,1969,       81.00,46821,143,5606,65.65,3881,917,541,267,4,3,1,0,0,        7.14,5750,1242,6992,81.88,11,4,15,       14.86,557035,49407,507628,75,7812,7887,0.95
2020-06-27,Groupe de région,REG01,Montréal et Laval,29659,3434,33093,1319.29,39,1,40,1078,       37.29,27468,34,4114,164.01,3063,535,337,179,2,2,0,0,0,        2.86,3643,745,4388,174.93,5,2,7,        6.43,217503,30004,187499,41,2536,2577,1.59
2020-06-27,Groupe de région,REG02,Ceinture de Montréal,9424,1470,10894,739.30,21,2,23,476,       25.57,9507,36,722,49.00,419,170,99,34,0,0,0,0,0,        2.00,968,223,1191,80.82,3,2,5,        5.86,98177,9125,89052,14,1659,1673,0.84
2020-06-27,Groupe de région,REG03,Autres régions,10014,1299,11313,248.25,25,0,25,415,       18.14,9827,73,770,16.90,399,212,105,54,2,1,1,0,0,        2.29,1072,253,1325,29.08,3,0,3,        2.57,237987,10080,227907,19,3571,3590,0.53
2020-06-27,Groupe de région,REG00,Inconnu,2,0,2,         .  ,0,0,0,0,        0.00,2,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,67,21,88,         .  ,0,0,0,        0.00,2009,93,1916,0,24,24,0.00
2020-06-27,Groupe de région,REG98,Hors Québec,17,0,17,         .  ,0,0,0,0,        0.00,17,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,1359,105,1254,1,22,23,4.35
2020-06-27,Groupe d'âge,0_9,0-9 ans,718,974,1692,189.27,4,2,6,71,        5.86,1576,3,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,32,5,37,4.14,0,0,0,        0.29,26341,603,25738,3,409,412,0.73
2020-06-27,Groupe d'âge,10_19,10-19 ans,1565,953,2518,286.67,10,0,10,94,        7.43,2344,5,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,24,5,29,3.30,0,0,0,        0.29,20270,1208,19062,9,257,266,3.38
2020-06-27,Groupe d'âge,20_29,20-29 ans,6053,1008,7061,668.50,15,1,16,279,       14.00,6596,20,3,0.28,0,0,3,0,0,0,0,0,0,        0.00,101,25,126,11.93,1,0,1,        0.71,68059,5411,62648,12,1080,1092,1.10
2020-06-27,Groupe d'âge,30_39,30-39 ans,6346,740,7086,635.00,15,0,15,179,       12.14,6719,10,6,0.54,2,0,4,0,0,0,0,0,0,        0.00,173,59,232,20.79,1,0,1,        0.57,77423,5712,71711,13,1040,1053,1.24
2020-06-27,Groupe d'âge,40_49,40-49 ans,7591,778,8369,760.24,11,0,11,204,       12.29,7970,15,20,1.82,8,1,10,1,0,0,0,0,0,        0.00,307,114,421,38.24,2,0,2,        0.71,78730,6895,71835,7,1071,1078,0.65
2020-06-27,Groupe d'âge,50_59,50-59 ans,7364,728,8092,684.57,9,0,9,203,        9.43,7635,12,103,8.71,62,1,35,5,0,0,0,0,0,        0.29,567,230,797,67.43,0,1,1,        1.71,79402,6766,72636,10,1191,1201,0.83
2020-06-27,Groupe d'âge,60_69,60-69 ans,4570,382,4952,431.48,9,0,9,159,        5.71,4380,11,335,29.19,214,21,81,19,0,0,0,0,0,        0.71,704,314,1018,88.70,0,2,2,        1.71,58545,4257,54288,7,869,876,0.80
2020-06-27,Groupe d'âge,70_79,70-79 ans,4117,167,4284,568.40,3,0,3,216,        5.71,3039,18,990,131.35,669,107,172,42,1,1,0,0,0,        1.86,1132,327,1459,193.58,1,1,2,        4.14,40016,3656,36360,3,514,517,0.58
2020-06-27,Groupe d'âge,80_89,80-89 ans,6334,236,6570,2005.04,6,0,6,349,        5.86,3931,29,2256,688.49,1561,405,181,109,2,1,1,0,0,        2.14,1775,143,1918,585.34,2,0,2,        3.14,34030,5614,28416,3,408,411,0.73
2020-06-27,Groupe d'âge,90_,90 ans et plus,4424,203,4627,5596.95,3,0,3,214,        2.57,2564,19,1893,2289.83,1365,382,55,91,1,1,0,0,0,        2.14,935,20,955,1155.20,4,0,4,        1.57,19068,4432,14636,2,172,174,1.16
2020-06-27,Groupe d'âge,INC,Inconnu,34,34,68,         .  ,0,0,0,1,        0.00,67,1,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,55151,4853,50298,6,801,807,0.75
2020-06-27,Groupe d'âge,TOT,Total,49116,6203,55319,647.83,85,3,88,1969,       81.00,46821,143,5606,65.65,3881,917,541,267,4,3,1,0,0,        7.14,5750,1242,6992,81.88,11,4,15,       14.86,557035,49407,507628,75,7812,7887,0.95
2020-06-27,Sexe,MASC,Masculin,19573,3154,22727,532.59,42,2,44,800,       35.86,19021,53,2517,58.98,1670,397,329,121,3,2,1,0,0,        3.29,2638,790,3428,80.33,5,2,7,        6.14,221667,19608,202059,37,3037,3074,1.21
2020-06-27,Sexe,FEM,Féminin,29464,3048,32512,761.08,43,1,44,1166,       45.14,27724,90,3088,72.29,2211,519,212,146,1,1,0,0,0,        3.86,3112,452,3564,83.43,6,2,8,        8.71,333958,29636,304322,38,4763,4801,0.79
2020-06-27,Sexe,INC,Inconnu,79,1,80,         .  ,0,0,0,3,        0.00,76,0,1,         .  ,0,1,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,1410,163,1247,0,12,12,0.00
2020-06-27,Sexe,TOT,Total,49116,6203,55319,647.83,85,3,88,1969,       81.00,46821,143,5606,65.65,3881,917,541,267,4,3,1,0,0,        7.14,5750,1242,6992,81.88,11,4,15,       14.86,557035,49407,507628,75,7812,7887,0.95
2020-06-28,Région,RSS01,Bas-Saint-Laurent,56,2,58,29.43,0,0,0,10,        0.43,46,0,2,1.01,1,0,1,0,0,0,0,0,0,        0.00,8,2,10,5.07,0,0,0,        0.14,9367,57,9310,0,92,92,0.00
2020-06-28,Région,RSS02,Saguenay–Lac-Saint-Jean,232,100,332,119.58,0,0,0,0,        0.00,211,0,26,9.36,21,0,0,5,0,0,0,0,0,        0.00,16,1,17,6.12,0,0,0,        0.00,13091,237,12854,0,138,138,0.00
2020-06-28,Région,RSS03,Capitale-Nationale,1664,178,1842,243.83,4,0,4,115,        3.43,1504,2,185,24.49,144,33,7,1,0,0,0,0,0,        0.86,128,27,155,20.52,0,0,0,        0.00,41927,1654,40273,5,646,651,0.77
2020-06-28,Région,RSS04,Mauricie et Centre-du-Québec,1861,177,2038,390.17,1,0,1,13,        0.86,1796,0,211,40.40,128,43,28,12,0,0,0,0,0,        0.00,283,40,323,61.84,0,1,1,        0.14,33270,1883,31387,0,253,253,0.00
2020-06-28,Région,RSS05,Estrie,812,142,954,193.45,0,0,0,10,        0.57,916,0,26,5.27,1,15,7,3,0,0,0,0,0,        0.00,88,24,112,22.71,0,0,0,        0.14,25222,800,24422,0,199,199,0.00
2020-06-28,Région,RSS06,Montréal,24843,2494,27337,1323.40,16,2,18,836,       30.86,22680,25,3445,166.78,2614,414,284,133,2,1,0,1,0,        2.29,3117,643,3760,182.02,2,3,5,        5.14,183326,25180,158146,17,1553,1570,1.09
2020-06-28,Région,RSS07,Outaouais,515,69,584,145.62,3,0,3,16,        1.86,528,1,32,7.98,21,1,3,7,0,0,0,0,0,        0.00,38,20,58,14.46,0,0,0,        0.14,14491,479,14012,5,209,214,2.34
2020-06-28,Région,RSS08,Abitibi-Témiscamingue,138,32,170,115.16,0,0,0,5,        0.00,148,0,4,2.71,0,1,3,0,0,0,0,0,0,        0.00,20,13,33,22.36,0,0,0,        0.00,4923,132,4791,0,92,92,0.00
2020-06-28,Région,RSS09,Côte-Nord,107,12,119,132.17,0,0,0,0,        0.00,106,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,2,2,4,4.44,0,0,0,        0.00,5776,110,5666,0,42,42,0.00
2020-06-28,Région,RSS10,Nord-du-Québec,6,2,8,59.01,0,0,0,0,        0.00,8,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,           .,           .,           .,         .  ,           .,           .,           .,           .,970,15,955,0,8,8,0.00
2020-06-28,Région,RSS11,Gaspésie–Îles-de-la-Madeleine,175,13,188,208.89,0,0,0,3,        0.43,171,1,9,10.00,2,5,2,0,0,0,0,0,0,        0.00,12,6,18,20.00,0,0,0,        0.14,5600,175,5425,0,43,43,0.00
2020-06-28,Région,RSS12,Chaudière-Appalaches,399,122,521,121.08,2,0,2,10,        0.71,496,1,8,1.86,1,7,0,0,0,0,0,0,0,        0.00,25,17,42,9.76,0,0,0,        0.00,18248,406,17842,2,204,206,0.97
2020-06-28,Région,RSS13,Laval,4839,942,5781,1305.72,7,0,7,232,        5.14,4818,5,671,151.55,450,121,54,46,0,0,0,0,0,        0.14,528,105,633,142.97,0,0,0,        0.43,35565,4848,30717,7,403,410,1.71
2020-06-28,Région,RSS14,Lanaudière,3580,626,4206,808.70,6,1,7,97,        6.29,3857,13,210,40.38,116,48,41,5,0,0,0,0,0,        0.00,247,64,311,59.80,0,0,0,        0.14,37061,3498,33563,7,340,347,2.02
