Date,Regroupement,Croisement,Nom,vac_quo_1_n,vac_quo_2_n,vac_cum_1_n,vac_cum_2_n,vac_quo_tot_n,vac_cum_tot_n,cvac_cum_tot_1_p,cvac_cum_tot_2_p
2020-12-20,Groupe d'âge 1,TOT,Total,,,,,115,4857,0.0572796,0
2020-12-20,Sexe,FEM,Féminin,,,,,71,3461,,
2020-12-20,Sexe,INC,Inconnu,,,,,1,8,,
2020-12-20,Sexe,MASC,Masculin,,,,,43,1388,,
2020-12-20,Sexe,TOT,Total,,,,,115,4857,,
2020-12-20,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,0,24,,
2020-12-20,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,0,469,,
2020-12-20,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,0,1,,
2020-12-20,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,0,5,,
2020-12-20,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,115,4358,,
2020-12-20,Groupe prioritaire,TOT,Total,,,,,115,4857,,
2020-12-21,Région,RSS00,Inconnue,,,,,25,397,0.13337618,0
2020-12-21,Région,RSS01,01 - Bas-Saint-Laurent,,,,,0,5,0.00254064,0
2020-12-21,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,0,6,0.00218529,0
2020-12-21,Région,RSS03,03 - Capitale-Nationale,,,,,0,2654,0.368914954,0
2020-12-21,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,0,22,0.00425728,0
2020-12-21,Région,RSS05,05 - Estrie,,,,,2,8,0.00163043,0
2020-12-21,Région,RSS06,06 - Montréal,,,,,310,1617,0.088215895,0
2020-12-21,Région,RSS07,07 - Outaouais,,,,,93,96,0.0253745,0
2020-12-21,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,1,2,0.00137113,0
2020-12-21,Région,RSS09,09 - Côte-Nord,,,,,0,2,0.00223564,0
2020-12-21,Région,RSS10,10 - Nord-du-Québec,,,,,0,0,0,0
2020-12-21,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,0,1,0.00110101,0
2020-12-21,Région,RSS12,12 - Chaudière-Appalaches,,,,,0,196,0.0459525,0
2020-12-21,Région,RSS13,13 - Laval,,,,,21,102,0.0240663,0
2020-12-21,Région,RSS14,14 - Lanaudière,,,,,7,22,0.00422594,0
2020-12-21,Région,RSS15,15 - Laurentides,,,,,7,34,0.0054786,0
2020-12-21,Région,RSS16,16 - Montérégie,,,,,35,194,0.0138505,0
2020-12-21,Région,RSS17,17 - Nunavik,,,,,0,0,0,0
2020-12-21,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,0,0,0,0
2020-12-21,Région,RSS98,Hors Québec,,,,,1,1,,
2020-12-21,Région,RSS99,Ensemble du Québec,,,,,502,5359,0.06320142,0
2020-12-21,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,1,0,0
2020-12-21,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,287,4254,0.089502599,0
2020-12-21,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,52,493,0.0460501,0
2020-12-21,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,50,160,0.0216202,0
2020-12-21,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,113,451,0.106005295,0
2020-12-21,Groupe d'âge 1,TOT,Total,,,,,502,5359,0.06320142,0
2020-12-21,Sexe,FEM,Féminin,,,,,371,3832,,
2020-12-21,Sexe,INC,Inconnu,,,,,0,8,,
2020-12-21,Sexe,MASC,Masculin,,,,,131,1519,,
2020-12-21,Sexe,TOT,Total,,,,,502,5359,,
2020-12-21,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,5,29,,
2020-12-21,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,196,665,,
2020-12-21,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,0,1,,
2020-12-21,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,1,6,,
2020-12-21,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,300,4658,,
2020-12-21,Groupe prioritaire,TOT,Total,,,,,502,5359,,
2020-12-22,Région,RSS00,Inconnue,,,,,68,465,0.156181433,0
2020-12-22,Région,RSS01,01 - Bas-Saint-Laurent,,,,,0,5,0.00254064,0
2020-12-22,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,193,199,0.072478812,0
2020-12-22,Région,RSS03,03 - Capitale-Nationale,,,,,161,2815,0.391294497,0
2020-12-22,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,381,403,0.07798561,0
2020-12-22,Région,RSS05,05 - Estrie,,,,,5,13,0.00264945,0
2020-12-22,Région,RSS06,06 - Montréal,,,,,562,2179,0.118875965,0
2020-12-22,Région,RSS07,07 - Outaouais,,,,,317,413,0.10916338,0
2020-12-22,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,1,3,0.0020567,0
2020-12-22,Région,RSS09,09 - Côte-Nord,,,,,2,4,0.00447127,0
2020-12-22,Région,RSS10,10 - Nord-du-Québec,,,,,0,0,0,0
2020-12-22,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,0,1,0.00110101,0
2020-12-22,Région,RSS12,12 - Chaudière-Appalaches,,,,,2,198,0.0464214,0
2020-12-22,Région,RSS13,13 - Laval,,,,,52,154,0.0363353,0
2020-12-22,Région,RSS14,14 - Lanaudière,,,,,148,170,0.032655,0
2020-12-22,Région,RSS15,15 - Laurentides,,,,,57,91,0.0146633,0
2020-12-22,Région,RSS16,16 - Montérégie,,,,,58,252,0.0179914,0
2020-12-22,Région,RSS17,17 - Nunavik,,,,,0,0,0,0
2020-12-22,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,0,0,0,0
2020-12-22,Région,RSS98,Hors Québec,,,,,8,9,,
2020-12-22,Région,RSS99,Ensemble du Québec,,,,,2015,7374,0.086900474,0
2020-12-22,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,1,0,0
2020-12-22,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,1032,5286,0.111073065,0
2020-12-22,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,208,701,0.064470093,0
2020-12-22,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,207,367,0.0487773,0
2020-12-22,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,568,1019,0.243286928,0
2020-12-22,Groupe d'âge 1,TOT,Total,,,,,2015,7374,0.086900474,0
2020-12-22,Sexe,FEM,Féminin,,,,,1418,5250,,
2020-12-22,Sexe,INC,Inconnu,,,,,0,8,,
2020-12-22,Sexe,MASC,Masculin,,,,,597,2116,,
