Date,Cumul des personnes avec des analyses n茅gatives,Cumul de cas confirm茅s,Nouveaux cas,Nombre cumulatif de d茅c猫s,Nouveaux d茅c猫s,Hospitalisations,Soins intensifs,Personnes test茅es,Cas actifs,Tests (Volum茅trie),Hospitalisations (nouvelle m茅thode),,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,,CHSLD,RPA,Domicile,Autres - Inconnu,,Montr茅al et Laval,R茅gions 脿 proximit茅,Autres r茅gions,,Cas Labo,Cas Lien 脡pi,Cas Total,Cumul Labo,Cumul 脡pi,NV CHSLD,NV RPA,NV Dom,NV Autres,,Inc Hors-SI,Inc SI
12/05/2020,261569,39931,706,3220,89,1672,194,296528,26241,11302,,,20.2969443,110.2178423,153.4166646,313.2053582,182.9009881,982.1572507,89.26968421,107.0344678,126.6202392,59.00575306,192.2264939,101.0901468,980.6999514,593.5488337,328.5654132,349.3279712,112.2019635,54.39216753,,2702,687,329,163,,945.1834275,481.4184948,170.4589467,,662,132,794,35332,4774,48,20,7,7,,70,13
13/05/2020,267311,40724,793,3351,131,1639,190,302929,26544,11363,,,20.2969443,110.9382204,155.5345823,319.9059618,183.3065335,1001.231085,90.76582417,107.7119011,126.6202392,59.00575306,193.3376297,102.4844937,999.8983614,606.6234435,338.4542752,356.4471426,112.2019635,54.39216753,,2743,697,333,166,,962.2460834,493.1587541,173.3555199,,684,96,780,36016,4870,41,10,4,3,,68,17
14/05/2020,274630,41420,696,3401,50,1627,191,310868,26980,13169,,,21.31179151,111.2984094,157.2553904,324.3092156,183.9148517,1018.36849,91.26453749,109.0667678,126.6202392,59.00575306,193.3376297,103.4140583,1015.708817,619.1212324,346.1101683,364.3340678,112.2019635,54.39216753,,2796,717,340,167,,981.9000304,504.7632879,176.1862619,,629,72,701,36645,4942,53,20,7,1,,58,13
15/05/2020,282551,42183,763,3483,82,1603,185,319472,27242,12054,,,21.81921512,111.2984094,160.0351574,330.244036,184.5231698,1035.312252,95.50360071,109.0667678,126.6202392,59.00575306,193.3376297,104.3436228,1040.10209,636.2335894,355.0420436,372.2907888,112.2019635,54.39216753,,2850,736,346,173,,1000.995853,516.3678216,179.0389477,,729,65,794,37374,5007,54,19,6,6,,76,14
16/05/2020,290192,42920,737,3562,79,1580,182,327782,27604,13435,,,21.81921512,112.0187875,162.8149244,334.2643982,184.5231698,1048.383154,98.24652397,109.7442012,126.6202392,59.00575306,193.3376297,107.1323165,1054.557364,653.1536728,367.3233722,381.224651,112.2019635,54.39216753,,2900,746,354,180,,1017.899045,526.7508256,181.7380273,,620,75,695,37994,5082,50,10,8,7,,55,14
17/05/2020,296991,43627,707,3596,34,1586,176,335232,27986,10203,,,22.32663872,113.0993545,165.065212,336.9446396,184.5231698,1064.939629,100.4907339,109.7442012,126.6202392,59.00575306,193.3376297,108.9914457,1071.497137,666.8051037,376.0957497,390.7866754,112.2019635,54.39216753,,2941,753,364,186,,1036.157681,539.4411637,185.0076441,,641,92,733,38635,5174,41,7,10,6,,61,13
18/05/2020,302358,44197,570,3647,51,1599,178,341102,28053,9582,,,22.32663872,113.8197326,168.771568,340.5821102,184.9287153,1080.866765,106.4752937,109.7442012,126.6202392,59.00575306,193.3376297,111.5477482,1085.500683,677.1878821,382.3161629,397.6266637,112.2019635,54.39216753,,2983,764,370,190,,1049.472931,554.5745615,188.0358798,,592,76,668,39227,5250,42,11,6,4,,50,16
19/05/2020,307437,44775,578,3718,71,,183,346684,28235,11608,1359,,22.83406233,113.8197326,170.0952666,346.1340389,186.1453515,1096.212972,108.470147,109.7442012,126.6202392,59.00575306,194.4487655,111.7801394,1098.826638,686.2247449,388.3770783,405.9323637,112.2019635,54.39216753,,3022,777,379,191,,1066.097061,566.4505464,191.1080029,,580,56,636,39807,5306,39,13,9,1,,51,13
20/05/2020,314247,45495,720,3800,82,,175,354172,28368,12506,1326,,22.83406233,113.8197326,173.404513,350.1544011,187.970306,1115.867736,112.7092102,109.7442012,126.6202392,59.00575306,196.6710371,112.2449217,1112.378457,699.8761758,398.1064424,414.6568385,112.2019635,54.39216753,,3070,787,384,199,,1081.684674,575.7477459,194.180126,,728,71,799,40535,5377,48,10,5,8,,62,9
21/05/2020,321123,46141,646,3865,65,,171,361628,28457,14572,1305,,23.34148594,113.8197326,176.0519102,353.9833174,187.970306,1134.215409,117.6963434,111.0990679,126.6202392,59.00575306,197.7821729,112.2449217,1129.092367,708.7207648,406.4003267,421.7760099,112.2019635,54.39216753,,3105,798,387,205,,1096.674297,584.027004,197.2083617,,652,65,717,41187,5442,35,11,3,6,,65,12
22/05/2020,329677,46838,697,3940,75,,167,370820,28854,15375,1282,,23.84890955,114.1799216,179.6258963,357.4293421,187.970306,1146.366507,118.9431267,111.0990679,126.6202392,59.00575306,198.8933087,112.709704,1142.418322,720.4494589,415.9701931,429.8723225,112.2019635,54.39216753,,3151,811,396,208,,1115.251862,596.3780282,200.5218659,,563,40,603,41750,5482,46,13,9,3,,55,7
23/05/2020,338380,47411,573,3984,44,,170,380061,29096,13533,1262,,23.84890955,114.1799216,183.1998825,359.9181378,188.1730787,1156.774818,119.6911967,111.0990679,126.6202392,59.00575306,200.0044445,112.709704,1153.937368,728.9095006,423.3070906,436.8519024,112.2019635,54.39216753,,3201,820,397,210,,1133.311168,605.4716395,203.3745517,,459,43,502,42209,5525,50,9,1,2,,47,14
24/05/2020,347398,47984,573,4069,85,,179,389618,29261,12121,1244,,23.84890955,114.9002997,188.0975672,361.0668127,188.3758514,1166.989486,122.6834766,111.7765012,126.6202392,59.00575306,202.2267161,112.9420951,1167.263323,737.7540897,430.4844904,445.9253562,112.2019635,54.39216753,,3240,831,405,213,,1145.669633,617.4833499,205.8980814,,497,56,553,42706,5581,39,11,8,3,,45,9
25/05/2020,353036,48598,614,4139,70,,181,395775,29460,10112,1220,,24.35633315,114.9002997,191.8039232,364.1299458,188.9841695,1176.816867,125.1770432,111.7765012,126.6202392,59.00575306,202.2267161,113.4068774,1174.942687,746.0218577,436.8644014,455.1384016,112.2019635,54.39216753,,3278,842,410,216,,1156.273994,626.2376473,208.2241175,,472,41,513,43178,5622,38,11,5,3,,37,13
26/05/2020,358822,49139,541,4228,89,,182,402059,29592,12972,1192,,24.35633315,114.9002997,195.3779093,366.4272956,189.1869422,1188.338625,129.9148198,111.7765012,126.6202392,59.00575306,202.2267161,114.336442,1184.880688,751.4055206,440.5328502,458.8375789,112.2019635,54.39216753,,3322,853,417,218,,1167.037819,635.6705724,211.3840156,,394,55,449,43572,5677,44,11,7,2,,50,6
27/05/2020,365402,49702,563,4302,74,,177,409135,29782,14949,1151,,24.35633315,114.9002997,199.7461146,368.9160912,189.5924877,1200.441312,130.9122464,111.7765012,126.6202392,59.00575306,202.2267161,114.5688331,1197.754915,755.6355414,447.71025,465.3285881,112.2019635,54.39216753,,3353,865,423,222,,1176.486066,644.1534187,214.6755761,,459,61,520,44031,5738,31,12,6,4,,43,8
28/05/2020,373567,50232,530,4363,61,,171,417796,29961,13868,1089,,24.35633315,115.2604887,202.6582515,372.7450076,189.5924877,1209.445711,132.4083864,112.4539345,127.7309431,59.00575306,202.2267161,114.5688331,1208.144643,759.4810149,452.8141787,470.4934772,112.2019635,54.39216753,,3408,876,430,225,,1187.728283,648.4287733,216.9577247,,374,35,409,44405,5773,55,11,7,3,,36,12
29/05/2020,384289,50651,419,4439,76,,165,428895,30142,13853,1027,,24.35633315,115.2604887,207.5559362,374.6594658,189.7952604,1218.885807,133.405813,112.4539345,127.7309431,59.00575306,204.4489878,114.8012242,1217.405053,765.4414988,459.9915785,474.9604083,112.2019635,54.39216753,,3458,881,436,225,,1199.96715,655.5543642,219.3276483,,400,31,431,44805,5804,50,5,6,0,,41,5
30/05/2020,391792,51059,408,4641,202,,170,436799,30072,12985,1023,,24.35633315,115.2604887,210.3357032,377.3397072,190.2008058,1229.003654,133.405813,113.1313679,127.7309431,59.00575306,204.4489878,115.4983977,1224.406826,770.8251617,467.4879739,477.9616277,112.2019635,54.39216753,,3480,888,441,226,,1209.216067,661.0512486,221.434247,,378,21,399,45183,5825,22,7,5,1,,30,8
31/05/2020,399497,51354,295,4661,20,,161,444782,30096,9458,1019,,24.35633315,115.6206777,212.1888812,379.0627196,190.2008058,1235.490694,133.405813,113.1313679,127.7309431,59.00575306,204.4489878,115.7307888,1229.827553,775.2474562,473.708387,480.7534596,112.2019635,54.39216753,,3502,896,446,228,,1218.624447,667.9053884,223.4969583,,256,30,286,45439,5855,22,8,5,2,,33,6
01/06/2020,404814,51593,239,4713,52,,158,450317,30077,9646,1011,,24.35633315,115.6206777,214.0420592,381.3600694,190.6063512,1243.04277,135.1513096,113.8088012,127.7309431,59.00575306,204.4489878,116.1955711,1233.893099,778.323835,475.3033648,486.8954899,112.2019635,54.39216753,,3533,899,448,229,,1228.192291,673.4701356,225.186626,,288,39,327,45727,5894,31,3,2,1,,40,6
02/06/2020,410793,51884,291,4794,81,,155,456561,29992,12444,985,,24.35633315,115.6206777,216.1599769,381.742961,190.6063512,1247.690202,136.1487363,113.8088012,127.7309431,59.00575306,204.4489878,116.1955711,1238.184508,780.8233928,477.6958314,491.2926252,112.2019635,54.39216753,,3552,903,452,229,,1234.491122,678.4241179,226.3715878,,217,11,228,45944,5905,19,4,4,0,,21,9
03/06/2020,417256,52143,259,4885,91,,144,463267,29922,12490,932,,24.35633315,115.6206777,218.0131549,383.848865,190.809124,1253.209027,136.3980929,113.8088012,127.7309431,59.00575306,205.5601236,116.8927445,1245.638008,783.1306769,482.9592579,494.7824151,112.2019635,54.39216753,,3572,907,460,233,,1241.427809,682.3601586,228.434299,,248,26,274,46192,5931,20,4,8,4,,31,7
04/06/2020,424619,52398,255,4935,50,,129,470862,29699,10789,895,,24.35633315,115.6206777,220.1310726,384.9975399,190.809124,1259.066728,136.6474496,113.8088012,127.7309431,59.00575306,205.5601236,117.3575268,1250.832872,783.7074979,485.9897156,498.8305714,112.2019635,54.39216753,,3581,910,462,233,,1246.012402,686.364062,229.6192608,,232,17,249,46424,5948,9,3,2,0,,23,3
05/06/2020,431289,52624,226,4970,35,,127,477737,29242,12657,849,,24.35633315,115.6206777,222.2489903,385.7633232,191.0118967,1264.246678,137.3955196,113.8088012,127.7309431,59.00575306,205.5601236,117.5899179,1255.576009,786.014782,489.6581644,502.5297487,112.2019635,54.39216753,,3598,916,465,234,,1251.872706,690.23224,231.1333786,,216,26,242,46640,5974,17,6,3,1,,31,6
06/06/2020,438296,52849,225,4978,8,,126,484972,29157,9576,840,,24.35633315,116.3410558,224.4992779,386.1462148,191.0118967,1269.184574,138.1435895,113.8088012,131.0630547,59.00575306,205.5601236,118.0547002,1258.7381,787.7452451,492.5291243,507.5550462,112.2019635,54.39216753,,3614,917,469,235,,1257.613413,692.2681231,232.7791589,,220,25,245,46860,5999,16,1,4,1,,25,4
07/06/2020,443016,53047,198,4984,6,,119,489877,29069,6924,857,,24.35633315,116.3410558,225.8229765,386.3376606,191.0118967,1272.76697,139.3903728,113.8088012,132.1737585,59.00575306,205.5601236,118.0547002,1264.158827,789.4757081,494.7620931,510.8354487,112.2019635,54.39216753,,3628,922,470,236,,1262.716263,695.6612616,234.1616143,,172,14,186,47032,6013,14,5,1,1,,25,4
08/06/2020,446726,53185,138,5029,45,,117,493724,28795,7995,844,,24.35633315,116.7012448,226.7495655,386.3376606,191.0118967,1275.187507,139.8890862,113.8088012,132.1737585,59.00575306,205.5601236,118.2870914,1266.417464,791.2061712,495.7190798,513.0689143,112.2019635,54.39216753,,3639,925,471,236,,1267.340721,699.8687534,235.6099009,,110,8,118,47142,6021,11,3,1,0,,17,6
09/06/2020,451406,53341,156,5081,52,,117,498550,28419,9676,797,,24.35633315,117.4216229,228.3380038,386.7205523,191.6202148,1278.769902,140.1384428,113.8088012,132.1737585,59.00575306,205.5601236,118.2870914,1270.934737,792.9366343,497.3140575,514.883605,112.2019635,54.39216753,,3650,927,474,238,,1271.247591,703.1261664,236.4657067,,151,8,159,47293,6029,11,2,3,2,,18,5
10/06/2020,456779,53485,144,5105,24,,114,504056,28081,9101,757,,24.35633315,118.1420009,229.9264421,386.9119981,192.0257602,1282.158655,141.3852261,113.8088012,132.1737585,59.00575306,206.6712594,118.2870914,1274.096828,794.6670974,498.5900397,518.3035992,112.2019635,54.39216753,,3660,930,475,239,,1273.639552,705.1620495,237.0801313,,156,18,174,47449,6047,10,3,1,1,,20,3
11/06/2020,462007,53666,181,5148,43,,107,509452,27695,9493,733,,24.35633315,118.1420009,230.9854009,387.6777814,192.0257602,1285.208532,141.6345828,113.8088012,132.1737585,59.00575306,206.6712594,118.5194825,1276.581328,795.6284657,500.504013,521.4444101,112.2019635,54.39216753,,3674,932,479,240,,1277.386958,706.790756,237.9798245,,137,13,150,47586,6060,14,2,4,1,,18,3
12/06/2020,467270,53824,158,5195,47,,102,514868,27348,9480,686,,24.35633315,118.5021899,232.7062091,388.6350105,192.228533,1288.694106,142.3826528,113.8088012,132.1737585,59.00575306,206.6712594,118.7518737,1278.839964,796.7821078,503.8534662,524.3060378,112.2019635,54.39216753,,3683,936,481,241,,1280.735703,709.9803062,238.9014614,,157,17,174,47743,6077,9,4,2,1,,22,3
13/06/2020,473169,53952,128,5222,27,,85,520873,26988,7079,684,,24.35633315,118.5021899,233.1033186,389.2093479,192.228533,1291.937626,142.8813661,113.8088012,132.1737585,59.00575306,206.6712594,118.9842648,1279.969283,797.9357498,505.4484439,526.3999118,112.2019635,54.39216753,,3694,940,483,242,,1283.685789,712.2197777,239.8450421,,109,18,127,47852,6095,11,4,2,1,,14,2
14/06/2020,477179,54054,102,5242,20,,82,524979,26599,5200,689,,24.86375676,118.862379,234.1622775,389.5922396,192.228533,1293.293127,142.8813661,113.8088012,132.1737585,59.00575306,206.6712594,118.9842648,1281.550328,798.5125709,508.957395,528.0052151,112.2019635,54.39216753,,3698,945,483,242,,1286.954802,714.5949746,241.0958351,,89,6,95,47941,6101,4,5,0,0,,8,2
15/06/2020,480360,54146,92,5269,27,,77,528245,26527,6812,641,,24.86375676,118.862379,234.6917569,389.7836854,192.228533,1295.858896,142.8813661,114.4862346,132.1737585,59.00575306,206.6712594,118.9842648,1284.712419,799.8584866,511.3498616,528.8427647,112.2019635,54.39216753,,3704,949,489,242,,1289.825156,716.0200928,241.8419221,,99,8,107,48040,6109,6,4,6,0,,10,0
16/06/2020,485132,54263,117,5298,29,,72,533133,26416,8889,618,,24.86375676,118.862379,235.3536062,390.166577,192.228533,1299.34447,143.3800794,115.1636679,132.1737585,59.00575306,206.6712594,118.9842648,1286.519328,800.4353076,513.4233326,530.6574555,112.2019635,54.39216753,,3711,949,492,243,,1291.220466,718.3952898,242.3905156,,120,12,132,48160,6121,7,0,3,1,,14,1
17/06/2020,490711,54383,120,5340,42,,65,538818,26289,9803,572,,25.87860398,118.862379,236.4125651,390.5494686,192.6340784,1301.668186,143.6294361,116.5185346,132.1737585,59.00575306,206.6712594,118.9842648,1287.87451,800.4353076,515.4968037,533.1003084,112.2019635,54.39216753,,3714,952,494,243,,1293.891489,719.9561335,242.7635591,,110,9,119,48270,6130,3,3,2,0,,14,1
18/06/2020,496727,54550,167,5375,35,,62,545165,26203,9876,512,,26.38602758,118.862379,237.4715239,390.5494686,193.0396238,1304.185545,143.6294361,116.5185346,132.1737585,59.00575306,206.6712594,118.9842648,1290.584874,801.396676,519.8032435,535.2639782,112.2019635,54.39216753,,3718,953,496,244,,1297.080771,721.4491145,243.4218712,,123,15,138,48393,6145,4,1,2,1,,12,0
19/06/2020,502807,54674,124,5408,33,,62,551352,26065,8246,467,,27.90829841,118.862379,238.3981129,390.5494686,193.4451692,1307.477476,143.6294361,116.5185346,132.1737585,59.00575306,207.7823952,118.9842648,1292.391783,801.7812233,523.6311901,536.7994857,112.2019635,54.39216753,,3723,954,497,245,,1299.233536,723.4849976,244.189902,,119,18,137,48512,6163,5,1,1,1,,14,0
20/06/2020,502807,54766,92,5417,9,,61,551352,26027,7980,460,,28.41572201,118.862379,238.9275924,390.5494686,194.2562601,1309.07503,143.6294361,116.5185346,132.1737585,59.00575306,207.7823952,119.2166559,1294.424556,802.3580443,526.3426523,538.6839723,112.2019635,54.39216753,,3726,954,498,246,,1301.784961,726.1316456,244.9579328,,89,10,99,48601,6173,3,0,1,1,,13,0
21/06/2020,502807,54835,69,5417,0,,57,551352,25912,5880,463,,28.41572201,118.862379,239.4570718,390.7409145,194.4590328,1310.285299,143.6294361,116.5185346,132.1737585,59.00575306,207.7823952,119.4490471,1298.264238,803.3194127,528.5756211,539.3121345,112.2019635,54.39216753,,3730,956,501,246,,1304.814778,728.1675288,245.6381886,,76,1,77,48677,6174,4,2,3,0,,10,0
22/06/2020,515749,54884,49,5424,7,,56,564464,25840,6185,459,,28.92314562,118.862379,239.7218115,390.7409145,194.4590328,1311.689211,144.1281494,116.5185346,132.1737585,59.00575306,207.7823952,119.4490471,1299.167692,803.8962337,530.8085899,540.5684589,112.2019635,54.39216753,,3732,957,503,246,,1306.489151,729.7962352,246.3623319,,69,4,73,48746,6178,2,1,2,0,,6,3
23/06/2020,520227,54937,53,5441,17,,52,568997,25786,7917,448,,28.92314562,118.862379,240.6484005,390.9323603,194.4590328,1313.480408,144.1281494,116.5185346,132.1737585,59.00575306,207.7823952,120.1462205,1299.845283,804.2807811,532.4035676,542.3133538,112.2019635,54.39216753,,3734,957,506,247,,1308.163524,731.0177651,246.7353754,,87,1,88,48833,6179,2,0,3,1,,0,0
24/06/2020,524578,55079,142,5448,7,,50,573478,25845,,437,,28.92314562,118.862379,241.3102498,390.9323603,194.4590328,1314.25498,144.8762194,116.5185346,132.1737585,59.00575306,207.7823952,120.3786116,1301.426329,804.8576021,535.4340253,543.0811076,112.2019635,54.39216753,,3734,958,506,247,,1309.479103,732.1714322,247.2400814,,65,0,65,48898,6179,0,1,0,0,,,
